"Subject" "BoutLength" "TimeFactor" "ScootsProportion" "JBendsProportion" "CBendsProportion" "OBendsProportion" "EBendsProportion" "GBendsProportion" "HBendsProportion" "IBendsProportion" "TimePoint"
"1" 1 3 1 0.666666666666667 0 0 0 0 0 0.333333333333333 0 1
"2" 1 1 1 1 0 0 0 0 0 0 0 2
"3" 1 1 1 1 0 0 0 0 0 0 0 3
"4" 1 1 1 1 0 0 0 0 0 0 0 4
"5" 1 5 1 0.8 0 0 0 0 0.2 0 0 5
"6" 1 1 1 0 0 0 0 0 1 0 0 6
"7" 1 1 1 1 0 0 0 0 0 0 0 7
"8" 1 1 1 1 0 0 0 0 0 0 0 8
"9" 1 1 1 1 0 0 0 0 0 0 0 9
"10" 1 1 1 0 0 0 0 0 1 0 0 10
"11" 1 2 1 0.5 0 0 0 0 0.5 0 0 11
"12" 1 1 1 0 0 0 0 0 1 0 0 12
"13" 1 2 1 1 0 0 0 0 0 0 0 13
"14" 1 1 1 0 0 0 0 0 1 0 0 14
"15" 1 1 1 1 0 0 0 0 0 0 0 15
"16" 1 1 1 1 0 0 0 0 0 0 0 16
"17" 1 1 1 1 0 0 0 0 0 0 0 17
"18" 1 1 1 0 0 0 0 0 0 0 1 18
"19" 1 1 1 1 0 0 0 0 0 0 0 19
"20" 1 1 1 1 0 0 0 0 0 0 0 20
"21" 1 2 1 0.5 0 0 0 0 0.5 0 0 21
"22" 1 1 1 0 0 0 0 0 0 0 1 22
"23" 1 2 1 0.5 0 0 0 0 0.5 0 0 23
"24" 1 2 1 0.5 0 0 0 0 0.5 0 0 24
"25" 1 1 1 0 0 0 0 0 0 0 1 25
"26" 1 3 1 1 0 0 0 0 0 0 0 26
"27" 1 1 2 0 0 1 0 0 0 0 0 1
"28" 1 4 2 0.75 0 0 0 0.25 0 0 0 2
"29" 1 1 2 1 0 0 0 0 0 0 0 3
"30" 1 1 2 0 0 0 0 1 0 0 0 4
"31" 1 2 2 0.5 0 0 0 0 0.5 0 0 5
"32" 1 2 2 0.5 0 0 0 0 0.5 0 0 6
"33" 1 1 2 0 0 0 0 0 1 0 0 7
"34" 1 7 2 1 0 0 0 0 0 0 0 8
"35" 1 4 2 1 0 0 0 0 0 0 0 9
"36" 1 1 2 1 0 0 0 0 0 0 0 10
"37" 1 1 2 1 0 0 0 0 0 0 0 11
"38" 1 1 2 1 0 0 0 0 0 0 0 12
"39" 1 1 2 1 0 0 0 0 0 0 0 13
"40" 1 9 2 1 0 0 0 0 0 0 0 14
"41" 1 1 2 1 0 0 0 0 0 0 0 15
"42" 1 3 2 0.666666666666667 0 0 0 0 0.333333333333333 0 0 16
"43" 1 3 2 0.666666666666667 0 0 0 0 0 0 0.333333333333333 17
"44" 1 3 2 1 0 0 0 0 0 0 0 18
"45" 1 3 2 1 0 0 0 0 0 0 0 19
"46" 1 1 2 1 0 0 0 0 0 0 0 20
"47" 1 2 2 1 0 0 0 0 0 0 0 21
"48" 1 1 2 1 0 0 0 0 0 0 0 22
"49" 1 1 2 1 0 0 0 0 0 0 0 23
"50" 1 1 2 1 0 0 0 0 0 0 0 24
"51" 1 1 2 1 0 0 0 0 0 0 0 25
"52" 1 1 2 1 0 0 0 0 0 0 0 26
"53" 1 1 2 1 0 0 0 0 0 0 0 27
"54" 1 1 2 1 0 0 0 0 0 0 0 28
"55" 1 1 2 1 0 0 0 0 0 0 0 29
"56" 1 1 2 1 0 0 0 0 0 0 0 30
"57" 1 4 2 1 0 0 0 0 0 0 0 31
"58" 1 4 2 1 0 0 0 0 0 0 0 32
"59" 1 1 2 1 0 0 0 0 0 0 0 33
"60" 1 3 2 1 0 0 0 0 0 0 0 34
"61" 1 2 2 1 0 0 0 0 0 0 0 35
"62" 1 1 2 1 0 0 0 0 0 0 0 36
"63" 1 1 2 1 0 0 0 0 0 0 0 37
"64" 1 1 2 1 0 0 0 0 0 0 0 38
"65" 1 1 2 1 0 0 0 0 0 0 0 39
"66" 1 1 2 1 0 0 0 0 0 0 0 40
"67" 1 1 2 1 0 0 0 0 0 0 0 41
"68" 1 1 2 1 0 0 0 0 0 0 0 42
"69" 1 1 2 1 0 0 0 0 0 0 0 43
"70" 1 3 2 0.666666666666667 0 0 0 0 0 0.333333333333333 0 44
"71" 1 1 2 1 0 0 0 0 0 0 0 45
"72" 1 1 2 0 0 0 0 0 1 0 0 46
"73" 1 3 2 0.666666666666667 0 0 0 0 0.333333333333333 0 0 47
"74" 1 1 2 0 0 0 0 0 1 0 0 48
"75" 1 1 2 0 0 0 0 0 1 0 0 49
"76" 1 3 2 0.666666666666667 0 0 0 0 0.333333333333333 0 0 50
