"Subject" "BoutLength" "TimeFactor" "ScootsProportion" "JBendsProportion" "CBendsProportion" "OBendsProportion" "EBendsProportion" "GBendsProportion" "HBendsProportion" "IBendsProportion" "TimePoint"
"1" 1 1 1 1 0 0 0 0 0 0 0 1
"2" 1 1 1 1 0 0 0 0 0 0 0 2
"3" 1 1 1 0 0 0 1 0 0 0 0 3
"4" 1 1 1 0 0 0 0 0 0 0 1 4
"5" 1 1 1 0 0 0 1 0 0 0 0 5
"6" 1 1 1 1 0 0 0 0 0 0 0 6
"7" 1 2 1 0.5 0 0 0 0 0 0 0.5 7
"8" 1 1 1 1 0 0 0 0 0 0 0 8
"9" 1 1 1 0 0 0 1 0 0 0 0 9
"10" 1 3 1 0.666666666666667 0 0.333333333333333 0 0 0 0 0 10
"11" 1 1 2 0 0 0 0 0 1 0 0 1
"12" 1 1 2 0 0 0 1 0 0 0 0 2
"13" 1 1 2 0 0 0 0 0 0 0 1 3
"14" 1 2 2 0.5 0 0 0.5 0 0 0 0 4
"15" 1 2 2 0.5 0 0 0 0 0.5 0 0 5
"16" 1 1 2 0 0 0 0 0 0 0 1 6
"17" 1 1 2 0 0 0 1 0 0 0 0 7
"18" 1 3 2 0.666666666666667 0 0 0 0 0 0 0.333333333333333 8
"19" 1 1 2 0 0 0 0 0 0 0 1 9
"20" 1 1 2 0 0 1 0 0 0 0 0 10
"21" 1 1 2 0 0 0 0 0 1 0 0 11
"22" 1 1 2 0 0 1 0 0 0 0 0 12
"23" 1 1 2 0 0 1 0 0 0 0 0 13
"24" 1 1 2 0 1 0 0 0 0 0 0 14
"25" 1 2 2 0.5 0 0 0 0.5 0 0 0 15
"26" 1 1 2 0 0 0 0 0 0 0 1 16
"27" 1 1 2 0 1 0 0 0 0 0 0 17
"28" 1 1 2 0 0 0 0 0 0 0 1 18
"29" 1 1 2 0 1 0 0 0 0 0 0 19
"30" 1 2 2 0.5 0 0 0 0 0 0 0.5 20
"31" 1 4 2 0.75 0 0 0 0.25 0 0 0 21
"32" 1 1 2 0 0 1 0 0 0 0 0 22
"33" 1 1 2 0 0 0 0 0 0 0 1 23
"34" 1 1 2 0 0 0 0 0 1 0 0 24
"35" 1 2 2 0.5 0 0 0 0 0.5 0 0 25
"36" 1 2 2 0.5 0 0 0 0 0.5 0 0 26
"37" 1 1 2 0 0 0 1 0 0 0 0 27
"38" 1 1 2 1 0 0 0 0 0 0 0 28
"39" 1 1 2 0 0 0 0 0 1 0 0 29
"40" 1 1 2 0 0 0 0 1 0 0 0 30
"41" 1 1 2 0 0 0 0 0 0 0 1 31
"42" 1 1 2 0 0 0 0 0 1 0 0 32
"43" 1 1 2 0 0 0 0 0 1 0 0 33
"44" 1 1 2 1 0 0 0 0 0 0 0 34
"45" 1 1 2 0 0 0 0 0 1 0 0 35
"46" 1 1 2 0 0 0 0 0 1 0 0 36
"47" 1 1 2 1 0 0 0 0 0 0 0 37
"48" 1 1 2 1 0 0 0 0 0 0 0 38
"49" 1 1 2 1 0 0 0 0 0 0 0 39
"50" 1 1 2 1 0 0 0 0 0 0 0 40
"51" 1 1 2 0 0 0 0 0 1 0 0 41
"52" 1 1 2 1 0 0 0 0 0 0 0 42
"53" 1 1 2 0 0 0 0 0 1 0 0 43
"54" 1 1 2 0 1 0 0 0 0 0 0 44
"55" 1 1 2 0 0 1 0 0 0 0 0 45
"56" 1 1 2 0 0 1 0 0 0 0 0 46
"57" 1 1 2 0 0 0 0 0 0 0 1 47
"58" 1 1 2 1 0 0 0 0 0 0 0 48
"59" 1 1 2 0 1 0 0 0 0 0 0 49
"60" 1 1 2 0 1 0 0 0 0 0 0 50
"61" 1 1 2 0 1 0 0 0 0 0 0 51
"62" 1 1 2 0 0 0 0 0 1 0 0 52
"63" 1 1 2 0 0 0 0 0 1 0 0 53
"64" 1 1 2 0 0 0 0 0 1 0 0 54
"65" 1 1 2 0 0 0 0 0 1 0 0 55
"66" 1 1 2 0 0 0 0 0 1 0 0 56
"67" 1 1 3 0 1 0 0 0 0 0 0 1
"68" 1 3 3 0.666666666666667 0.333333333333333 0 0 0 0 0 0 2
"69" 1 3 3 0.666666666666667 0.333333333333333 0 0 0 0 0 0 3
"70" 1 1 3 0 1 0 0 0 0 0 0 4
"71" 1 1 3 0 0 1 0 0 0 0 0 5
"72" 1 1 3 0 0 0 0 0 1 0 0 6
"73" 1 1 3 0 0 1 0 0 0 0 0 7
"74" 1 1 3 0 0 0 0 0 0 0 1 8
"75" 1 1 3 0 0 0 0 0 1 0 0 9
"76" 1 1 3 1 0 0 0 0 0 0 0 10
"77" 1 1 3 1 0 0 0 0 0 0 0 11
"78" 1 2 3 0.5 0 0 0 0 0 0 0.5 12
"79" 1 2 3 1 0 0 0 0 0 0 0 13
"80" 1 1 3 1 0 0 0 0 0 0 0 14
"81" 1 1 3 0 0 0 0 0 1 0 0 15
"82" 1 1 3 0 1 0 0 0 0 0 0 16
"83" 1 1 3 1 0 0 0 0 0 0 0 17
"84" 1 1 3 0 0 0 0 0 0 0 1 18
"85" 1 1 3 0 1 0 0 0 0 0 0 19
"86" 1 1 3 0 1 0 0 0 0 0 0 20
"87" 1 1 3 1 0 0 0 0 0 0 0 21
"88" 1 1 3 0 0 1 0 0 0 0 0 22
"89" 1 1 3 0 0 0 0 0 1 0 0 23
"90" 1 1 3 0 0 1 0 0 0 0 0 24
"91" 1 1 3 0 0 0 0 0 0 0 1 25
"92" 1 1 3 0 0 0 0 0 1 0 0 26
"93" 1 1 3 0 0 0 0 0 1 0 0 27
"94" 1 1 3 1 0 0 0 0 0 0 0 28
"95" 1 1 3 1 0 0 0 0 0 0 0 29
"96" 1 1 3 1 0 0 0 0 0 0 0 30
"97" 1 1 3 0 0 0 0 0 0 0 1 31
"98" 1 1 3 0 0 0 0 0 1 0 0 32
"99" 1 1 3 0 0 0 0 0 1 0 0 33
"100" 1 1 3 1 0 0 0 0 0 0 0 34
"101" 1 1 3 1 0 0 0 0 0 0 0 35
"102" 1 1 3 0 0 0 0 0 0 0 1 36
"103" 1 1 3 0 0 0 0 0 0 1 0 37
"104" 1 1 3 0 0 0 0 0 0 0 1 38
"105" 1 1 3 0 0 0 0 0 0 0 1 39
"106" 1 2 3 0.5 0 0 0 0 0 0 0.5 40
"107" 1 1 3 0 0 0 0 0 0 0 1 41
"108" 1 1 3 0 0 0 0 0 1 0 0 42
"109" 1 1 3 1 0 0 0 0 0 0 0 43
"110" 1 2 3 0.5 0 0 0 0 0.5 0 0 44
"111" 1 3 3 0.666666666666667 0 0 0 0 0.333333333333333 0 0 45
"112" 1 1 3 0 1 0 0 0 0 0 0 46
"113" 1 1 3 0 0 0 0 1 0 0 0 47
"114" 1 1 3 0 0 0 0 0 0 0 1 48
"115" 1 1 3 1 0 0 0 0 0 0 0 49
"116" 1 1 3 1 0 0 0 0 0 0 0 50
"117" 1 1 4 0 1 0 0 0 0 0 0 1
"118" 1 1 4 0 1 0 0 0 0 0 0 2
"119" 1 1 4 0 0 0 0 0 0 0 1 3
"120" 1 5 4 0.8 0.2 0 0 0 0 0 0 4
"121" 1 1 4 0 0 0 0 0 0 0 1 5
"122" 1 1 4 0 0 0 0 0 0 0 1 6
"123" 1 1 4 0 1 0 0 0 0 0 0 7
"124" 1 1 4 0 0 0 0 0 0 0 1 8
"125" 1 1 4 0 0 0 0 0 0 0 1 9
"126" 1 1 4 1 0 0 0 0 0 0 0 10
"127" 1 2 4 1 0 0 0 0 0 0 0 11
"128" 1 1 4 0 0 0 0 0 1 0 0 12
"129" 1 1 4 1 0 0 0 0 0 0 0 13
"130" 1 1 4 0 0 1 0 0 0 0 0 14
"131" 1 1 4 1 0 0 0 0 0 0 0 15
"132" 1 1 4 0 0 0 0 0 0 0 1 16
"133" 1 1 4 1 0 0 0 0 0 0 0 17
