"TimeFactor" "TotalBoutCount" "Length1BoutCount" "Length2BoutCount" "Length3BoutCount" "Length4BoutCount" "Length5BoutCount" "Length6PlusBoutCount" "Length1BoutScootsProportion" "Length1BoutJBendsProportion" "Length1BoutCBendsProportion" "Length1BoutOBendsProportion" "Length1BoutEBendsProportion" "Length1BoutGBendsProportion" "Length1BoutHBendsProportion" "Length1BoutIBendsProportion" "Length2BoutScootsProportion" "Length2BoutJBendsProportion" "Length2BoutCBendsProportion" "Length2BoutOBendsProportion" "Length2BoutEBendsProportion" "Length2BoutGBendsProportion" "Length2BoutHBendsProportion" "Length2BoutIBendsProportion" "Length3BoutScootsProportion" "Length3BoutJBendsProportion" "Length3BoutCBendsProportion" "Length3BoutOBendsProportion" "Length3BoutEBendsProportion" "Length3BoutGBendsProportion" "Length3BoutHBendsProportion" "Length3BoutIBendsProportion" "Length4BoutScootsProportion" "Length4BoutJBendsProportion" "Length4BoutCBendsProportion" "Length4BoutOBendsProportion" "Length4BoutEBendsProportion" "Length4BoutGBendsProportion" "Length4BoutHBendsProportion" "Length4BoutIBendsProportion" "Length5BoutScootsProportion" "Length5BoutJBendsProportion" "Length5BoutCBendsProportion" "Length5BoutOBendsProportion" "Length5BoutEBendsProportion" "Length5BoutGBendsProportion" "Length5BoutHBendsProportion" "Length5BoutIBendsProportion" "Length6PlusBoutScootsProportion" "Length6PlusBoutJBendsProportion" "Length6PlusBoutCBendsProportion" "Length6PlusBoutOBendsProportion" "Length6PlusBoutEBendsProportion" "Length6PlusBoutGBendsProportion" "Length6PlusBoutHBendsProportion" "Length6PlusBoutIBendsProportion" "Length2Transition_oc_Proportion" "Length2Transition_je_Proportion" "Length2Transition_ho_Proportion" "Length2Transition_oo_Proportion" "Length2Transition_oj_Proportion" "Length2Transition_hi_Proportion" "Length2Transition_jh_Proportion" "Length2Transition_eh_Proportion" "Length2Transition_jo_Proportion" "Length2Transition_co_Proportion" "Length2Transition_oh_Proportion" "Length2Transition_ci_Proportion" "Length2Transition_oi_Proportion" "Length2Transition_ih_Proportion" "Length2Transition_ie_Proportion" "Length2Transition_og_Proportion" "Length2Transition_so_Proportion" "Length2Transition_ch_Proportion" "Length2Transition_cc_Proportion" "Length2Transition_gh_Proportion" "Length2Transition_ec_Proportion" "Length2Transition_ce_Proportion" "Length2Transition_se_Proportion" "Length2Transition_go_Proportion" "Length2Transition_cg_Proportion" "Length2Transition_gj_Proportion" "Length2Transition_jg_Proportion" "Length2Transition_eg_Proportion" "Length2Transition_gc_Proportion" "Length2Transition_jc_Proportion" "Length2Transition_hg_Proportion" "Length2Transition_ge_Proportion" "Length2Transition_sc_Proportion" "Length2Transition_ij_Proportion" "Length2Transition_ei_Proportion" "Length2Transition_sh_Proportion" "Length2Transition_jj_Proportion" "Length2Transition_sj_Proportion" "Length2Transition_ji_Proportion" "Length2Transition_ii_Proportion" "Length2Transition_ig_Proportion" "Length2Transition_gi_Proportion" "Length2Transition_os_Proportion" "Length2Transition_js_Proportion" "Length2Transition_es_Proportion" "Length2Transition_si_Proportion" "Length2Transition_hs_Proportion" "Length2Transition_gg_Proportion" "Length2Transition_cs_Proportion" "Length2Transition_sg_Proportion" "Length2Transition_ss_Proportion" "Length2Transition_is_Proportion" "Length2Transition_gs_Proportion" "Length3Transition_ji_Proportion" "Length3Transition_eg_Proportion" "Length3Transition_so_Proportion" "Length3Transition_ie_Proportion" "Length3Transition_ch_Proportion" "Length3Transition_ei_Proportion" "Length3Transition_io_Proportion" "Length3Transition_jc_Proportion" "Length3Transition_cc_Proportion" "Length3Transition_og_Proportion" "Length3Transition_oi_Proportion" "Length3Transition_jo_Proportion" "Length3Transition_gh_Proportion" "Length3Transition_sc_Proportion" "Length3Transition_sj_Proportion" "Length3Transition_jh_Proportion" "Length3Transition_cg_Proportion" "Length3Transition_ee_Proportion" "Length3Transition_ge_Proportion" "Length3Transition_se_Proportion" "Length3Transition_sh_Proportion" "Length3Transition_hh_Proportion" "Length3Transition_hi_Proportion" "Length3Transition_jg_Proportion" "Length3Transition_ii_Proportion" "Length3Transition_ig_Proportion" "Length3Transition_gi_Proportion" "Length3Transition_es_Proportion" "Length3Transition_gg_Proportion" "Length3Transition_os_Proportion" "Length3Transition_si_Proportion" "Length3Transition_hs_Proportion" "Length3Transition_js_Proportion" "Length3Transition_sg_Proportion" "Length3Transition_cs_Proportion" "Length3Transition_is_Proportion" "Length3Transition_gs_Proportion" "Length3Transition_ss_Proportion" "Length4Transition_jg_Proportion" "Length4Transition_oo_Proportion" "Length4Transition_gh_Proportion" "Length4Transition_oh_Proportion" "Length4Transition_jc_Proportion" "Length4Transition_cc_Proportion" "Length4Transition_hc_Proportion" "Length4Transition_eo_Proportion" "Length4Transition_sh_Proportion" "Length4Transition_so_Proportion" "Length4Transition_sc_Proportion" "Length4Transition_sj_Proportion" "Length4Transition_jj_Proportion" "Length4Transition_hs_Proportion" "Length4Transition_ge_Proportion" "Length4Transition_hi_Proportion" "Length4Transition_ih_Proportion" "Length4Transition_ig_Proportion" "Length4Transition_si_Proportion" "Length4Transition_ee_Proportion" "Length4Transition_se_Proportion" "Length4Transition_gi_Proportion" "Length4Transition_js_Proportion" "Length4Transition_es_Proportion" "Length4Transition_ii_Proportion" "Length4Transition_cs_Proportion" "Length4Transition_os_Proportion" "Length4Transition_sg_Proportion" "Length4Transition_gg_Proportion" "Length4Transition_is_Proportion" "Length4Transition_gs_Proportion" "Length4Transition_ss_Proportion" "Length5Transition_jc_Proportion" "Length5Transition_sj_Proportion" "Length5Transition_eh_Proportion" "Length5Transition_sc_Proportion" "Length5Transition_ce_Proportion" "Length5Transition_cg_Proportion" "Length5Transition_os_Proportion" "Length5Transition_ge_Proportion" "Length5Transition_eg_Proportion" "Length5Transition_js_Proportion" "Length5Transition_hs_Proportion" "Length5Transition_se_Proportion" "Length5Transition_ig_Proportion" "Length5Transition_ei_Proportion" "Length5Transition_ie_Proportion" "Length5Transition_gi_Proportion" "Length5Transition_es_Proportion" "Length5Transition_gg_Proportion" "Length5Transition_ii_Proportion" "Length5Transition_cs_Proportion" "Length5Transition_ee_Proportion" "Length5Transition_sg_Proportion" "Length5Transition_si_Proportion" "Length5Transition_is_Proportion" "Length5Transition_gs_Proportion" "Length5Transition_ss_Proportion" "Length6PlusTransition_cg_Proportion" "Length6PlusTransition_cc_Proportion" "Length6PlusTransition_oe_Proportion" "Length6PlusTransition_js_Proportion" "Length6PlusTransition_so_Proportion" "Length6PlusTransition_gh_Proportion" "Length6PlusTransition_ho_Proportion" "Length6PlusTransition_ci_Proportion" "Length6PlusTransition_oo_Proportion" "Length6PlusTransition_sc_Proportion" "Length6PlusTransition_jo_Proportion" "Length6PlusTransition_hh_Proportion" "Length6PlusTransition_eg_Proportion" "Length6PlusTransition_hg_Proportion" "Length6PlusTransition_ge_Proportion" "Length6PlusTransition_ig_Proportion" "Length6PlusTransition_ee_Proportion" "Length6PlusTransition_hi_Proportion" "Length6PlusTransition_sj_Proportion" "Length6PlusTransition_se_Proportion" "Length6PlusTransition_jj_Proportion" "Length6PlusTransition_ih_Proportion" "Length6PlusTransition_sh_Proportion" "Length6PlusTransition_cs_Proportion" "Length6PlusTransition_gi_Proportion" "Length6PlusTransition_os_Proportion" "Length6PlusTransition_ii_Proportion" "Length6PlusTransition_es_Proportion" "Length6PlusTransition_ei_Proportion" "Length6PlusTransition_hs_Proportion" "Length6PlusTransition_ie_Proportion" "Length6PlusTransition_si_Proportion" "Length6PlusTransition_gg_Proportion" "Length6PlusTransition_is_Proportion" "Length6PlusTransition_sg_Proportion" "Length6PlusTransition_gs_Proportion" "Length6PlusTransition_ss_Proportion" "Length3Transition_jis_Proportion" "Length3Transition_csi_Proportion" "Length3Transition_egs_Proportion" "Length3Transition_isc_Proportion" "Length3Transition_sos_Proportion" "Length3Transition_eso_Proportion" "Length3Transition_iei_Proportion" "Length3Transition_jsg_Proportion" "Length3Transition_chs_Proportion" "Length3Transition_eis_Proportion" "Length3Transition_osi_Proportion" "Length3Transition_ogi_Proportion" "Length3Transition_shs_Proportion" "Length3Transition_ios_Proportion" "Length3Transition_jcs_Proportion" "Length3Transition_ccs_Proportion" "Length3Transition_jog_Proportion" "Length3Transition_ois_Proportion" "Length3Transition_esi_Proportion" "Length3Transition_jos_Proportion" "Length3Transition_ish_Proportion" "Length3Transition_ise_Proportion" "Length3Transition_ghi_Proportion" "Length3Transition_osg_Proportion" "Length3Transition_gsc_Proportion" "Length3Transition_ssj_Proportion" "Length3Transition_ssh_Proportion" "Length3Transition_isj_Proportion" "Length3Transition_sig_Proportion" "Length3Transition_iig_Proportion" "Length3Transition_gig_Proportion" "Length3Transition_jhs_Proportion" "Length3Transition_iis_Proportion" "Length3Transition_ssi_Proportion" "Length3Transition_cgs_Proportion" "Length3Transition_gee_Proportion" "Length3Transition_gse_Proportion" "Length3Transition_gsh_Proportion" "Length3Transition_hhi_Proportion" "Length3Transition_jgs_Proportion" "Length3Transition_ssg_Proportion" "Length3Transition_sis_Proportion" "Length3Transition_gii_Proportion" "Length3Transition_gis_Proportion" "Length3Transition_ggg_Proportion" "Length3Transition_igs_Proportion" "Length3Transition_isg_Proportion" "Length3Transition_gsi_Proportion" "Length3Transition_ggs_Proportion" "Length3Transition_gsg_Proportion" "Length3Transition_sgs_Proportion" "Length3Transition_isi_Proportion" "Length3Transition_ess_Proportion" "Length3Transition_oss_Proportion" "Length3Transition_hss_Proportion" "Length3Transition_jss_Proportion" "Length3Transition_css_Proportion" "Length3Transition_iss_Proportion" "Length3Transition_gss_Proportion" "Length3Transition_sss_Proportion" "Length4Transition_soo_Proportion" "Length4Transition_sso_Proportion" "Length4Transition_jgs_Proportion" "Length4Transition_ghs_Proportion" "Length4Transition_ohs_Proportion" "Length4Transition_jcs_Proportion" "Length4Transition_scc_Proportion" "Length4Transition_esc_Proportion" "Length4Transition_hcs_Proportion" "Length4Transition_jsi_Proportion" "Length4Transition_eos_Proportion" "Length4Transition_gig_Proportion" "Length4Transition_shs_Proportion" "Length4Transition_hsi_Proportion" "Length4Transition_ihs_Proportion" "Length4Transition_ssj_Proportion" "Length4Transition_iig_Proportion" "Length4Transition_csg_Proportion" "Length4Transition_ssg_Proportion" "Length4Transition_sos_Proportion" "Length4Transition_scs_Proportion" "Length4Transition_sgi_Proportion" "Length4Transition_iii_Proportion" "Length4Transition_ssi_Proportion" "Length4Transition_csi_Proportion" "Length4Transition_gsj_Proportion" "Length4Transition_ses_Proportion" "Length4Transition_osi_Proportion" "Length4Transition_gis_Proportion" "Length4Transition_sjj_Proportion" "Length4Transition_sii_Proportion" "Length4Transition_jss_Proportion" "Length4Transition_hss_Proportion" "Length4Transition_ige_Proportion" "Length4Transition_sig_Proportion" "Length4Transition_ggg_Proportion" "Length4Transition_isi_Proportion" "Length4Transition_sis_Proportion" "Length4Transition_ihi_Proportion" "Length4Transition_his_Proportion" "Length4Transition_gsi_Proportion" "Length4Transition_igs_Proportion" "Length4Transition_jse_Proportion" "Length4Transition_see_Proportion" "Length4Transition_gii_Proportion" "Length4Transition_ess_Proportion" "Length4Transition_iis_Proportion" "Length4Transition_css_Proportion" "Length4Transition_sgs_Proportion" "Length4Transition_oss_Proportion" "Length4Transition_gsg_Proportion" "Length4Transition_ggs_Proportion" "Length4Transition_isg_Proportion" "Length4Transition_sgg_Proportion" "Length4Transition_iss_Proportion" "Length4Transition_gss_Proportion" "Length4Transition_sss_Proportion" "Length5Transition_gse_Proportion" "Length5Transition_sjc_Proportion" "Length5Transition_jcs_Proportion" "Length5Transition_ehs_Proportion" "Length5Transition_eeh_Proportion" "Length5Transition_ssc_Proportion" "Length5Transition_csg_Proportion" "Length5Transition_gsc_Proportion" "Length5Transition_scs_Proportion" "Length5Transition_cei_Proportion" "Length5Transition_cgs_Proportion" "Length5Transition_see_Proportion" "Length5Transition_sse_Proportion" "Length5Transition_oss_Proportion" "Length5Transition_geg_Proportion" "Length5Transition_egg_Proportion" "Length5Transition_iis_Proportion" "Length5Transition_ggs_Proportion" "Length5Transition_gsi_Proportion" "Length5Transition_ggi_Proportion" "Length5Transition_jss_Proportion" "Length5Transition_csi_Proportion" "Length5Transition_igg_Proportion" "Length5Transition_iei_Proportion" "Length5Transition_iie_Proportion" "Length5Transition_gie_Proportion" "Length5Transition_gii_Proportion" "Length5Transition_ies_Proportion" "Length5Transition_ses_Proportion" "Length5Transition_ess_Proportion" "Length5Transition_sig_Proportion" "Length5Transition_igs_Proportion" "Length5Transition_hss_Proportion" "Length5Transition_ssi_Proportion" "Length5Transition_ese_Proportion" "Length5Transition_iee_Proportion" "Length5Transition_esi_Proportion" "Length5Transition_sie_Proportion" "Length5Transition_ees_Proportion" "Length5Transition_eee_Proportion" "Length5Transition_sgi_Proportion" "Length5Transition_eis_Proportion" "Length5Transition_gsg_Proportion" "Length5Transition_isg_Proportion" "Length5Transition_gis_Proportion" "Length5Transition_sgs_Proportion" "Length5Transition_sis_Proportion" "Length5Transition_isi_Proportion" "Length5Transition_ssg_Proportion" "Length5Transition_sgg_Proportion" "Length5Transition_sii_Proportion" "Length5Transition_css_Proportion" "Length5Transition_iss_Proportion" "Length5Transition_gss_Proportion" "Length5Transition_sss_Proportion" "Length6PlusTransition_cge_Proportion" "Length6PlusTransition_isc_Proportion" "Length6PlusTransition_ccs_Proportion" "Length6PlusTransition_oes_Proportion" "Length6PlusTransition_jss_Proportion" "Length6PlusTransition_sos_Proportion" "Length6PlusTransition_osi_Proportion" "Length6PlusTransition_ghg_Proportion" "Length6PlusTransition_hoo_Proportion" "Length6PlusTransition_ooo_Proportion" "Length6PlusTransition_cis_Proportion" "Length6PlusTransition_sho_Proportion" "Length6PlusTransition_csi_Proportion" "Length6PlusTransition_shg_Proportion" "Length6PlusTransition_gsh_Proportion" "Length6PlusTransition_esg_Proportion" "Length6PlusTransition_gig_Proportion" "Length6PlusTransition_iig_Proportion" "Length6PlusTransition_gge_Proportion" "Length6PlusTransition_gei_Proportion" "Length6PlusTransition_hgs_Proportion" "Length6PlusTransition_igi_Proportion" "Length6PlusTransition_igs_Proportion" "Length6PlusTransition_ssc_Proportion" "Length6PlusTransition_scs_Proportion" "Length6PlusTransition_jos_Proportion" "Length6PlusTransition_csg_Proportion" "Length6PlusTransition_hii_Proportion" "Length6PlusTransition_seg_Proportion" "Length6PlusTransition_ihh_Proportion" "Length6PlusTransition_ihi_Proportion" "Length6PlusTransition_sie_Proportion" "Length6PlusTransition_ish_Proportion" "Length6PlusTransition_ihg_Proportion" "Length6PlusTransition_hhi_Proportion" "Length6PlusTransition_eih_Proportion" "Length6PlusTransition_eee_Proportion" "Length6PlusTransition_gse_Proportion" "Length6PlusTransition_ses_Proportion" "Length6PlusTransition_ges_Proportion" "Length6PlusTransition_shi_Proportion" "Length6PlusTransition_eis_Proportion" "Length6PlusTransition_igg_Proportion" "Length6PlusTransition_eii_Proportion" "Length6PlusTransition_sig_Proportion" "Length6PlusTransition_iii_Proportion" "Length6PlusTransition_iih_Proportion" "Length6PlusTransition_esi_Proportion" "Length6PlusTransition_see_Proportion" "Length6PlusTransition_sse_Proportion" "Length6PlusTransition_ggi_Proportion" "Length6PlusTransition_his_Proportion" "Length6PlusTransition_sei_Proportion" "Length6PlusTransition_sii_Proportion" "Length6PlusTransition_ise_Proportion" "Length6PlusTransition_sjj_Proportion" "Length6PlusTransition_ssj_Proportion" "Length6PlusTransition_jjj_Proportion" "Length6PlusTransition_gii_Proportion" "Length6PlusTransition_hsg_Proportion" "Length6PlusTransition_ihs_Proportion" "Length6PlusTransition_iis_Proportion" "Length6PlusTransition_sgi_Proportion" "Length6PlusTransition_isg_Proportion" "Length6PlusTransition_gis_Proportion" "Length6PlusTransition_isi_Proportion" "Length6PlusTransition_css_Proportion" "Length6PlusTransition_shs_Proportion" "Length6PlusTransition_ssh_Proportion" "Length6PlusTransition_iei_Proportion" "Length6PlusTransition_ies_Proportion" "Length6PlusTransition_eie_Proportion" "Length6PlusTransition_ess_Proportion" "Length6PlusTransition_hss_Proportion" "Length6PlusTransition_oss_Proportion" "Length6PlusTransition_gsi_Proportion" "Length6PlusTransition_ssi_Proportion" "Length6PlusTransition_ggg_Proportion" "Length6PlusTransition_ggs_Proportion" "Length6PlusTransition_sgg_Proportion" "Length6PlusTransition_sis_Proportion" "Length6PlusTransition_gsg_Proportion" "Length6PlusTransition_ssg_Proportion" "Length6PlusTransition_iss_Proportion" "Length6PlusTransition_sgs_Proportion" "Length6PlusTransition_gss_Proportion" "Length6PlusTransition_sss_Proportion"
1 407.666666666667 300.666666666667 51.5 39.25 7 5.33333333333333 3.91666666666667 0.222058579423035 0.0465033164108319 0.0746674702171718 0.013219196630127 0.0202840355225821 0.362002611459054 0.0424346735766062 0.218830116760592 0.540594588568561 0.0207955380493575 0.0184753485991124 0.00571317136717105 0.0126880064803735 0.23811710375818 0.0177664259404227 0.145849817236823 0.765565815175774 0.00873456790123456 0.0244673935227705 0.00668342460910159 0.00602001315278151 0.11501404536626 0.00938734469117935 0.064127395580899 0.699639423076923 0.00416666666666667 0.00520833333333333 0.0104166666666667 0.0133413461538462 0.178285256410256 0.0016025641025641 0.0873397435897436 0.781376262626263 0 0.0119318181818182 0 0.0342592592592593 0.0890361952861953 0.00208333333333333 0.0813131313131313 0.648618197278912 0.00892857142857143 0.00657242063492064 0.00719246031746032 0.0214332955404384 0.21432705026455 0.0135747354497355 0.079353269085412 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000980392156862745 0.00136612021857923 0.00208333333333333 0.00208333333333333 0.00208333333333333 0.00333333333333333 0.0045771144278607 0.00469323464643993 0.00520833333333333 0.0067110606950485 0.00886663160047924 0.00994472934879912 0.0114263427343421 0.0204519459298871 0.0219265594088345 0.0221064665685357 0.0312191263906493 0.032149924272592 0.0348673638648914 0.0351309486062155 0.155160149857343 0.227984685565734 0.35564553704024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000706214689265537 0.000706214689265537 0.000706214689265537 0.000706214689265537 0.000706214689265537 0.000718390804597701 0.000718390804597701 0.000925925925925926 0.00163214061519146 0.00231481481481481 0.00349576271186441 0.00691137566137566 0.00880776473996813 0.0100251369136524 0.0114014438166981 0.0119380207383081 0.0121759259259259 0.0153907160792754 0.0359948755948902 0.0799045920833862 0.147819549386007 0.646294099937194 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00106837606837607 0.00213675213675214 0.00213675213675214 0.00534188034188034 0.00534188034188034 0.00555555555555556 0.00555555555555556 0.00555555555555556 0.00555555555555556 0.00560897435897436 0.00662393162393162 0.00694444444444444 0.0138888888888889 0.0477564102564103 0.0518162393162393 0.0991452991452991 0.144818376068376 0.585149572649573 0 0 0 0 0 0 0 0 0 0 0.00260416666666667 0.00462962962962963 0.00462962962962963 0.00752314814814815 0.00983796296296296 0.00983796296296296 0.0121527777777778 0.0124421296296296 0.0140467171717172 0.0149147727272727 0.015625 0.0247527356902357 0.028672138047138 0.0590803872053872 0.0765730218855219 0.70267781986532 0 0 0 0 0 0 0 0 0 0 0 0.000551876379690949 0.000551876379690949 0.000551876379690949 0.000551876379690949 0.000551876379690949 0.00165562913907285 0.00165562913907285 0.00189393939393939 0.0033112582781457 0.00378787878787879 0.00397044395388766 0.00471854304635762 0.00476063058844516 0.00562607309296051 0.00606060606060606 0.00607064017660044 0.00705613371176285 0.0076080100914538 0.00837542087542087 0.0124566382844529 0.021179022565612 0.0310168859837734 0.0392246136865342 0.0517947031812926 0.109078495854158 0.332606088876784 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000925925925925926 0.00141242937853107 0.00141242937853107 0.00141242937853107 0.00141242937853107 0.0014367816091954 0.00185185185185185 0.00185185185185185 0.00282485875706215 0.00326428123038293 0.00372724419334589 0.00419020715630885 0.00462962962962963 0.007015065913371 0.00743094789704959 0.00923511516731856 0.0103264281230383 0.0115880862702897 0.0116211550533584 0.0138227513227513 0.0200502738273048 0.0238760414766162 0.0243518518518519 0.0719897511897804 0.134620860249635 0.246339751697242 0.377379570240714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0016025641025641 0.0016025641025641 0.0016025641025641 0.0016025641025641 0.0016025641025641 0.00320512820512821 0.00320512820512821 0.00320512820512821 0.00641025641025641 0.00833333333333333 0.00833333333333333 0.00833333333333333 0.00841346153846154 0.00993589743589744 0.0104166666666667 0.0199519230769231 0.0208333333333333 0.0271100427350427 0.0292467948717949 0.0293803418803419 0.046875 0.106196581196581 0.180502136752137 0.462099358974359 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00252525252525253 0.00308641975308642 0.00308641975308642 0.00308641975308642 0.00308641975308642 0.00308641975308642 0.00308641975308642 0.00308641975308642 0.00308641975308642 0.00308641975308642 0.00308641975308642 0.00347222222222222 0.00561167227833894 0.00617283950617284 0.00694444444444444 0.00694444444444444 0.00694444444444444 0.00694444444444444 0.00694444444444444 0.00694444444444444 0.00694444444444444 0.00694444444444444 0.00694444444444444 0.00694444444444444 0.0125561167227834 0.0125561167227834 0.0131172839506173 0.0135030864197531 0.0135030864197531 0.0156425364758698 0.0173611111111111 0.0448232323232323 0.0951529180695847 0.643693883277217 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000641025641025641 0.000641025641025641 0.000641025641025641 0.000641025641025641 0.000641025641025641 0.000641025641025641 0.000641025641025641 0.000641025641025641 0.000641025641025641 0.000641025641025641 0.000641025641025641 0.000641025641025641 0.000641025641025641 0.000641025641025641 0.000641025641025641 0.000641025641025641 0.000641025641025641 0.000641025641025641 0.000641025641025641 0.000641025641025641 0.00128205128205128 0.00128205128205128 0.00128205128205128 0.00128205128205128 0.00128205128205128 0.00128205128205128 0.00128205128205128 0.00192307692307692 0.00192307692307692 0.00225225225225225 0.00225225225225225 0.00225225225225225 0.00256410256410256 0.00277777777777778 0.00277777777777778 0.00320512820512821 0.00405982905982906 0.00405982905982906 0.00405982905982906 0.00448717948717949 0.00503003003003003 0.00520833333333333 0.00520833333333333 0.00694444444444444 0.00694444444444444 0.00694444444444444 0.00694444444444444 0.00746058558558559 0.00746058558558559 0.00926816239316239 0.00982905982905983 0.010478747978748 0.0156870813120813 0.0172983079233079 0.018883547008547 0.0217681623931624 0.0335729960729961 0.0350160256410256 0.0408206283206283 0.101841504966505 0.233667561792562
