"Length2Transition_js_Proportion" "Length5Transition_ggg_Proportion" "Length6PlusTransition_sig_Proportion" "Length3Transition_hs_Proportion" "Length4Transition_gsg_Proportion" "Length4Transition_oss_Proportion" "Length2BoutOBendsProportion" "Length6PlusTransition_sh_Proportion" "Length4Transition_os_Proportion" "Length6PlusTransition_se_Proportion" "Length4Transition_isi_Proportion" "Length6PlusTransition_isg_Proportion" "Length6PlusTransition_jss_Proportion" "Length5Transition_isi_Proportion" "Length1BoutGBendsProportion" "Length5Transition_ssi_Proportion" "Length4Transition_ie_Proportion" "Length4Transition_jg_Proportion" "Length4Transition_jgs_Proportion" "Length6PlusTransition_ig_Proportion" "Length6PlusTransition_si_Proportion" "Length4Transition_ii_Proportion" "Length3BoutJBendsProportion" "Length4Transition_ggi_Proportion" "Length4Transition_ee_Proportion" "Length4Transition_isg_Proportion" "Length5Transition_os_Proportion" "Length6PlusTransition_ise_Proportion" "Length5Transition_sii_Proportion" "Length6PlusTransition_sc_Proportion" "Length6PlusTransition_sis_Proportion" "Length4Transition_sii_Proportion" "Length6PlusTransition_gg_Proportion" "Length6PlusBoutIBendsProportion" "Length5Transition_gsg_Proportion" "Length6PlusTransition_js_Proportion" "Length6PlusTransition_sgg_Proportion" "Length4Transition_sis_Proportion" "Length4Transition_see_Proportion" "Length4Transition_csi_Proportion" "Length5Transition_ig_Proportion" "Length6PlusTransition_ssg_Proportion" "Length6PlusBoutScootsProportion" "Length2BoutCount" "Length6PlusBoutCount" "Length6PlusTransition_gs_Proportion" "Length6PlusTransition_ggg_Proportion" "Length2Transition_os_Proportion" "Length5Transition_oss_Proportion" "Length5Transition_sgs_Proportion" "Length6PlusTransition_iis_Proportion" "Length2Transition_oc_Proportion" "Length2Transition_gi_Proportion" "Length2Transition_si_Proportion" "Length3Transition_ci_Proportion" "Length2BoutGBendsProportion" "Length2Transition_jc_Proportion" "Length4Transition_gi_Proportion" "Length6PlusBoutGBendsProportion" "Length2BoutEBendsProportion" "Length2Transition_gs_Proportion" "Length2Transition_cs_Proportion" "Length1BoutCount" "Length1BoutCBendsProportion" "Length3Transition_jgs_Proportion" "Length6PlusTransition_ss_Proportion" "Length6PlusTransition_gi_Proportion" "Length2BoutCBendsProportion" "Length5BoutOBendsProportion" "Length2Transition_es_Proportion" "Length4Transition_si_Proportion" "Length1BoutHBendsProportion" "Length3Transition_jss_Proportion" "Length6PlusTransition_gsi_Proportion" "Length1BoutJBendsProportion" "Length6PlusTransition_gii_Proportion" "TotalBoutCount" "Length3BoutCount" "Length3Transition_cs_Proportion" "Length2Transition_jg_Proportion" "Length1BoutEBendsProportion" "Length6PlusTransition_sss_Proportion" "Length6PlusTransition_isi_Proportion" "Length4Transition_ggs_Proportion" "Length6PlusTransition_gis_Proportion" "Length3Transition_js_Proportion" "Length3Transition_css_Proportion" "Length3BoutCBendsProportion" "Length3BoutOBendsProportion" "Length3Transition_jg_Proportion" "Length3Transition_os_Proportion" "Length3Transition_oss_Proportion" "Length1BoutOBendsProportion" "TimeFactor" "Group"
0.0213905788459216 0.00106095679012346 0.00249183006535948 0.014125989350838 0.0055387224658058 0.032933704027454 0.012918508036236 0.00205026455026455 0.0237589121269677 0.00276646977437207 0.00256558641975309 0.0003807261208577 0 0.00154320987654321 0.297053862394622 0.00597993827160494 0.000289351851851852 0 0 0.00264822382279279 0.00932382458962919 0.00545147368064035 0.027625759984267 0.000818240401573735 0.000771604938271605 0.00241126543209877 0.00542948082010582 0.000959429824561403 0.00782981164925609 0.00466227445394112 0.00635173001949318 0.00599329297245964 0.0155778023594116 0.083466532090044 0.00221836419753086 0 0.00463278619528619 0.00767609126984127 0.00115740740740741 0.000881410256410256 0.000670914733414733 0.00669632177033493 0.734819455649069 34.4722222222222 0.6875 0.0197002520547779 0.00696759259259259 0.0195059943836603 0.00700782627865961 0.00719154174015285 0.00232466890264878 0.00058825986678399 0.00416987667892036 0.0138296587501512 0.000236924841757877 0.207878922192381 0.000612499868452249 0.00207492481798037 0.117188185904704 0.00673343270324454 0.357723049447968 0.0323173798842171 341.006944444444 0.0586650046575609 0.000204248366013072 0.211571680169022 0.00366537397787398 0.0240452074543163 0.00601419413919414 0.00611435404187695 0.0103839511825623 0.037435231238455 0.0792424556034713 0.00106334565990139 0.0605452475168271 0.00136792655658755 412.847222222222 31.0347222222222 0.0452553265974048 0.00136519658789774 0.0156411671510933 0.181850140708561 0.00312840413943355 0.00241932064848732 0.003005266434059 0.0397498286247809 0.0884348074545766 0.0315068760486865 0.00625883923416604 0.000102124183006536 0.00819748173988239 0.015441326928963 0.0112414465622788 1 "Control_Light"
0.0306966396260159 0.00082120811287478 7.46714456391876e-05 0.012087295074767 0.00581759078491105 0.0141702977487291 0.00588741470969853 9.78090766823161e-05 0.00944686516581941 0.00121941137566138 0.000901124338624339 0.00434491040542063 0.00173611111111111 0.000771604938271605 0.303740111345563 0.00164884626690182 0 0.000330687830687831 0.000496031746031746 0.00172920528179825 0.00595018812344583 0.00522558490287248 0.0378145704046752 0.000578703703703704 0 0.0029265873015873 0.00260416666666667 7.46714456391876e-05 0.00273736037624927 0.000408496732026144 0.00241573228165311 0.00363864190457328 0.01488417238459 0.0626023728637446 0.00400958994708995 0.00138888888888889 0.00807481297341354 0.00289351851851852 0 0.00135095704948646 0.000759204144620811 0.00579795402988793 0.709917797350037 34.6597222222222 0.986111111111111 0.0347388071588251 0.00655058679548718 0.00952775160835793 0.00321502057613169 0.00495764523542301 0.00185471251423708 0 0.00378936128693855 0.0155677826951955 0.000238150815881908 0.2095644308332 0.000912568722550236 0.00299623216289883 0.18426765434365 0.00787976839131203 0.353608278434643 0.0259757027278099 309.701388888889 0.0519072031377803 0.00158179012345679 0.158249348358119 0.00164592284237237 0.018917488583051 0.00285714285714286 0.0118539911169988 0.00515231485411224 0.0358854247421251 0.108308629617652 0.003916075291128 0.0639041638071544 0.000613692609660352 384.090277777778 32.8472222222222 0.0349811178838562 0.00437877448608236 0.00947934467138383 0.138667188977712 0.000831950761188585 0.00649692045729627 0.000607936424271023 0.0541543148088259 0.0653922091401034 0.0244763118058613 0.00558509481009792 0.000790895061728395 0.00639465892825726 0.0115892496132777 0.00661126317217656 2 "Control_Light"
0.0227931185756055 0.000645421423930196 0.000917493938132641 0.00922769664239931 0.00916924307823431 0.00573054453262787 0.00539098381526712 0.000414939841371944 0.00395652859909396 0.000798092868988391 0.00128141534391534 0.00256326706559913 0.00285087719298246 0.00106095679012346 0.280803158682438 0.00411430776014109 0 0 0 0.00162524451321828 0.00861062756378676 0.00932535804504329 0.0511688988242252 0.000596108326371484 0.00021043771043771 0.00250056960583276 0.00213500330687831 0 0.00438161375661376 0.000816276803118908 0.00625967572482244 0.0109016173144785 0.0108105325989786 0.0699245673444752 0.00565200617283951 0.00237573099415205 0.00272286184779449 0.00659794741483338 0.000315656565656566 0.00173611111111111 0.00130665204678363 0.00386695945570789 0.765259427876328 30.6111111111111 1.24305555555556 0.0260037469082816 0.00433045027506194 0.00796570391032302 0.00255731922398589 0.00750661375661376 0.00233931233645192 0.00011384335154827 0.00286743681422547 0.0132550575336875 0.000380963809405838 0.21465796563923 0.00189399598755773 0.00221183746403045 0.123729660385499 0.00585296820890861 0.337977229015223 0.0207754281084491 283.631944444444 0.0448575519294647 0.000434027777777778 0.187106285919832 0.0019522285982369 0.0179349942232366 0.00265639589169001 0.00945215550281589 0.012642485740826 0.0318062928008062 0.146523605954474 0.00286009686051411 0.0647025702231921 0.000847766704070807 352.027777777778 30.8819444444444 0.0260494726077503 0.00960932857620016 0.00834942481783319 0.166011538320094 0.00149408029604445 0.00753121213486281 0.00133018573634848 0.0733528795132059 0.0510202679095584 0.0186895825172583 0.00167405122972676 0.000217013888888889 0.00211946575564914 0.00401401023374542 0.00594306905206593 3 "Control_Light"
0.0260506429949171 0.00295499253832587 0.000723103287132269 0.00982004284290392 0.00977320326278659 0.00737433862433862 0.0111054988736379 0.00047591173549028 0.00501267636684303 0.000444495980210266 0.00115740740740741 0.00104561507389397 0.00561683006535948 0.00146407090851535 0.279927474904276 0.00138538159371493 0.000115740740740741 0 0 0.00174199295807683 0.00547271713327893 0.00606536596119929 0.0390792232182005 0.000173611111111111 0.000115740740740741 0.00289351851851852 0.00158880471380471 0.000169376693766938 0.00100848225848226 0.000138888888888889 0.00436850223674365 0.00849041005291005 0.00885801167341672 0.0498267984474487 0.00202087007642563 0.00461309523809524 0.00359373444616368 0.00744047619047619 0.000173611111111111 0.00248015873015873 0.000240384615384615 0.00392458436755465 0.797651681733968 29.8958333333333 1.06944444444444 0.0243351542097374 0.00408046120409752 0.0149173757483813 0.00211840628507295 0.00180408583186361 0.000853440124094775 6.3710499490316e-05 0.00209598485532942 0.0213074269859434 0.000117837855111367 0.203171027459258 0.00222782071572394 0.00104166666666667 0.117847506190488 0.00773831907957701 0.347308102939859 0.0219238946334584 274.173611111111 0.0365252039969051 0 0.209292862377105 0.00306742071170754 0.0157459829859996 0.00231743334547073 0.0129785139131019 0.0118882275132275 0.0298692065083924 0.113276935542012 0.0028188498439129 0.0563634343733362 0.000334869013726137 341.381944444444 30.2361111111111 0.0264731068686623 0.00950696164780702 0.00946632289490596 0.192462700011536 0.000725071463043398 0.00471643518518519 0.00168525410537744 0.056638467771006 0.0521395474801331 0.0184524461419696 0.00235618551123991 0 0.00302094080594512 0.00491367873587659 0.00547913208796397 4 "Control_Light"
0.0234605501652659 0.000388500388500389 0.000585182697251663 0.00862590046694493 0.0033282352292769 0.00641008297258297 0.0033118480427062 0.000177691327326364 0.0045627405002405 0.000255716551064628 0.00171130952380952 0.000526094276094276 0.00238095238095238 0.000928623845290512 0.286630505629402 0.000835905349794239 0.000308641975308642 0.00231481481481481 0.00347222222222222 0.00101313200582668 0.00346562847128309 0.00356499853027631 0.0346937499737352 0.000358245149911817 0 0.000396825396825397 0.00295138888888889 0.000179086026787176 0.00216786814009036 7.01459034792368e-05 0.00181303849407298 0.00408675044091711 0.0047286810468912 0.0430799149205137 0.00157360643471755 0.0019744008714597 0.00209875015069844 0.00817074514991182 0 0.00173611111111111 0.000678931408098075 0.00411306961219505 0.827545731129152 30.5347222222222 0.888888888888889 0.0272531264243821 0.0023296614807477 0.00515641911947088 0.00393518518518518 0.00239665170220726 0.00135669763168514 0.000165343915343915 0.00174251708224997 0.0165898979419542 0.000215237166991553 0.194879966125113 0.000901014602733618 0.00216049382716049 0.1095804122996 0.00787431647430135 0.332839739682282 0.0176993404070445 262.375 0.0347300188059371 0.000848709356158484 0.210968831438266 0.0016524908619144 0.0139943704161506 0.00303571428571429 0.00803535589721746 0.00893324782213671 0.0244711854072167 0.0985146435857623 0.00129553130989913 0.0542226279188202 0.000481018393936935 330.194444444444 30.3611111111111 0.0221254266861408 0.00400829313206764 0.0101402851479472 0.195570792858445 0.000987172682574981 0.00208333333333333 0.00116796642743228 0.0493847590127097 0.0439120071247182 0.0158422400755851 0.00235569738842466 0.000424354678079242 0.00244660336200555 0.00390755322712526 0.00460428882341801 5 "Control_Light"
0.027250969830522 0.00104634306023195 0.000156050991151733 0.010019154240118 0.00517044201940035 0.00328207671957672 0.00284962834243685 0.000355779868653622 0.00224740537240537 0.000137969094922737 0.00104421665389803 0.00102683267030954 0.00349151234567901 0.00224925740276617 0.270067166712176 0.00270061728395062 0.000128600823045267 0 0 0.000413420122372307 0.00539734336009571 0.00257760274100143 0.0425630719459802 0 0.00130208333333333 0.000955185314866687 0.000971395502645503 0.000109361329833771 0.002062447786132 0.00138888888888889 0.00495528097161405 0.00287778528434166 0.00845454628240765 0.0574748494864311 0.00363589599700711 0.00286896745230079 0.00324395275919125 0.0163364090294237 0.001953125 0.00101273148148148 0.00311053240740741 0.00348547500264326 0.815850034593309 28.7013888888889 1.04166666666667 0.0164259020580845 0.00482973420514187 0.00401629315957446 0.00129519400352734 0.00243172465394688 0.000974082491411797 0.000354191709570358 0.00298561527593498 0.0185945840453709 0 0.196468548353966 0.000841165497483654 0.00124891183918962 0.0868016277809424 0.00620694341832972 0.329163973472619 0.0160459227736099 245.208333333333 0.033667987672889 0 0.213540029601022 0.00134450949403544 0.0126825553226482 0.00102664919178681 0.00967034329298895 0.0129281713278854 0.0272267403138489 0.122733036697075 0.00063883820192776 0.0577977231386662 0.00022169640953627 309.673611111111 28.9583333333333 0.02167835538725 0.00799373851133486 0.00980436401639129 0.196855718327603 0.0022093595054719 0.00258349867724868 0.00126364136362223 0.06143081876006 0.0414374866043179 0.0153491227682706 0.00177901633764645 9.38438438438438e-05 0.0023413234092603 0.00428927959508802 0.00454341366173206 6 "Control_Light"
0.0239802306072018 0.00154320987654321 0.00060459299906701 0.0107236073617093 0.00887070105820106 0.00570317525962687 0.00329776040500298 0.000298244775739042 0.00387678828539044 0.000136765587529976 0.00233850863891186 0.000788720959175505 0.00277777777777778 0.000661375661375661 0.271029189216308 0.00246095211372989 0.00123456790123457 0.00308641975308642 0.00462962962962963 0.000984632182606855 0.0072555486165818 0.00899354652714868 0.0416181737223487 0.000712250712250712 0.000578703703703704 0.00122807859703021 0.0021494708994709 4.99600319744205e-05 0.00261059670781893 0.000868055555555556 0.00681999524107683 0.0114196231635748 0.0044821952281825 0.055845872324451 0.00169485863930308 0.00231481481481481 0.00195581465827025 0.00640374155335955 0.000868055555555556 0.000694444444444444 0.000173611111111111 0.00304781677607594 0.81882077360344 29.2167832167832 0.951048951048951 0.0228144424617168 0.00206146005443106 0.00377619324097073 0.00275573192239859 0.00310479129923574 0.00025723223074433 8.46883468834688e-05 0.003730685637531 0.0150898854997344 6.31313131313131e-05 0.200332187130961 0.000170394907237013 0.00149487857821191 0.096201417858366 0.00427352288263746 0.316343043543183 0.0130029487415277 249.440559440559 0.0325663651955351 0.00083543771043771 0.199221147474128 0.00204114932235874 0.0118277215563946 0.00254596888260255 0.00467457260575786 0.0120315860359013 0.0260116347712869 0.117009475588786 0.00434158185625712 0.0523344319290753 0.000187173335331924 314.937062937063 29.5594405594406 0.0196408415276699 0.0111503736964444 0.00815476498427643 0.182206442335602 0.00162105044834264 0.002470783771187 0.00197340729203258 0.0589902578450596 0.0386320283501952 0.013837706735722 0.00221364935892079 0.000417718855218855 0.00313130273237948 0.00585493378265262 0.00594418803403779 7 "Control_Light"
0.0210446270960716 0.000192901234567901 0.000477660540657888 0.0107375454663299 0.00692970969477453 0.00542052469135802 0.00523452224674207 0.000610762104194429 0.00477109053497942 0.000817518783474328 0.000892916322454843 0.00130045569842842 0.00951236263736264 0.00164517195767196 0.265910345663644 0.0025462962962963 0.000128600823045267 0 0 0.00108920215434726 0.00716489786760371 0.00409247002253389 0.0412423097258588 0.000675590749120161 0.000128600823045267 0.00132232365456891 0.00434027777777778 0 0.000872507122507122 0.000434027777777778 0.00561671902610798 0.00457576860566832 0.00952341777808617 0.0565965528877897 0.000776056505223172 0.00778356481481482 0.00525083436881488 0.0113690639918794 0.000192901234567901 0 0.000532670454545455 0.00740522139053711 0.772313911773025 28.6197183098592 0.964788732394366 0.023214477564866 0.003582057233996 0.00706433529659351 0.00578703703703704 0.00198963844797178 0.00116253732443577 0.000198412698412698 0.0033759741019077 0.0133324427031902 0.000281688140013398 0.199634727536061 0.000684839573632914 0.001424705385815 0.112050394480762 0.00469219825904409 0.335537270246715 0.0172429285030603 246.359154929577 0.0323825055035028 0.000169376693766938 0.201668669186362 0.00237484428405308 0.0132579480823987 0.00471698113207547 0.00645984798286536 0.0108907643536856 0.0253723366430327 0.118578154046467 0.00219771761618606 0.0609314982240226 0.000427001492746093 311.605633802817 30.0070422535211 0.0217172189384064 0.00810219448859687 0.00925374159993867 0.177456353161311 0.00174195135512554 0.00375856370438414 0.00235549500777807 0.0596423939950968 0.0392795143859519 0.015516885743769 0.00259546452876948 8.46883468834688e-05 0.00354020548679579 0.00506218180692491 0.00477589224587196 8 "Control_Light"
0.0199633941009672 0.00196116255144033 0.000102124183006536 0.0115916505221358 0.0050267717772507 0.00293944738389183 0.00751507969146282 0.00138888888888889 0.00195963158926122 0.000165437700888637 0.000128600823045267 0.000881834215167548 0.003125 0.000264766400387315 0.276302544087897 0.000972070927136286 0 0.00162037037037037 0.00243055555555556 0.0007160014781966 0.00752188747298384 0.00235271120488234 0.0380085934934265 0.000289351851851852 0.000964506172839506 0.00155310224754669 0.000694444444444444 0.000102124183006536 0.00111580125877511 0.00202020202020202 0.00582594148770619 0.00273767712704494 0.00450816698344462 0.074257599448926 0.00275566541906411 0.0025462962962963 0.00108040901545804 0.00740895948630623 0.00144675925925926 0.000385802469135802 0.000363544634377968 0.00315077419856832 0.801253015219852 27.4113475177305 0.687943262411348 0.0241361752494746 0.00214460784313725 0.00814074884701172 0.000925925925925926 0.00246384047446139 0.000402823166303559 6.31313131313131e-05 0.00303222294805023 0.0138108215757472 5.88512241054614e-05 0.204462916776269 0.00030438784369602 0.00144725387780943 0.0895428975786119 0.00548601863787997 0.349253560156009 0.0162170142467314 242.333333333333 0.0286147570931384 0.000277777777777778 0.206538952545311 0.000958249540212104 0.0109538163897469 0.00193939393939394 0.00760174925615923 0.00930052132957625 0.0243302257151096 0.108440883632193 0.00255553610333022 0.0545191573398037 0.000102124183006536 305.801418439716 29.7517730496454 0.0232175095916586 0.00568665403437604 0.00661756405394991 0.183262656914618 0.00194035947712418 0.00355376362320807 0.00106095679012346 0.0545177766905457 0.0458059089245166 0.0167047596613261 0.00303003253868905 0.000138888888888889 0.00379475224999449 0.00722378617876219 0.00459267110262567 9 "Control_Light"
0.0195566942204692 0.00133101851851852 0.000168350168350168 0.00913273975025477 0.00327644198872647 0.00648547254150702 0.00482393376731965 0.00103081597222222 0.00448329076202639 0.00149739583333333 0.00145577801827802 0.00107894100580271 0.00810185185185185 0.000578703703703704 0.25347436947478 0.00131815843621399 0 0 0 0.00032041924100864 0.00469557752118076 0.00561161579480545 0.0397042648216579 0 0.000385802469135802 0.000464234839234839 0.00125385802469136 6.31313131313131e-05 0.000996656378600823 0.00138888888888889 0.00328920857511283 0.00665298442776891 0.0069627905553044 0.0383151382225457 0.000578703703703704 0.00677910052910053 0.0043000611484654 0.00580831405184853 0.000578703703703704 0.000496031746031746 0.000241126543209877 0.00591659374904056 0.830120020582984 27.4071428571429 0.778571428571429 0.0162854440955542 0.00415230701134956 0.00572657558806329 0.00167181069958848 0.00393518518518518 0.000768321513002364 0.000161498708010336 0.00360023650362596 0.0162384863028526 0 0.196892913629837 0.000757987386237977 0.00305385201218535 0.0736275041830598 0.00638180249711344 0.321998720543623 0.00820815613359063 242.421428571429 0.0284146721210096 0 0.238089243704437 0.000571084017731565 0.00796367013213936 0.00216610549943883 0.00987913557563901 0.00896605722395952 0.0216067026189673 0.110817365852139 0.000547585786947489 0.0565283920488523 0.000368489863170714 306.014285714286 29.5142857142857 0.0145605541504524 0.00450338199916899 0.0115305580274673 0.218968646683629 0.00178872053872054 0.00229978354978355 0.000305358550039401 0.0556442031725547 0.0283321095563975 0.0105581502686667 0.00229482190789081 0 0.00319312733247494 0.00598735141678193 0.00612241058190536 10 "Control_Light"
