"TimeFactor" "TotalBoutCount" "Length1BoutCount" "Length2BoutCount" "Length3BoutCount" "Length4BoutCount" "Length5BoutCount" "Length6PlusBoutCount" "Length1BoutScootsProportion" "Length1BoutJBendsProportion" "Length1BoutCBendsProportion" "Length1BoutOBendsProportion" "Length1BoutEBendsProportion" "Length1BoutGBendsProportion" "Length1BoutHBendsProportion" "Length1BoutIBendsProportion" "Length2BoutScootsProportion" "Length2BoutJBendsProportion" "Length2BoutCBendsProportion" "Length2BoutOBendsProportion" "Length2BoutEBendsProportion" "Length2BoutGBendsProportion" "Length2BoutHBendsProportion" "Length2BoutIBendsProportion" "Length3BoutScootsProportion" "Length3BoutJBendsProportion" "Length3BoutCBendsProportion" "Length3BoutOBendsProportion" "Length3BoutEBendsProportion" "Length3BoutGBendsProportion" "Length3BoutHBendsProportion" "Length3BoutIBendsProportion" "Length4BoutScootsProportion" "Length4BoutJBendsProportion" "Length4BoutCBendsProportion" "Length4BoutOBendsProportion" "Length4BoutEBendsProportion" "Length4BoutGBendsProportion" "Length4BoutHBendsProportion" "Length4BoutIBendsProportion" "Length5BoutScootsProportion" "Length5BoutJBendsProportion" "Length5BoutCBendsProportion" "Length5BoutOBendsProportion" "Length5BoutEBendsProportion" "Length5BoutGBendsProportion" "Length5BoutHBendsProportion" "Length5BoutIBendsProportion" "Length6PlusBoutScootsProportion" "Length6PlusBoutJBendsProportion" "Length6PlusBoutCBendsProportion" "Length6PlusBoutOBendsProportion" "Length6PlusBoutEBendsProportion" "Length6PlusBoutGBendsProportion" "Length6PlusBoutHBendsProportion" "Length6PlusBoutIBendsProportion" "Length2Transition_eo_Proportion" "Length2Transition_ji_Proportion" "Length2Transition_jo_Proportion" "Length2Transition_hj_Proportion" "Length2Transition_jg_Proportion" "Length2Transition_io_Proportion" "Length2Transition_gc_Proportion" "Length2Transition_oh_Proportion" "Length2Transition_oe_Proportion" "Length2Transition_je_Proportion" "Length2Transition_ci_Proportion" "Length2Transition_jj_Proportion" "Length2Transition_cg_Proportion" "Length2Transition_he_Proportion" "Length2Transition_hh_Proportion" "Length2Transition_ej_Proportion" "Length2Transition_og_Proportion" "Length2Transition_oj_Proportion" "Length2Transition_ii_Proportion" "Length2Transition_ei_Proportion" "Length2Transition_hg_Proportion" "Length2Transition_sh_Proportion" "Length2Transition_sj_Proportion" "Length2Transition_so_Proportion" "Length2Transition_ie_Proportion" "Length2Transition_go_Proportion" "Length2Transition_ig_Proportion" "Length2Transition_ge_Proportion" "Length2Transition_js_Proportion" "Length2Transition_gj_Proportion" "Length2Transition_ce_Proportion" "Length2Transition_hi_Proportion" "Length2Transition_oc_Proportion" "Length2Transition_sc_Proportion" "Length2Transition_cj_Proportion" "Length2Transition_ee_Proportion" "Length2Transition_gi_Proportion" "Length2Transition_cc_Proportion" "Length2Transition_ij_Proportion" "Length2Transition_se_Proportion" "Length2Transition_eg_Proportion" "Length2Transition_hs_Proportion" "Length2Transition_es_Proportion" "Length2Transition_ic_Proportion" "Length2Transition_cs_Proportion" "Length2Transition_gg_Proportion" "Length2Transition_os_Proportion" "Length2Transition_ss_Proportion" "Length2Transition_is_Proportion" "Length2Transition_sg_Proportion" "Length2Transition_gs_Proportion" "Length2Transition_si_Proportion" "Length3Transition_eo_Proportion" "Length3Transition_sj_Proportion" "Length3Transition_oe_Proportion" "Length3Transition_co_Proportion" "Length3Transition_hg_Proportion" "Length3Transition_oj_Proportion" "Length3Transition_gj_Proportion" "Length3Transition_gc_Proportion" "Length3Transition_so_Proportion" "Length3Transition_og_Proportion" "Length3Transition_cg_Proportion" "Length3Transition_ej_Proportion" "Length3Transition_cc_Proportion" "Length3Transition_ec_Proportion" "Length3Transition_he_Proportion" "Length3Transition_ic_Proportion" "Length3Transition_ee_Proportion" "Length3Transition_je_Proportion" "Length3Transition_sc_Proportion" "Length3Transition_go_Proportion" "Length3Transition_ij_Proportion" "Length3Transition_sh_Proportion" "Length3Transition_se_Proportion" "Length3Transition_ie_Proportion" "Length3Transition_si_Proportion" "Length3Transition_jg_Proportion" "Length3Transition_jj_Proportion" "Length3Transition_ih_Proportion" "Length3Transition_hs_Proportion" "Length3Transition_eg_Proportion" "Length3Transition_ii_Proportion" "Length3Transition_oi_Proportion" "Length3Transition_gg_Proportion" "Length3Transition_io_Proportion" "Length3Transition_ge_Proportion" "Length3Transition_js_Proportion" "Length3Transition_ci_Proportion" "Length3Transition_gi_Proportion" "Length3Transition_oo_Proportion" "Length3Transition_ig_Proportion" "Length3Transition_es_Proportion" "Length3Transition_sg_Proportion" "Length3Transition_os_Proportion" "Length3Transition_is_Proportion" "Length3Transition_cs_Proportion" "Length3Transition_gs_Proportion" "Length3Transition_ss_Proportion" "Length4Transition_gh_Proportion" "Length4Transition_ei_Proportion" "Length4Transition_hg_Proportion" "Length4Transition_cg_Proportion" "Length4Transition_ic_Proportion" "Length4Transition_ij_Proportion" "Length4Transition_ie_Proportion" "Length4Transition_cc_Proportion" "Length4Transition_oo_Proportion" "Length4Transition_ji_Proportion" "Length4Transition_sh_Proportion" "Length4Transition_gi_Proportion" "Length4Transition_io_Proportion" "Length4Transition_sc_Proportion" "Length4Transition_ih_Proportion" "Length4Transition_eg_Proportion" "Length4Transition_os_Proportion" "Length4Transition_hs_Proportion" "Length4Transition_ii_Proportion" "Length4Transition_is_Proportion" "Length4Transition_ee_Proportion" "Length4Transition_jj_Proportion" "Length4Transition_sj_Proportion" "Length4Transition_es_Proportion" "Length4Transition_cs_Proportion" "Length4Transition_si_Proportion" "Length4Transition_gj_Proportion" "Length4Transition_so_Proportion" "Length4Transition_se_Proportion" "Length4Transition_js_Proportion" "Length4Transition_ig_Proportion" "Length4Transition_gg_Proportion" "Length4Transition_sg_Proportion" "Length4Transition_gs_Proportion" "Length4Transition_ss_Proportion" "Length5Transition_ii_Proportion" "Length5Transition_eg_Proportion" "Length5Transition_gc_Proportion" "Length5Transition_ie_Proportion" "Length5Transition_is_Proportion" "Length5Transition_si_Proportion" "Length5Transition_sc_Proportion" "Length5Transition_ge_Proportion" "Length5Transition_se_Proportion" "Length5Transition_ee_Proportion" "Length5Transition_js_Proportion" "Length5Transition_cc_Proportion" "Length5Transition_gh_Proportion" "Length5Transition_jc_Proportion" "Length5Transition_je_Proportion" "Length5Transition_cg_Proportion" "Length5Transition_sh_Proportion" "Length5Transition_es_Proportion" "Length5Transition_hs_Proportion" "Length5Transition_cs_Proportion" "Length5Transition_os_Proportion" "Length5Transition_gg_Proportion" "Length5Transition_gs_Proportion" "Length5Transition_sg_Proportion" "Length5Transition_ss_Proportion" "Length6PlusTransition_so_Proportion" "Length6PlusTransition_hh_Proportion" "Length6PlusTransition_hs_Proportion" "Length6PlusTransition_sh_Proportion" "Length6PlusTransition_go_Proportion" "Length6PlusTransition_ci_Proportion" "Length6PlusTransition_ii_Proportion" "Length6PlusTransition_jg_Proportion" "Length6PlusTransition_js_Proportion" "Length6PlusTransition_ei_Proportion" "Length6PlusTransition_ij_Proportion" "Length6PlusTransition_cs_Proportion" "Length6PlusTransition_cg_Proportion" "Length6PlusTransition_gc_Proportion" "Length6PlusTransition_cc_Proportion" "Length6PlusTransition_eg_Proportion" "Length6PlusTransition_sc_Proportion" "Length6PlusTransition_ee_Proportion" "Length6PlusTransition_gj_Proportion" "Length6PlusTransition_sj_Proportion" "Length6PlusTransition_og_Proportion" "Length6PlusTransition_os_Proportion" "Length6PlusTransition_se_Proportion" "Length6PlusTransition_ig_Proportion" "Length6PlusTransition_gi_Proportion" "Length6PlusTransition_oo_Proportion" "Length6PlusTransition_sg_Proportion" "Length6PlusTransition_es_Proportion" "Length6PlusTransition_si_Proportion" "Length6PlusTransition_jo_Proportion" "Length6PlusTransition_is_Proportion" "Length6PlusTransition_gg_Proportion" "Length6PlusTransition_gs_Proportion" "Length6PlusTransition_ss_Proportion" "Length3Transition_ssi_Proportion" "Length3Transition_esi_Proportion" "Length3Transition_ogs_Proportion" "Length3Transition_sse_Proportion" "Length3Transition_ssj_Proportion" "Length3Transition_gjs_Proportion" "Length3Transition_sgj_Proportion" "Length3Transition_sje_Proportion" "Length3Transition_eos_Proportion" "Length3Transition_sjg_Proportion" "Length3Transition_gsi_Proportion" "Length3Transition_gsj_Proportion" "Length3Transition_sge_Proportion" "Length3Transition_gso_Proportion" "Length3Transition_ise_Proportion" "Length3Transition_ooe_Proportion" "Length3Transition_igc_Proportion" "Length3Transition_ses_Proportion" "Length3Transition_jsi_Proportion" "Length3Transition_cog_Proportion" "Length3Transition_ogj_Proportion" "Length3Transition_goj_Proportion" "Length3Transition_goi_Proportion" "Length3Transition_oie_Proportion" "Length3Transition_gcs_Proportion" "Length3Transition_hgs_Proportion" "Length3Transition_sis_Proportion" "Length3Transition_eso_Proportion" "Length3Transition_cge_Proportion" "Length3Transition_ecc_Proportion" "Length3Transition_isc_Proportion" "Length3Transition_sej_Proportion" "Length3Transition_esc_Proportion" "Length3Transition_geg_Proportion" "Length3Transition_ose_Proportion" "Length3Transition_she_Proportion" "Length3Transition_ssg_Proportion" "Length3Transition_ggg_Proportion" "Length3Transition_gsc_Proportion" "Length3Transition_gic_Proportion" "Length3Transition_ggo_Proportion" "Length3Transition_jee_Proportion" "Length3Transition_sii_Proportion" "Length3Transition_shs_Proportion" "Length3Transition_sig_Proportion" "Length3Transition_sgo_Proportion" "Length3Transition_gig_Proportion" "Length3Transition_igg_Proportion" "Length3Transition_ssh_Proportion" "Length3Transition_ijj_Proportion" "Length3Transition_sie_Proportion" "Length3Transition_ies_Proportion" "Length3Transition_gse_Proportion" "Length3Transition_sih_Proportion" "Length3Transition_sgg_Proportion" "Length3Transition_jjg_Proportion" "Length3Transition_hsg_Proportion" "Length3Transition_iih_Proportion" "Length3Transition_hss_Proportion" "Length3Transition_isg_Proportion" "Length3Transition_sgi_Proportion" "Length3Transition_gsg_Proportion" "Length3Transition_iis_Proportion" "Length3Transition_igs_Proportion" "Length3Transition_egs_Proportion" "Length3Transition_cis_Proportion" "Length3Transition_ois_Proportion" "Length3Transition_cig_Proportion" "Length3Transition_ggs_Proportion" "Length3Transition_oos_Proportion" "Length3Transition_ioo_Proportion" "Length3Transition_ige_Proportion" "Length3Transition_gis_Proportion" "Length3Transition_jss_Proportion" "Length3Transition_sgs_Proportion" "Length3Transition_oss_Proportion" "Length3Transition_ess_Proportion" "Length3Transition_gss_Proportion" "Length3Transition_iss_Proportion" "Length3Transition_css_Proportion" "Length3Transition_sss_Proportion" "Length4Transition_sjs_Proportion" "Length4Transition_gse_Proportion" "Length4Transition_osg_Proportion" "Length4Transition_gsj_Proportion" "Length4Transition_ihg_Proportion" "Length4Transition_sgh_Proportion" "Length4Transition_eih_Proportion" "Length4Transition_ghg_Proportion" "Length4Transition_sis_Proportion" "Length4Transition_ggg_Proportion" "Length4Transition_ggi_Proportion" "Length4Transition_gig_Proportion" "Length4Transition_cgs_Proportion" "Length4Transition_icg_Proportion" "Length4Transition_sij_Proportion" "Length4Transition_ijs_Proportion" "Length4Transition_ccs_Proportion" "Length4Transition_esj_Proportion" "Length4Transition_ies_Proportion" "Length4Transition_cso_Proportion" "Length4Transition_seg_Proportion" "Length4Transition_soo_Proportion" "Length4Transition_jis_Proportion" "Length4Transition_shs_Proportion" "Length4Transition_ise_Proportion" "Length4Transition_sgi_Proportion" "Length4Transition_gis_Proportion" "Length4Transition_gsg_Proportion" "Length4Transition_ssj_Proportion" "Length4Transition_ios_Proportion" "Length4Transition_ihs_Proportion" "Length4Transition_scs_Proportion" "Length4Transition_egs_Proportion" "Length4Transition_ggs_Proportion" "Length4Transition_css_Proportion" "Length4Transition_ssi_Proportion" "Length4Transition_iss_Proportion" "Length4Transition_jss_Proportion" "Length4Transition_oss_Proportion" "Length4Transition_ses_Proportion" "Length4Transition_isi_Proportion" "Length4Transition_sig_Proportion" "Length4Transition_hss_Proportion" "Length4Transition_sgs_Proportion" "Length4Transition_sii_Proportion" "Length4Transition_csj_Proportion" "Length4Transition_see_Proportion" "Length4Transition_sse_Proportion" "Length4Transition_sjj_Proportion" "Length4Transition_ess_Proportion" "Length4Transition_gjs_Proportion" "Length4Transition_jso_Proportion" "Length4Transition_igs_Proportion" "Length4Transition_sgg_Proportion" "Length4Transition_ssg_Proportion" "Length4Transition_gss_Proportion" "Length4Transition_sss_Proportion" "Length5Transition_isg_Proportion" "Length5Transition_gcs_Proportion" "Length5Transition_iis_Proportion" "Length5Transition_sii_Proportion" "Length5Transition_egs_Proportion" "Length5Transition_gsg_Proportion" "Length5Transition_sgc_Proportion" "Length5Transition_ees_Proportion" "Length5Transition_sie_Proportion" "Length5Transition_isi_Proportion" "Length5Transition_esh_Proportion" "Length5Transition_iee_Proportion" "Length5Transition_ess_Proportion" "Length5Transition_ggs_Proportion" "Length5Transition_iss_Proportion" "Length5Transition_sis_Proportion" "Length5Transition_scc_Proportion" "Length5Transition_sse_Proportion" "Length5Transition_csc_Proportion" "Length5Transition_gge_Proportion" "Length5Transition_ccs_Proportion" "Length5Transition_ges_Proportion" "Length5Transition_see_Proportion" "Length5Transition_jss_Proportion" "Length5Transition_ghs_Proportion" "Length5Transition_hsg_Proportion" "Length5Transition_ggh_Proportion" "Length5Transition_cgs_Proportion" "Length5Transition_ssh_Proportion" "Length5Transition_jes_Proportion" "Length5Transition_jcg_Proportion" "Length5Transition_shs_Proportion" "Length5Transition_hss_Proportion" "Length5Transition_esg_Proportion" "Length5Transition_sgg_Proportion" "Length5Transition_ggg_Proportion" "Length5Transition_css_Proportion" "Length5Transition_oss_Proportion" "Length5Transition_ssg_Proportion" "Length5Transition_sgs_Proportion" "Length5Transition_gss_Proportion" "Length5Transition_sss_Proportion" "Length6PlusTransition_gjs_Proportion" "Length6PlusTransition_sos_Proportion" "Length6PlusTransition_sso_Proportion" "Length6PlusTransition_sjg_Proportion" "Length6PlusTransition_jgs_Proportion" "Length6PlusTransition_ssj_Proportion" "Length6PlusTransition_gig_Proportion" "Length6PlusTransition_ssh_Proportion" "Length6PlusTransition_shh_Proportion" "Length6PlusTransition_hhh_Proportion" "Length6PlusTransition_igs_Proportion" "Length6PlusTransition_gsg_Proportion" "Length6PlusTransition_shs_Proportion" "Length6PlusTransition_hss_Proportion" "Length6PlusTransition_gcs_Proportion" "Length6PlusTransition_jsg_Proportion" "Length6PlusTransition_sgo_Proportion" "Length6PlusTransition_gos_Proportion" "Length6PlusTransition_sci_Proportion" "Length6PlusTransition_csc_Proportion" "Length6PlusTransition_cis_Proportion" "Length6PlusTransition_oss_Proportion" "Length6PlusTransition_sii_Proportion" "Length6PlusTransition_jgg_Proportion" "Length6PlusTransition_gsc_Proportion" "Length6PlusTransition_ccc_Proportion" "Length6PlusTransition_sjs_Proportion" "Length6PlusTransition_jss_Proportion" "Length6PlusTransition_eis_Proportion" "Length6PlusTransition_sei_Proportion" "Length6PlusTransition_esg_Proportion" "Length6PlusTransition_ggi_Proportion" "Length6PlusTransition_gij_Proportion" "Length6PlusTransition_egs_Proportion" "Length6PlusTransition_scs_Proportion" "Length6PlusTransition_css_Proportion" "Length6PlusTransition_sgi_Proportion" "Length6PlusTransition_ose_Proportion" "Length6PlusTransition_ees_Proportion" "Length6PlusTransition_see_Proportion" "Length6PlusTransition_igi_Proportion" "Length6PlusTransition_gcg_Proportion" "Length6PlusTransition_isi_Proportion" "Length6PlusTransition_eeg_Proportion" "Length6PlusTransition_cgg_Proportion" "Length6PlusTransition_egc_Proportion" "Length6PlusTransition_igg_Proportion" "Length6PlusTransition_scc_Proportion" "Length6PlusTransition_sgg_Proportion" "Length6PlusTransition_ssg_Proportion" "Length6PlusTransition_ssc_Proportion" "Length6PlusTransition_ggs_Proportion" "Length6PlusTransition_ooo_Proportion" "Length6PlusTransition_igj_Proportion" "Length6PlusTransition_joo_Proportion" "Length6PlusTransition_isg_Proportion" "Length6PlusTransition_gjo_Proportion" "Length6PlusTransition_ssi_Proportion" "Length6PlusTransition_sis_Proportion" "Length6PlusTransition_ggg_Proportion" "Length6PlusTransition_iss_Proportion" "Length6PlusTransition_sig_Proportion" "Length6PlusTransition_sgs_Proportion" "Length6PlusTransition_jos_Proportion" "Length6PlusTransition_gsj_Proportion" "Length6PlusTransition_sjo_Proportion" "Length6PlusTransition_sse_Proportion" "Length6PlusTransition_ses_Proportion" "Length6PlusTransition_ogs_Proportion" "Length6PlusTransition_gis_Proportion" "Length6PlusTransition_ess_Proportion" "Length6PlusTransition_gss_Proportion" "Length6PlusTransition_sss_Proportion"
1 72 43.0833333333333 10.5 10.8333333333333 3 2.75 1.83333333333333 0.43672285923487 0.0405876667372893 0.0647002619892119 0.121259496242338 0.112455252366028 0.145968513298644 0.00646465179752757 0.0718412983340918 0.388654401154401 0.0319094304388422 0.0903340123928359 0.0378517316017316 0.0767984466513878 0.185143981835158 0.0264801375095493 0.162827858416094 0.709852726228695 0.0105780022446689 0.052227703390494 0.0460718294051627 0.0284227938297705 0.0779148069845744 0.00482864823950095 0.070103489677133 0.608080808080808 0.0399305555555556 0.0132575757575758 0.0190972222222222 0.0356060606060606 0.226830808080808 0.00631313131313131 0.0508838383838384 0.743333333333333 0.0161904761904762 0.040952380952381 0.0285714285714286 0.0223809523809524 0.127142857142857 0.0214285714285714 0 0.631031746031746 0.0319444444444445 0.0208730158730159 0.071111111111111 0.0501984126984127 0.134801587301587 0 0.0600396825396825 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00245098039215686 0.00245098039215686 0.00245098039215686 0.00245098039215686 0.00396825396825397 0.00396825396825397 0.00396825396825397 0.00894448688566336 0.00925925925925926 0.00925925925925926 0.00925925925925926 0.0117102396514161 0.0119047619047619 0.0119047619047619 0.0119047619047619 0.0138888888888889 0.0143557422969188 0.0144300144300144 0.0158730158730159 0.0183239962651727 0.0203081232492997 0.0208333333333333 0.0273268398268398 0.0307557366380896 0.0341970121381886 0.035204991087344 0.0375330687830688 0.0432449494949495 0.0596803115185468 0.0600065783889313 0.0614380853351442 0.102923492629375 0.11715367965368 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000968992248062015 0.000968992248062015 0.000968992248062015 0.00126262626262626 0.00126262626262626 0.00223161851068828 0.00320061075875029 0.00386679292929293 0.00386679292929293 0.00520833333333333 0.00617732558139535 0.00694444444444444 0.00694444444444444 0.009375 0.0104166666666667 0.0108112373737374 0.0138888888888889 0.0147569444444444 0.0201954134366925 0.024823085506225 0.0257891414141414 0.0474934666431759 0.0483394996476392 0.0501827871740662 0.430055276603242 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00252525252525253 0.00252525252525253 0.00252525252525253 0.00308641975308642 0.00561167227833894 0.00808080808080808 0.00864197530864197 0.00925925925925926 0.00925925925925926 0.00925925925925926 0.0106060606060606 0.0117845117845118 0.0136363636363636 0.0138888888888889 0.0138888888888889 0.0148148148148148 0.0169753086419753 0.0179012345679012 0.0590628507295174 0.0621492704826038 0.0721380471380471 0.299046015712682 0 0 0 0 0 0 0.00138888888888889 0.00138888888888889 0.00138888888888889 0.00138888888888889 0.00138888888888889 0.00277777777777778 0.00347222222222222 0.00520833333333333 0.00520833333333333 0.00520833333333333 0.0121527777777778 0.0135416666666667 0.015625 0.0204861111111111 0.0208333333333333 0.0309027777777778 0.0413194444444444 0.0461805555555556 0.353472222222222 0 0 0 0 0 0 0 0 0 0 0.00154320987654321 0.00154320987654321 0.00297619047619048 0.00297619047619048 0.00297619047619048 0.00451940035273369 0.00451940035273369 0.00516917293233083 0.00555555555555556 0.00833333333333333 0.00833333333333333 0.0105263157894737 0.0105263157894737 0.0107247284878864 0.0108349577647823 0.0111111111111111 0.0131613756613757 0.0136127355425601 0.0137009189640769 0.0138888888888889 0.0152441288406201 0.0167548500881834 0.0259038800705467 0.202231272626009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00193798449612403 0.00193798449612403 0.00193798449612403 0.00193798449612403 0.00252525252525253 0.00252525252525253 0.00252525252525253 0.00387596899224806 0.00446323702137656 0.00520833333333333 0.00520833333333333 0.00520833333333333 0.00520833333333333 0.00773358585858586 0.0104166666666667 0.0104166666666667 0.0104166666666667 0.0104166666666667 0.0138888888888889 0.0138888888888889 0.0138888888888889 0.0164141414141414 0.01875 0.0303030303030303 0.0376893939393939 0.038452842377261 0.039557640357059 0.0480678881841672 0.0966789992952784 0.288518910030538 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00378787878787879 0.00378787878787879 0.00378787878787879 0.00378787878787879 0.00378787878787879 0.00378787878787879 0.00462962962962963 0.00462962962962963 0.00462962962962963 0.00833333333333333 0.00833333333333333 0.00833333333333333 0.00841750841750842 0.00841750841750842 0.0121212121212121 0.0138888888888889 0.0138888888888889 0.0138888888888889 0.0138888888888889 0.0159090909090909 0.0208333333333333 0.0208333333333333 0.0268518518518518 0.0848063973063973 0.0848063973063973 0.0998737373737374 0.166624579124579 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00185185185185185 0.00185185185185185 0.00185185185185185 0.00185185185185185 0.00185185185185185 0.00185185185185185 0.00185185185185185 0.00185185185185185 0.00462962962962963 0.00462962962962963 0.00462962962962963 0.00694444444444444 0.00694444444444444 0.00694444444444444 0.00694444444444444 0.0162037037037037 0.0162037037037037 0.0162037037037037 0.0180555555555556 0.0185185185185185 0.025462962962963 0.0277777777777778 0.0277777777777778 0.0388888888888889 0.0550925925925926 0.266666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00181159420289855 0.00181159420289855 0.00181159420289855 0.00181159420289855 0.00181159420289855 0.00181159420289855 0.00181159420289855 0.00252525252525253 0.00252525252525253 0.00252525252525253 0.00252525252525253 0.0036231884057971 0.0036231884057971 0.0036231884057971 0.0036231884057971 0.0036231884057971 0.0036231884057971 0.0036231884057971 0.0036231884057971 0.0036231884057971 0.00543478260869565 0.00543478260869565 0.00641025641025641 0.00641025641025641 0.00641025641025641 0.00641025641025641 0.00641025641025641 0.00641025641025641 0.0072463768115942 0.0072463768115942 0.00796003513394818 0.00893550893550894 0.0100334448160535 0.0104166666666667 0.0104166666666667 0.0104166666666667 0.0104166666666667 0.0104166666666667 0.0104166666666667 0.0107471031384075 0.0147535133948177 0.0209030100334448 0.161619328738894
