"TimeFactor" "TotalBoutCount" "Length1BoutCount" "Length2BoutCount" "Length3BoutCount" "Length4BoutCount" "Length5BoutCount" "Length6PlusBoutCount" "Length1BoutScootsProportion" "Length1BoutJBendsProportion" "Length1BoutCBendsProportion" "Length1BoutOBendsProportion" "Length1BoutEBendsProportion" "Length1BoutGBendsProportion" "Length1BoutHBendsProportion" "Length1BoutIBendsProportion" "Length2BoutScootsProportion" "Length2BoutJBendsProportion" "Length2BoutCBendsProportion" "Length2BoutOBendsProportion" "Length2BoutEBendsProportion" "Length2BoutGBendsProportion" "Length2BoutHBendsProportion" "Length2BoutIBendsProportion" "Length3BoutScootsProportion" "Length3BoutJBendsProportion" "Length3BoutCBendsProportion" "Length3BoutOBendsProportion" "Length3BoutEBendsProportion" "Length3BoutGBendsProportion" "Length3BoutHBendsProportion" "Length3BoutIBendsProportion" "Length4BoutScootsProportion" "Length4BoutJBendsProportion" "Length4BoutCBendsProportion" "Length4BoutOBendsProportion" "Length4BoutEBendsProportion" "Length4BoutGBendsProportion" "Length4BoutHBendsProportion" "Length4BoutIBendsProportion" "Length5BoutScootsProportion" "Length5BoutJBendsProportion" "Length5BoutCBendsProportion" "Length5BoutOBendsProportion" "Length5BoutEBendsProportion" "Length5BoutGBendsProportion" "Length5BoutHBendsProportion" "Length5BoutIBendsProportion" "Length6PlusBoutScootsProportion" "Length6PlusBoutJBendsProportion" "Length6PlusBoutCBendsProportion" "Length6PlusBoutOBendsProportion" "Length6PlusBoutEBendsProportion" "Length6PlusBoutGBendsProportion" "Length6PlusBoutHBendsProportion" "Length6PlusBoutIBendsProportion" "Length2Transition_ji_Proportion" "Length2Transition_oo_Proportion" "Length2Transition_oi_Proportion" "Length2Transition_gj_Proportion" "Length2Transition_so_Proportion" "Length2Transition_sj_Proportion" "Length2Transition_gg_Proportion" "Length2Transition_sc_Proportion" "Length2Transition_si_Proportion" "Length2Transition_cs_Proportion" "Length2Transition_ig_Proportion" "Length2Transition_co_Proportion" "Length2Transition_js_Proportion" "Length2Transition_hs_Proportion" "Length2Transition_os_Proportion" "Length2Transition_sg_Proportion" "Length2Transition_es_Proportion" "Length2Transition_is_Proportion" "Length2Transition_ss_Proportion" "Length2Transition_gs_Proportion" "Length3Transition_ii_Proportion" "Length3Transition_ge_Proportion" "Length3Transition_ei_Proportion" "Length3Transition_si_Proportion" "Length3Transition_gi_Proportion" "Length3Transition_gg_Proportion" "Length3Transition_es_Proportion" "Length3Transition_ig_Proportion" "Length3Transition_os_Proportion" "Length3Transition_sg_Proportion" "Length3Transition_js_Proportion" "Length3Transition_hs_Proportion" "Length3Transition_cs_Proportion" "Length3Transition_is_Proportion" "Length3Transition_gs_Proportion" "Length3Transition_ss_Proportion" "Length4Transition_cs_Proportion" "Length4Transition_jg_Proportion" "Length4Transition_eg_Proportion" "Length4Transition_es_Proportion" "Length4Transition_gg_Proportion" "Length4Transition_ii_Proportion" "Length4Transition_si_Proportion" "Length4Transition_hs_Proportion" "Length4Transition_sg_Proportion" "Length4Transition_os_Proportion" "Length4Transition_is_Proportion" "Length4Transition_gs_Proportion" "Length4Transition_ss_Proportion" "Length5Transition_gg_Proportion" "Length5Transition_is_Proportion" "Length5Transition_ig_Proportion" "Length5Transition_sg_Proportion" "Length5Transition_os_Proportion" "Length5Transition_hs_Proportion" "Length5Transition_gs_Proportion" "Length5Transition_cs_Proportion" "Length5Transition_ih_Proportion" "Length5Transition_si_Proportion" "Length5Transition_hh_Proportion" "Length5Transition_ss_Proportion" "Length6PlusTransition_si_Proportion" "Length6PlusTransition_so_Proportion" "Length6PlusTransition_os_Proportion" "Length6PlusTransition_gi_Proportion" "Length6PlusTransition_ii_Proportion" "Length6PlusTransition_is_Proportion" "Length6PlusTransition_js_Proportion" "Length6PlusTransition_gg_Proportion" "Length6PlusTransition_cs_Proportion" "Length6PlusTransition_sg_Proportion" "Length6PlusTransition_gs_Proportion" "Length6PlusTransition_ss_Proportion" "Length3Transition_iis_Proportion" "Length3Transition_ssg_Proportion" "Length3Transition_gei_Proportion" "Length3Transition_sis_Proportion" "Length3Transition_osg_Proportion" "Length3Transition_ggs_Proportion" "Length3Transition_gis_Proportion" "Length3Transition_esg_Proportion" "Length3Transition_gsg_Proportion" "Length3Transition_sgg_Proportion" "Length3Transition_sgs_Proportion" "Length3Transition_ess_Proportion" "Length3Transition_igs_Proportion" "Length3Transition_oss_Proportion" "Length3Transition_csg_Proportion" "Length3Transition_css_Proportion" "Length3Transition_jss_Proportion" "Length3Transition_hss_Proportion" "Length3Transition_iss_Proportion" "Length3Transition_gss_Proportion" "Length3Transition_sss_Proportion" "Length4Transition_css_Proportion" "Length4Transition_ssi_Proportion" "Length4Transition_jgs_Proportion" "Length4Transition_osg_Proportion" "Length4Transition_egs_Proportion" "Length4Transition_sis_Proportion" "Length4Transition_ssg_Proportion" "Length4Transition_sgg_Proportion" "Length4Transition_ess_Proportion" "Length4Transition_ggs_Proportion" "Length4Transition_isi_Proportion" "Length4Transition_sii_Proportion" "Length4Transition_hss_Proportion" "Length4Transition_iss_Proportion" "Length4Transition_sgs_Proportion" "Length4Transition_oss_Proportion" "Length4Transition_gss_Proportion" "Length4Transition_sss_Proportion" "Length5Transition_isg_Proportion" "Length5Transition_iss_Proportion" "Length5Transition_sgg_Proportion" "Length5Transition_ssg_Proportion" "Length5Transition_igs_Proportion" "Length5Transition_gsg_Proportion" "Length5Transition_sgs_Proportion" "Length5Transition_oss_Proportion" "Length5Transition_hss_Proportion" "Length5Transition_gss_Proportion" "Length5Transition_css_Proportion" "Length5Transition_sih_Proportion" "Length5Transition_ihh_Proportion" "Length5Transition_ssi_Proportion" "Length5Transition_sss_Proportion" "Length6PlusTransition_oss_Proportion" "Length6PlusTransition_sos_Proportion" "Length6PlusTransition_sis_Proportion" "Length6PlusTransition_osi_Proportion" "Length6PlusTransition_iis_Proportion" "Length6PlusTransition_gii_Proportion" "Length6PlusTransition_iss_Proportion" "Length6PlusTransition_jss_Proportion" "Length6PlusTransition_sgg_Proportion" "Length6PlusTransition_ggg_Proportion" "Length6PlusTransition_css_Proportion" "Length6PlusTransition_sgs_Proportion" "Length6PlusTransition_ssg_Proportion" "Length6PlusTransition_gss_Proportion" "Length6PlusTransition_sss_Proportion"
1 80.5833333333333 62.4166666666667 8.08333333333333 7.41666666666667 1.75 0.583333333333333 0.333333333333333 0.474286082532625 0.0127999503065831 0.0156703452594361 0.0311037902031903 0.0147863827661649 0.33331075210285 0.0207323620533331 0.0973103347758171 0.60864898989899 0.00595238095238095 0.00784632034632035 0.0259199134199134 0.0213383838383838 0.215779822029822 0.0105820105820106 0.103932178932179 0.894614875864876 0.00694444444444444 0.0109126984126984 0.00277777777777777 0 0.0508674196174196 0.00925925925925925 0.0246235246235246 0.829545454545455 0 0 0.0340909090909091 0 0.0833333333333333 0.00568181818181818 0.0473484848484848 0.86 0 0.02 0 0 0 0.08 0.04 0.880357142857143 0 0.0166666666666667 0 0 0.10297619047619 0 0 0 0 0 0 0 0 0 0 0.00378787878787879 0.00378787878787879 0.00925925925925926 0.0119047619047619 0.0119047619047619 0.0211640211640212 0.0399350649350649 0.0416666666666667 0.0426767676767677 0.19481721981722 0.238462000962001 0.380633718133718 0 0 0 0 0 0 0 0 0.00416666666666667 0.00694444444444444 0.0104166666666667 0.0138888888888889 0.0163690476190476 0.0369352869352869 0.069356684981685 0.841922313797314 0 0 0 0 0 0.00694444444444444 0.00694444444444444 0.00694444444444444 0.037037037037037 0.0416666666666667 0.0439814814814815 0.101851851851852 0.671296296296296 0 0 0 0 0 0 0 0.0104166666666667 0.0208333333333333 0.0208333333333333 0.0208333333333333 0.34375 0 0 0 0 0 0 0 0 0.00396825396825397 0.00396825396825397 0.0198412698412698 0.138888888888889 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00833333333333333 0.0138888888888889 0.0188492063492063 0.0208333333333333 0.0277777777777778 0.0738705738705739 0.13871336996337 0.697733516483516 0 0 0 0 0 0 0 0 0 0 0.0104166666666667 0.0104166666666667 0.0104166666666667 0.0555555555555556 0.0555555555555556 0.0625 0.152777777777778 0.559027777777778 0 0 0 0 0 0 0 0 0 0 0.0138888888888889 0.0277777777777778 0.0277777777777778 0.0277777777777778 0.319444444444444 0 0 0 0 0 0 0 0 0 0 0.00462962962962963 0.00462962962962963 0.00462962962962963 0.0231481481481482 0.12962962962963
2 43.9166666666667 33.4166666666667 3.5 4.25 1.25 1 0.416666666666667 0.593629799071123 0.0149262591902137 0.0293637536720541 0.0128558310376492 0.0224692212786303 0.26456768503497 0.00327954873409419 0.0589079019812655 0.736547619047619 0.00357142857142857 0.025 0.0516666666666667 0 0.166071428571429 0 0.0171428571428571 0.844733044733045 0.00606060606060605 0.00757575757575757 0 0.00822510822510822 0.0808802308802308 0 0.0525252525252525 0.767857142857143 0 0 0.0178571428571429 0.0357142857142857 0.154761904761905 0.00595238095238095 0.0178571428571429 0.95 0 0 0 0 0.05 0 0 0.819444444444444 0 0 0 0 0.180555555555556 0 0 0 0 0 0 0 0 0 0 0 0.0416666666666667 0 0 0.00595238095238095 0 0.0861111111111111 0.0654761904761905 0 0.0285714285714286 0.394246031746032 0.211309523809524 0 0 0 0 0 0.00297619047619048 0.0113095238095238 0.0138888888888889 0 0.0113095238095238 0.00833333333333333 0 0.0104166666666667 0.0583333333333333 0.105257936507937 0.69484126984127 0 0 0 0.0277777777777778 0.0324074074074074 0 0 0.00462962962962963 0.037037037037037 0.0138888888888889 0.0138888888888889 0.087962962962963 0.365740740740741 0 0 0 0 0 0 0.03125 0 0 0 0 0.46875 0 0 0 0 0 0 0 0.0357142857142857 0 0.0153769841269841 0.00347222222222222 0.195436507936508 0 0 0 0 0 0 0 0 0 0.00595238095238095 0.0166666666666667 0.0226190476190476 0.0277777777777778 0 0 0.0208333333333333 0.0166666666666667 0 0.116666666666667 0.166071428571429 0.523412698412698 0 0 0 0 0 0 0 0 0.0416666666666667 0.0486111111111111 0 0 0.00694444444444444 0.0208333333333333 0.0555555555555556 0.0208333333333333 0.131944444444444 0.256944444444444 0 0 0 0 0 0 0 0 0 0.0416666666666667 0 0 0 0 0.458333333333333 0 0 0 0 0 0 0 0 0.0138888888888889 0.0277777777777778 0 0.00396825396825397 0.0178571428571429 0.00396825396825397 0.182539682539683
3 45.6666666666667 33.4166666666667 4 5.5 1.16666666666667 1.25 0.333333333333333 0.600774516358198 0.00958403010033445 0.016432261469177 0.0256694852682704 0.0092809364548495 0.282296952113467 0.00437569676700111 0.0515861214687024 0.676488095238095 0 0 0 0.00833333333333333 0.264484126984127 0.00833333333333333 0.0423611111111111 0.943342516069789 0 0.00275482093663912 0.00612182430364248 0 0.0450260177532904 0 0.00275482093663912 0.803571428571429 0 0 0 0 0.154761904761905 0.0119047619047619 0.0297619047619048 0.930555555555556 0 0 0 0 0.0416666666666667 0.0277777777777778 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0166666666666667 0 0.109126984126984 0.0166666666666667 0.0847222222222222 0.35297619047619 0.41984126984127 0 0 0 0 0 0 0 0 0.00841750841750842 0.0121212121212121 0 0 0.00378787878787879 0.00378787878787879 0.0619107744107744 0.826641414141414 0 0 0 0 0.0277777777777778 0 0.0138888888888889 0.00925925925925926 0.0416666666666667 0 0.0231481481481482 0.0648148148148148 0.402777777777778 0 0 0 0 0 0.0173611111111111 0.0260416666666667 0 0 0 0 0.456597222222222 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0 0 0 0 0 0 0 0 0 0.0242424242424242 0 0 0.0168350168350168 0 0.00757575757575758 0 0 0.00757575757575758 0.0995791245791246 0.760858585858586 0 0 0 0 0 0.0208333333333333 0.0416666666666667 0.0416666666666667 0 0 0 0 0.0138888888888889 0.0347222222222222 0.0208333333333333 0 0.0972222222222222 0.3125 0 0 0 0 0 0 0 0 0.0231481481481482 0.0347222222222222 0 0 0 0 0.44212962962963 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25
4 38.1666666666667 26.5 4.5 4.66666666666667 0.916666666666667 1.25 0.25 0.594913180325894 0.00747102360005586 0.0177351243527714 0.0299104490280961 0.0238095238095238 0.266275522916889 0.00284090909090909 0.0570442668758608 0.740252525252525 0.01 0.025 0.0366666666666667 0 0.158535353535354 0.00227272727272727 0.0272727272727273 0.875505050505051 0.0101010101010101 0 0.00984848484848484 0 0.0641414141414141 0 0.0404040404040404 0.930555555555556 0 0 0 0 0.0694444444444444 0 0 0.941666666666667 0 0 0.025 0 0.0333333333333333 0 0 0.922077922077922 0 0.0476190476190477 0 0 0.0303030303030303 0 0 0 0 0 0 0 0 0 0.0416666666666667 0 0 0 0 0.0166666666666667 0.00378787878787879 0.0611111111111111 0.0408249158249158 0 0.0454545454545454 0.400420875420876 0.223400673400673 0 0 0 0 0 0 0 0 0.0135416666666667 0.01875 0.0138888888888889 0 0 0.0555555555555556 0.0881944444444444 0.726736111111111 0 0 0 0 0.00925925925925926 0 0 0 0.0185185185185185 0 0 0.037037037037037 0.435185185185185 0 0 0 0.0138888888888889 0.0208333333333333 0 0.0277777777777778 0 0 0 0 0.604166666666667 0 0 0 0 0 0 0 0 0.0138888888888889 0 0.00833333333333333 0.227777777777778 0 0 0 0 0 0 0 0 0 0 0.0375 0 0 0.0270833333333333 0 0 0.0277777777777778 0 0.111111111111111 0.138888888888889 0.574305555555556 0 0 0 0 0 0 0 0.0138888888888889 0 0.0138888888888889 0 0 0 0 0.0138888888888889 0 0.0416666666666667 0.416666666666667 0 0 0 0 0 0.00925925925925926 0.0185185185185185 0.0277777777777778 0 0.0277777777777778 0 0 0 0 0.583333333333333 0 0 0 0 0 0 0 0 0 0 0.0166666666666667 0 0 0.00925925925925926 0.224074074074074
5 45.75 31.75 5.58333333333333 5.33333333333333 1.08333333333333 1.16666666666667 0.833333333333333 0.641453835793113 0.0105146344846719 0.0112349588463006 0.0108754470167514 0.00329968944099379 0.23668287762796 0.0224316578483245 0.0635068989418851 0.821280991735537 0 0.00206611570247934 0.0134297520661157 0 0.134726636999364 0 0.0284965034965035 0.906690336953495 0 0.00194931773879142 0.00529100529100529 0 0.0788290169869116 0.00529100529100529 0.00194931773879142 0.794642857142857 0 0 0.0446428571428571 0.0178571428571429 0.125 0 0.0178571428571429 0.990476190476191 0 0 0 0 0.00952380952380952 0 0 0.900833333333333 0.0166666666666667 0 0 0 0.0825 0 0 0 0 0 0 0 0 0.00641025641025641 0 0.0166666666666667 0.00378787878787879 0 0 0 0 0.0246212121212121 0.0208333333333333 0 0.0355769230769231 0.595425407925408 0.213344988344988 0 0 0 0 0 0 0 0 0.00595238095238095 0.0226190476190476 0 0.00595238095238095 0.00219298245614035 0.00219298245614035 0.0886826441102757 0.622407581453634 0 0 0.0138888888888889 0 0.00694444444444444 0 0 0 0.0486111111111111 0.0347222222222222 0.0138888888888889 0.0833333333333333 0.381944444444444 0 0 0 0 0 0 0.00694444444444444 0 0 0 0 0.576388888888889 0 0 0 0 0 0 0.00833333333333333 0.0138888888888889 0 0.00694444444444444 0.0162037037037037 0.371296296296296 0 0 0 0 0 0 0 0 0 0 0.0452380952380952 0 0 0.0119047619047619 0 0.0043859649122807 0 0.0119047619047619 0.0043859649122807 0.132127192982456 0.540053258145363 0 0 0 0.0104166666666667 0.0208333333333333 0 0 0.0104166666666667 0 0 0 0 0 0.0208333333333333 0.0625 0.0416666666666667 0.125 0.291666666666667 0 0 0 0 0 0 0 0 0 0.00925925925925926 0 0 0 0 0.574074074074074 0 0 0 0 0 0 0 0.0104166666666667 0.00833333333333333 0.00833333333333333 0 0 0.00833333333333333 0.01875 0.3625
6 31.5 21.1666666666667 3.58333333333333 5.16666666666667 0.333333333333333 0.833333333333333 0.333333333333333 0.668526335019133 0 0.016506681724073 0.0301528840066389 0.0227299148189639 0.224186147027224 0.00774044795783926 0.030157589446127 0.702272727272727 0 0 0.0284090909090909 0 0.2375 0.00909090909090909 0.0227272727272727 0.888161375661376 0 0.00416666666666666 0.0037037037037037 0.00476190476190476 0.073015873015873 0 0.0261904761904762 0.875 0 0 0 0 0.125 0 0 0.920833333333333 0 0 0 0 0.0541666666666667 0 0.025 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0333333333333333 0 0 0 0.0208333333333333 0 0 0.0166666666666667 0.0520833333333333 0.0791666666666667 0 0.0208333333333333 0.425 0.26875 0 0 0 0 0.00595238095238095 0.00462962962962963 0.00595238095238095 0 0.00462962962962963 0.0281084656084656 0 0 0.00520833333333333 0.0327380952380952 0.0641534391534391 0.681960978835979 0 0 0 0 0.0138888888888889 0 0 0 0.0138888888888889 0 0 0.0138888888888889 0.208333333333333 0 0 0.0104166666666667 0 0 0 0.0225694444444444 0 0 0 0 0.300347222222222 0 0 0 0 0 0 0 0 0 0 0 0.333333333333333 0 0 0 0 0.00925925925925926 0.00925925925925926 0.0119047619047619 0.0119047619047619 0.0119047619047619 0 0.0231481481481482 0 0 0 0 0.0104166666666667 0 0 0.0535714285714286 0.083994708994709 0.607969576719577 0 0 0 0 0 0 0.0208333333333333 0.0208333333333333 0 0 0 0 0 0 0 0 0.0208333333333333 0.1875 0 0 0 0 0.0138888888888889 0 0 0 0 0.0300925925925926 0 0 0 0 0.289351851851852 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.333333333333333
7 40.4166666666667 28.75 4.16666666666667 4.83333333333333 0.75 1.33333333333333 0.5 0.702035887840973 0.0182900432900433 0.00154083204930663 0.0232656467825959 0.0108266733266733 0.177708520293266 0.00608628659476117 0.060246109822381 0.726322751322751 0.00925925925925926 0 0.0555555555555556 0.0174603174603175 0.130291005291005 0 0.0611111111111111 0.896885521885522 0.0151515151515151 0 0 0.00673400673400673 0.0673400673400673 0 0.0138888888888889 0.90625 0 0 0 0 0.09375 0 0 0.983333333333333 0 0 0 0 0 0.0166666666666667 0 0.935185185185185 0 0 0 0 0.0648148148148149 0 0 0 0 0 0 0 0.0138888888888889 0 0 0.00595238095238095 0 0.00595238095238095 0 0 0 0.0833333333333333 0.0321428571428571 0.0261904761904762 0.0797619047619048 0.345436507936508 0.15734126984127 0 0.00462962962962963 0.00462962962962963 0.00925925925925926 0 0 0.00462962962962963 0 0 0.0462962962962963 0.0208333333333333 0 0 0.0144675925925926 0.087962962962963 0.723958333333333 0 0 0 0 0 0 0 0 0 0 0 0.0416666666666667 0.291666666666667 0 0 0 0 0 0.0104166666666667 0 0 0 0 0 0.489583333333333 0 0 0 0 0 0 0 0 0 0.00333333333333333 0.02 0.226666666666667 0 0 0.00925925925925926 0.0185185185185185 0 0 0 0 0 0 0.0925925925925926 0.00925925925925926 0 0 0 0 0.0416666666666667 0 0.0104166666666667 0.0833333333333333 0.65162037037037 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0625 0.270833333333333 0 0 0 0 0 0 0 0 0.0138888888888889 0 0 0 0 0 0.486111111111111 0 0 0 0 0 0 0 0 0 0 0 0.00378787878787879 0.00378787878787879 0.0246212121212121 0.21780303030303
8 41.25 28.75 4.41666666666667 5.41666666666667 1.08333333333333 1 0.583333333333333 0.780283546167005 0.00277777777777778 0.00277777777777778 0.0304332259219477 0.0055749492779568 0.146461888849107 0.00170068027210884 0.0299901539563194 0.691849046015713 0 0 0.0220959595959596 0 0.262485970819304 0 0.0235690235690236 0.951869342778434 0 0 0 0 0.0453758362849271 0 0.00275482093663912 0.770833333333333 0.0119047619047619 0 0 0 0.217261904761905 0 0 0.95 0 0 0 0 0.05 0 0 0.926587301587302 0 0 0 0 0.0456349206349207 0 0.0277777777777777 0 0 0 0 0.00757575757575758 0 0.0214646464646465 0 0 0 0 0 0 0 0.0255681818181818 0.0231481481481482 0 0.0353535353535354 0.309238215488215 0.327651515151515 0 0 0 0 0 0 0 0 0 0.0138888888888889 0 0 0 0.00378787878787879 0.0623917748917749 0.836598124098124 0 0.00925925925925926 0 0 0.0555555555555556 0 0 0 0.0625 0 0 0.0509259259259259 0.405092592592593 0 0 0 0.0104166666666667 0 0 0.0416666666666667 0 0 0 0 0.614583333333333 0 0 0 0.00555555555555556 0.00555555555555556 0.00555555555555556 0 0 0 0 0.0131313131313131 0.303535353535354 0 0 0 0 0 0 0 0 0 0 0.0277777777777778 0 0 0 0 0 0 0 0.00757575757575758 0.097005772005772 0.784307359307359 0 0 0.0138888888888889 0 0 0 0.09375 0.0833333333333333 0 0 0 0 0 0 0 0 0.0763888888888889 0.315972222222222 0 0 0 0 0 0 0.0138888888888889 0 0 0.0555555555555556 0 0 0 0 0.597222222222222 0 0 0 0 0.00694444444444444 0.00694444444444444 0.00694444444444444 0 0 0 0 0 0 0.0162037037037037 0.296296296296296
9 45.8333333333333 31.5 4.58333333333333 8.08333333333333 0.666666666666667 0.666666666666667 0.333333333333333 0.705552353468653 0.00813492063492064 0.00680983578213036 0.0571228655247717 0.000809061488673139 0.178417316109589 0.00284158181387639 0.040312065177386 0.680283094098884 0.00568181818181818 0 0.0568181818181818 0 0.196511164274322 0.0227272727272727 0.0379784688995215 0.926126254373803 0 0.00694444444444444 0.011766975308642 0 0.0304709678484188 0.0138888888888889 0.0108024691358025 0.9375 0 0 0 0 0 0 0.0625 1 0 0 0 0 0 0 0 0.888888888888889 0 0 0 0 0.111111111111111 0 0 0 0 0.0104166666666667 0.0104166666666667 0 0 0.0043859649122807 0 0 0 0 0 0 0.0416666666666667 0.09375 0.056469298245614 0 0.0592105263157895 0.355738304093567 0.284612573099415 0 0 0 0 0 0 0 0 0.017650462962963 0 0 0.0208333333333333 0.0104166666666667 0.0162037037037037 0.0457064517726282 0.889189381560705 0 0 0 0 0 0 0 0 0 0 0.0416666666666667 0 0.458333333333333 0 0 0 0 0 0 0 0 0 0 0 0.666666666666667 0 0 0 0 0 0 0 0.03125 0 0.0104166666666667 0 0.291666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0353009259259259 0 0.0208333333333333 0 0.0416666666666667 0.0324074074074074 0.0914129035452565 0.77837876312141 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0625 0 0 0 0.4375 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.666666666666667 0 0 0 0 0 0 0 0 0.0119047619047619 0.0238095238095238 0 0 0.0119047619047619 0 0.285714285714286
10 33.1666666666667 24.25 2 4.91666666666667 0.583333333333333 0.833333333333333 0.5 0.714765704648158 0.0141257188981939 0.00655356482215528 0.0388583392190495 0.0160427807486631 0.189764026934847 0.00373546788641128 0.0161543968425211 0.67037037037037 0 0 0.0925925925925926 0 0.209259259259259 0 0.0277777777777778 0.86890756302521 0.0238095238095238 0 0.00793650793650793 0 0.0945845004668534 0 0.00476190476190476 0.859375 0 0 0.0625 0 0.078125 0 0 0.966666666666667 0 0 0 0 0.0333333333333333 0 0 0.819444444444444 0 0 0.0208333333333333 0 0.111111111111111 0 0.0486111111111112 0 0.0277777777777778 0 0 0 0 0.0166666666666667 0 0.0208333333333333 0 0 0 0 0 0.0833333333333333 0.0861111111111111 0 0.0208333333333333 0.3 0.194444444444444 0 0 0 0 0 0.00833333333333333 0 0 0.00694444444444444 0.01875 0.0208333333333333 0 0 0.00416666666666667 0.0598447712418301 0.464460784313725 0 0 0 0 0 0 0 0 0.0277777777777778 0.0277777777777778 0 0.0347222222222222 0.243055555555556 0 0 0 0 0 0 0.0173611111111111 0 0 0 0 0.399305555555556 0.0119047619047619 0.0119047619047619 0.0119047619047619 0 0 0.0285714285714286 0 0.0333333333333333 0 0.0333333333333333 0.0166666666666667 0.352380952380952 0 0.00833333333333333 0 0 0 0.0166666666666667 0 0 0.0208333333333333 0 0.00833333333333333 0 0 0.0138888888888889 0 0 0.0416666666666667 0 0.00833333333333333 0.0738562091503268 0.391421568627451 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0416666666666667 0.0416666666666667 0.0520833333333333 0.197916666666667 0 0 0 0 0 0 0 0 0 0.0231481481481482 0 0 0 0 0.393518518518519 0 0.0138888888888889 0.0138888888888889 0.0138888888888889 0 0 0.0347222222222222 0 0.0208333333333333 0.0208333333333333 0 0.0208333333333333 0.0208333333333333 0.0208333333333333 0.319444444444444
