"TimeFactor" "TotalBoutCount" "Length1BoutCount" "Length2BoutCount" "Length3BoutCount" "Length4BoutCount" "Length5BoutCount" "Length6PlusBoutCount" "Length1BoutScootsProportion" "Length1BoutJBendsProportion" "Length1BoutCBendsProportion" "Length1BoutOBendsProportion" "Length1BoutEBendsProportion" "Length1BoutGBendsProportion" "Length1BoutHBendsProportion" "Length1BoutIBendsProportion" "Length2BoutScootsProportion" "Length2BoutJBendsProportion" "Length2BoutCBendsProportion" "Length2BoutOBendsProportion" "Length2BoutEBendsProportion" "Length2BoutGBendsProportion" "Length2BoutHBendsProportion" "Length2BoutIBendsProportion" "Length3BoutScootsProportion" "Length3BoutJBendsProportion" "Length3BoutCBendsProportion" "Length3BoutOBendsProportion" "Length3BoutEBendsProportion" "Length3BoutGBendsProportion" "Length3BoutHBendsProportion" "Length3BoutIBendsProportion" "Length4BoutScootsProportion" "Length4BoutJBendsProportion" "Length4BoutCBendsProportion" "Length4BoutOBendsProportion" "Length4BoutEBendsProportion" "Length4BoutGBendsProportion" "Length4BoutHBendsProportion" "Length4BoutIBendsProportion" "Length5BoutScootsProportion" "Length5BoutJBendsProportion" "Length5BoutCBendsProportion" "Length5BoutOBendsProportion" "Length5BoutEBendsProportion" "Length5BoutGBendsProportion" "Length5BoutHBendsProportion" "Length5BoutIBendsProportion" "Length6PlusBoutScootsProportion" "Length6PlusBoutJBendsProportion" "Length6PlusBoutCBendsProportion" "Length6PlusBoutOBendsProportion" "Length6PlusBoutEBendsProportion" "Length6PlusBoutGBendsProportion" "Length6PlusBoutHBendsProportion" "Length6PlusBoutIBendsProportion" "Length2Transition_jc_Proportion" "Length2Transition_hh_Proportion" "Length2Transition_hj_Proportion" "Length2Transition_oc_Proportion" "Length2Transition_jj_Proportion" "Length2Transition_eh_Proportion" "Length2Transition_jg_Proportion" "Length2Transition_oi_Proportion" "Length2Transition_io_Proportion" "Length2Transition_je_Proportion" "Length2Transition_jh_Proportion" "Length2Transition_oj_Proportion" "Length2Transition_ce_Proportion" "Length2Transition_ch_Proportion" "Length2Transition_gh_Proportion" "Length2Transition_hi_Proportion" "Length2Transition_sh_Proportion" "Length2Transition_ho_Proportion" "Length2Transition_ci_Proportion" "Length2Transition_hg_Proportion" "Length2Transition_ji_Proportion" "Length2Transition_ih_Proportion" "Length2Transition_eg_Proportion" "Length2Transition_so_Proportion" "Length2Transition_cg_Proportion" "Length2Transition_ie_Proportion" "Length2Transition_he_Proportion" "Length2Transition_ei_Proportion" "Length2Transition_ge_Proportion" "Length2Transition_ee_Proportion" "Length2Transition_sc_Proportion" "Length2Transition_se_Proportion" "Length2Transition_sj_Proportion" "Length2Transition_ic_Proportion" "Length2Transition_si_Proportion" "Length2Transition_gi_Proportion" "Length2Transition_oo_Proportion" "Length2Transition_hs_Proportion" "Length2Transition_og_Proportion" "Length2Transition_co_Proportion" "Length2Transition_cc_Proportion" "Length2Transition_js_Proportion" "Length2Transition_ig_Proportion" "Length2Transition_os_Proportion" "Length2Transition_cs_Proportion" "Length2Transition_es_Proportion" "Length2Transition_sg_Proportion" "Length2Transition_ii_Proportion" "Length2Transition_gg_Proportion" "Length2Transition_ss_Proportion" "Length2Transition_is_Proportion" "Length2Transition_gs_Proportion" "Length3Transition_gh_Proportion" "Length3Transition_jh_Proportion" "Length3Transition_hg_Proportion" "Length3Transition_ji_Proportion" "Length3Transition_hi_Proportion" "Length3Transition_eh_Proportion" "Length3Transition_gc_Proportion" "Length3Transition_co_Proportion" "Length3Transition_gg_Proportion" "Length3Transition_ei_Proportion" "Length3Transition_ih_Proportion" "Length3Transition_ge_Proportion" "Length3Transition_cg_Proportion" "Length3Transition_gi_Proportion" "Length3Transition_ii_Proportion" "Length3Transition_si_Proportion" "Length3Transition_jg_Proportion" "Length3Transition_ee_Proportion" "Length3Transition_og_Proportion" "Length3Transition_ic_Proportion" "Length3Transition_ie_Proportion" "Length3Transition_ci_Proportion" "Length3Transition_sc_Proportion" "Length3Transition_se_Proportion" "Length3Transition_sh_Proportion" "Length3Transition_hc_Proportion" "Length3Transition_sj_Proportion" "Length3Transition_eg_Proportion" "Length3Transition_ig_Proportion" "Length3Transition_os_Proportion" "Length3Transition_hs_Proportion" "Length3Transition_es_Proportion" "Length3Transition_js_Proportion" "Length3Transition_sg_Proportion" "Length3Transition_cs_Proportion" "Length3Transition_is_Proportion" "Length3Transition_gs_Proportion" "Length3Transition_ss_Proportion" "Length4Transition_hi_Proportion" "Length4Transition_cg_Proportion" "Length4Transition_oc_Proportion" "Length4Transition_je_Proportion" "Length4Transition_jh_Proportion" "Length4Transition_og_Proportion" "Length4Transition_oo_Proportion" "Length4Transition_ei_Proportion" "Length4Transition_ih_Proportion" "Length4Transition_gh_Proportion" "Length4Transition_cc_Proportion" "Length4Transition_so_Proportion" "Length4Transition_eh_Proportion" "Length4Transition_he_Proportion" "Length4Transition_ci_Proportion" "Length4Transition_eg_Proportion" "Length4Transition_ie_Proportion" "Length4Transition_ge_Proportion" "Length4Transition_ee_Proportion" "Length4Transition_si_Proportion" "Length4Transition_hs_Proportion" "Length4Transition_hh_Proportion" "Length4Transition_sh_Proportion" "Length4Transition_gi_Proportion" "Length4Transition_ii_Proportion" "Length4Transition_js_Proportion" "Length4Transition_ig_Proportion" "Length4Transition_cs_Proportion" "Length4Transition_ch_Proportion" "Length4Transition_sc_Proportion" "Length4Transition_se_Proportion" "Length4Transition_es_Proportion" "Length4Transition_is_Proportion" "Length4Transition_sg_Proportion" "Length4Transition_os_Proportion" "Length4Transition_gg_Proportion" "Length4Transition_gs_Proportion" "Length4Transition_ss_Proportion" "Length5Transition_sc_Proportion" "Length5Transition_cc_Proportion" "Length5Transition_cg_Proportion" "Length5Transition_ei_Proportion" "Length5Transition_eh_Proportion" "Length5Transition_he_Proportion" "Length5Transition_gh_Proportion" "Length5Transition_hh_Proportion" "Length5Transition_oc_Proportion" "Length5Transition_ci_Proportion" "Length5Transition_os_Proportion" "Length5Transition_hi_Proportion" "Length5Transition_hs_Proportion" "Length5Transition_eg_Proportion" "Length5Transition_ge_Proportion" "Length5Transition_gi_Proportion" "Length5Transition_hg_Proportion" "Length5Transition_se_Proportion" "Length5Transition_sh_Proportion" "Length5Transition_ie_Proportion" "Length5Transition_ee_Proportion" "Length5Transition_gc_Proportion" "Length5Transition_ig_Proportion" "Length5Transition_js_Proportion" "Length5Transition_cs_Proportion" "Length5Transition_gg_Proportion" "Length5Transition_ii_Proportion" "Length5Transition_es_Proportion" "Length5Transition_si_Proportion" "Length5Transition_is_Proportion" "Length5Transition_sg_Proportion" "Length5Transition_gs_Proportion" "Length5Transition_ss_Proportion" "Length6PlusTransition_og_Proportion" "Length6PlusTransition_oi_Proportion" "Length6PlusTransition_ch_Proportion" "Length6PlusTransition_gh_Proportion" "Length6PlusTransition_he_Proportion" "Length6PlusTransition_co_Proportion" "Length6PlusTransition_hg_Proportion" "Length6PlusTransition_cg_Proportion" "Length6PlusTransition_ce_Proportion" "Length6PlusTransition_cc_Proportion" "Length6PlusTransition_ic_Proportion" "Length6PlusTransition_eh_Proportion" "Length6PlusTransition_ci_Proportion" "Length6PlusTransition_ec_Proportion" "Length6PlusTransition_os_Proportion" "Length6PlusTransition_oh_Proportion" "Length6PlusTransition_ih_Proportion" "Length6PlusTransition_eg_Proportion" "Length6PlusTransition_ge_Proportion" "Length6PlusTransition_hi_Proportion" "Length6PlusTransition_sc_Proportion" "Length6PlusTransition_sh_Proportion" "Length6PlusTransition_hs_Proportion" "Length6PlusTransition_hh_Proportion" "Length6PlusTransition_ei_Proportion" "Length6PlusTransition_ie_Proportion" "Length6PlusTransition_ee_Proportion" "Length6PlusTransition_js_Proportion" "Length6PlusTransition_gi_Proportion" "Length6PlusTransition_cs_Proportion" "Length6PlusTransition_se_Proportion" "Length6PlusTransition_ig_Proportion" "Length6PlusTransition_es_Proportion" "Length6PlusTransition_ii_Proportion" "Length6PlusTransition_si_Proportion" "Length6PlusTransition_gs_Proportion" "Length6PlusTransition_sg_Proportion" "Length6PlusTransition_is_Proportion" "Length6PlusTransition_gg_Proportion" "Length6PlusTransition_ss_Proportion" "Length3Transition_cig_Proportion" "Length3Transition_cgg_Proportion" "Length3Transition_seg_Proportion" "Length3Transition_ish_Proportion" "Length3Transition_gge_Proportion" "Length3Transition_gee_Proportion" "Length3Transition_sse_Proportion" "Length3Transition_sii_Proportion" "Length3Transition_ige_Proportion" "Length3Transition_jgi_Proportion" "Length3Transition_gii_Proportion" "Length3Transition_ehs_Proportion" "Length3Transition_ghs_Proportion" "Length3Transition_sgh_Proportion" "Length3Transition_jgg_Proportion" "Length3Transition_ggg_Proportion" "Length3Transition_hgs_Proportion" "Length3Transition_gsh_Proportion" "Length3Transition_igg_Proportion" "Length3Transition_ggi_Proportion" "Length3Transition_icg_Proportion" "Length3Transition_jhs_Proportion" "Length3Transition_cie_Proportion" "Length3Transition_hii_Proportion" "Length3Transition_sgg_Proportion" "Length3Transition_sig_Proportion" "Length3Transition_cgi_Proportion" "Length3Transition_hgi_Proportion" "Length3Transition_eih_Proportion" "Length3Transition_igi_Proportion" "Length3Transition_sie_Proportion" "Length3Transition_iei_Proportion" "Length3Transition_egi_Proportion" "Length3Transition_esg_Proportion" "Length3Transition_jis_Proportion" "Length3Transition_eie_Proportion" "Length3Transition_ese_Proportion" "Length3Transition_eis_Proportion" "Length3Transition_hie_Proportion" "Length3Transition_cis_Proportion" "Length3Transition_sge_Proportion" "Length3Transition_scs_Proportion" "Length3Transition_ege_Proportion" "Length3Transition_seh_Proportion" "Length3Transition_gco_Proportion" "Length3Transition_iii_Proportion" "Length3Transition_gsi_Proportion" "Length3Transition_hsh_Proportion" "Length3Transition_sgi_Proportion" "Length3Transition_esi_Proportion" "Length3Transition_ges_Proportion" "Length3Transition_sei_Proportion" "Length3Transition_gig_Proportion" "Length3Transition_ggs_Proportion" "Length3Transition_ihs_Proportion" "Length3Transition_ees_Proportion" "Length3Transition_sis_Proportion" "Length3Transition_gis_Proportion" "Length3Transition_iee_Proportion" "Length3Transition_ssg_Proportion" "Length3Transition_isi_Proportion" "Length3Transition_cgs_Proportion" "Length3Transition_iis_Proportion" "Length3Transition_eeg_Proportion" "Length3Transition_jgs_Proportion" "Length3Transition_ses_Proportion" "Length3Transition_ise_Proportion" "Length3Transition_ogs_Proportion" "Length3Transition_ics_Proportion" "Length3Transition_ies_Proportion" "Length3Transition_hsg_Proportion" "Length3Transition_sci_Proportion" "Length3Transition_gse_Proportion" "Length3Transition_shs_Proportion" "Length3Transition_gsg_Proportion" "Length3Transition_csg_Proportion" "Length3Transition_oss_Proportion" "Length3Transition_gsj_Proportion" "Length3Transition_hcs_Proportion" "Length3Transition_isg_Proportion" "Length3Transition_sgs_Proportion" "Length3Transition_egs_Proportion" "Length3Transition_osg_Proportion" "Length3Transition_igs_Proportion" "Length3Transition_hss_Proportion" "Length3Transition_ess_Proportion" "Length3Transition_jss_Proportion" "Length3Transition_gss_Proportion" "Length3Transition_css_Proportion" "Length3Transition_iss_Proportion" "Length3Transition_sss_Proportion" "Length4Transition_ges_Proportion" "Length4Transition_hig_Proportion" "Length4Transition_eig_Proportion" "Length4Transition_cgs_Proportion" "Length4Transition_ocs_Proportion" "Length4Transition_chs_Proportion" "Length4Transition_sgi_Proportion" "Length4Transition_jes_Proportion" "Length4Transition_osg_Proportion" "Length4Transition_jhs_Proportion" "Length4Transition_eei_Proportion" "Length4Transition_ogs_Proportion" "Length4Transition_csh_Proportion" "Length4Transition_soo_Proportion" "Length4Transition_jso_Proportion" "Length4Transition_ege_Proportion" "Length4Transition_geg_Proportion" "Length4Transition_hei_Proportion" "Length4Transition_sse_Proportion" "Length4Transition_eis_Proportion" "Length4Transition_ihs_Proportion" "Length4Transition_sie_Proportion" "Length4Transition_ghs_Proportion" "Length4Transition_hsg_Proportion" "Length4Transition_ssc_Proportion" "Length4Transition_isc_Proportion" "Length4Transition_hsh_Proportion" "Length4Transition_ish_Proportion" "Length4Transition_csc_Proportion" "Length4Transition_ssi_Proportion" "Length4Transition_shs_Proportion" "Length4Transition_scc_Proportion" "Length4Transition_sos_Proportion" "Length4Transition_ese_Proportion" "Length4Transition_esi_Proportion" "Length4Transition_scs_Proportion" "Length4Transition_ehs_Proportion" "Length4Transition_ieh_Proportion" "Length4Transition_ggi_Proportion" "Length4Transition_iig_Proportion" "Length4Transition_sgs_Proportion" "Length4Transition_hes_Proportion" "Length4Transition_sis_Proportion" "Length4Transition_esg_Proportion" "Length4Transition_gig_Proportion" "Length4Transition_cis_Proportion" "Length4Transition_hsi_Proportion" "Length4Transition_iie_Proportion" "Length4Transition_igi_Proportion" "Length4Transition_esh_Proportion" "Length4Transition_egs_Proportion" "Length4Transition_ise_Proportion" "Length4Transition_ees_Proportion" "Length4Transition_csg_Proportion" "Length4Transition_sig_Proportion" "Length4Transition_gii_Proportion" "Length4Transition_oss_Proportion" "Length4Transition_cse_Proportion" "Length4Transition_gsi_Proportion" "Length4Transition_csi_Proportion" "Length4Transition_ies_Proportion" "Length4Transition_sge_Proportion" "Length4Transition_isi_Proportion" "Length4Transition_gse_Proportion" "Length4Transition_see_Proportion" "Length4Transition_sii_Proportion" "Length4Transition_jss_Proportion" "Length4Transition_hss_Proportion" "Length4Transition_ggg_Proportion" "Length4Transition_osh_Proportion" "Length4Transition_jsg_Proportion" "Length4Transition_iis_Proportion" "Length4Transition_ggs_Proportion" "Length4Transition_gis_Proportion" "Length4Transition_shh_Proportion" "Length4Transition_ess_Proportion" "Length4Transition_ssg_Proportion" "Length4Transition_gsg_Proportion" "Length4Transition_igs_Proportion" "Length4Transition_iss_Proportion" "Length4Transition_css_Proportion" "Length4Transition_ose_Proportion" "Length4Transition_osc_Proportion" "Length4Transition_sch_Proportion" "Length4Transition_ses_Proportion" "Length4Transition_isg_Proportion" "Length4Transition_sgg_Proportion" "Length4Transition_gss_Proportion" "Length4Transition_sss_Proportion" "Length5Transition_cse_Proportion" "Length5Transition_scc_Proportion" "Length5Transition_gsc_Proportion" "Length5Transition_cgs_Proportion" "Length5Transition_sge_Proportion" "Length5Transition_csg_Proportion" "Length5Transition_gii_Proportion" "Length5Transition_gge_Proportion" "Length5Transition_esg_Proportion" "Length5Transition_ges_Proportion" "Length5Transition_igg_Proportion" "Length5Transition_hee_Proportion" "Length5Transition_she_Proportion" "Length5Transition_ieg_Proportion" "Length5Transition_egs_Proportion" "Length5Transition_iei_Proportion" "Length5Transition_eis_Proportion" "Length5Transition_gee_Proportion" "Length5Transition_iis_Proportion" "Length5Transition_shs_Proportion" "Length5Transition_gsh_Proportion" "Length5Transition_ehe_Proportion" "Length5Transition_gie_Proportion" "Length5Transition_ieh_Proportion" "Length5Transition_igh_Proportion" "Length5Transition_ghh_Proportion" "Length5Transition_sig_Proportion" "Length5Transition_ggg_Proportion" "Length5Transition_sgi_Proportion" "Length5Transition_gsg_Proportion" "Length5Transition_esi_Proportion" "Length5Transition_ees_Proportion" "Length5Transition_cis_Proportion" "Length5Transition_oci_Proportion" "Length5Transition_oss_Proportion" "Length5Transition_hsg_Proportion" "Length5Transition_his_Proportion" "Length5Transition_gig_Proportion" "Length5Transition_igi_Proportion" "Length5Transition_ige_Proportion" "Length5Transition_hss_Proportion" "Length5Transition_isg_Proportion" "Length5Transition_ggi_Proportion" "Length5Transition_iig_Proportion" "Length5Transition_eeg_Proportion" "Length5Transition_ege_Proportion" "Length5Transition_ise_Proportion" "Length5Transition_sse_Proportion" "Length5Transition_see_Proportion" "Length5Transition_ses_Proportion" "Length5Transition_gis_Proportion" "Length5Transition_isi_Proportion" "Length5Transition_iee_Proportion" "Length5Transition_ies_Proportion" "Length5Transition_gsi_Proportion" "Length5Transition_shg_Proportion" "Length5Transition_hgg_Proportion" "Length5Transition_eee_Proportion" "Length5Transition_esh_Proportion" "Length5Transition_sie_Proportion" "Length5Transition_igs_Proportion" "Length5Transition_sis_Proportion" "Length5Transition_igc_Proportion" "Length5Transition_gcs_Proportion" "Length5Transition_jss_Proportion" "Length5Transition_ggs_Proportion" "Length5Transition_css_Proportion" "Length5Transition_sgg_Proportion" "Length5Transition_sii_Proportion" "Length5Transition_ssi_Proportion" "Length5Transition_ess_Proportion" "Length5Transition_iss_Proportion" "Length5Transition_ssg_Proportion" "Length5Transition_sgs_Proportion" "Length5Transition_gss_Proportion" "Length5Transition_sss_Proportion" "Length6PlusTransition_hsc_Proportion" "Length6PlusTransition_gge_Proportion" "Length6PlusTransition_ogs_Proportion" "Length6PlusTransition_osg_Proportion" "Length6PlusTransition_ois_Proportion" "Length6PlusTransition_csg_Proportion" "Length6PlusTransition_isc_Proportion" "Length6PlusTransition_osi_Proportion" "Length6PlusTransition_ghs_Proportion" "Length6PlusTransition_sgh_Proportion" "Length6PlusTransition_iih_Proportion" "Length6PlusTransition_scc_Proportion" "Length6PlusTransition_ccc_Proportion" "Length6PlusTransition_cih_Proportion" "Length6PlusTransition_sci_Proportion" "Length6PlusTransition_ihh_Proportion" "Length6PlusTransition_eic_Proportion" "Length6PlusTransition_esc_Proportion" "Length6PlusTransition_ich_Proportion" "Length6PlusTransition_hsh_Proportion" "Length6PlusTransition_che_Proportion" "Length6PlusTransition_hes_Proportion" "Length6PlusTransition_ghg_Proportion" "Length6PlusTransition_hgs_Proportion" "Length6PlusTransition_gig_Proportion" "Length6PlusTransition_ics_Proportion" "Length6PlusTransition_hgi_Proportion" "Length6PlusTransition_shg_Proportion" "Length6PlusTransition_cos_Proportion" "Length6PlusTransition_oss_Proportion" "Length6PlusTransition_csh_Proportion" "Length6PlusTransition_scg_Proportion" "Length6PlusTransition_ges_Proportion" "Length6PlusTransition_cgs_Proportion" "Length6PlusTransition_ish_Proportion" "Length6PlusTransition_icc_Proportion" "Length6PlusTransition_cce_Proportion" "Length6PlusTransition_cee_Proportion" "Length6PlusTransition_ssc_Proportion" "Length6PlusTransition_cse_Proportion" "Length6PlusTransition_eii_Proportion" "Length6PlusTransition_eeh_Proportion" "Length6PlusTransition_esg_Proportion" "Length6PlusTransition_cis_Proportion" "Length6PlusTransition_ieg_Proportion" "Length6PlusTransition_egg_Proportion" "Length6PlusTransition_eig_Proportion" "Length6PlusTransition_igi_Proportion" "Length6PlusTransition_ecs_Proportion" "Length6PlusTransition_osc_Proportion" "Length6PlusTransition_ggi_Proportion" "Length6PlusTransition_gie_Proportion" "Length6PlusTransition_esi_Proportion" "Length6PlusTransition_ohs_Proportion" "Length6PlusTransition_egs_Proportion" "Length6PlusTransition_gii_Proportion" "Length6PlusTransition_sgi_Proportion" "Length6PlusTransition_hsi_Proportion" "Length6PlusTransition_ihs_Proportion" "Length6PlusTransition_sih_Proportion" "Length6PlusTransition_hsg_Proportion" "Length6PlusTransition_csi_Proportion" "Length6PlusTransition_gsh_Proportion" "Length6PlusTransition_ege_Proportion" "Length6PlusTransition_seg_Proportion" "Length6PlusTransition_sge_Proportion" "Length6PlusTransition_ies_Proportion" "Length6PlusTransition_hss_Proportion" "Length6PlusTransition_shs_Proportion" "Length6PlusTransition_sig_Proportion" "Length6PlusTransition_gee_Proportion" "Length6PlusTransition_igg_Proportion" "Length6PlusTransition_isg_Proportion" "Length6PlusTransition_hii_Proportion" "Length6PlusTransition_iig_Proportion" "Length6PlusTransition_csc_Proportion" "Length6PlusTransition_scs_Proportion" "Length6PlusTransition_shh_Proportion" "Length6PlusTransition_ssh_Proportion" "Length6PlusTransition_hhh_Proportion" "Length6PlusTransition_sei_Proportion" "Length6PlusTransition_hse_Proportion" "Length6PlusTransition_eis_Proportion" "Length6PlusTransition_ggs_Proportion" "Length6PlusTransition_sie_Proportion" "Length6PlusTransition_eie_Proportion" "Length6PlusTransition_eei_Proportion" "Length6PlusTransition_iis_Proportion" "Length6PlusTransition_isi_Proportion" "Length6PlusTransition_sse_Proportion" "Length6PlusTransition_ese_Proportion" "Length6PlusTransition_ees_Proportion" "Length6PlusTransition_gse_Proportion" "Length6PlusTransition_iee_Proportion" "Length6PlusTransition_see_Proportion" "Length6PlusTransition_eee_Proportion" "Length6PlusTransition_jss_Proportion" "Length6PlusTransition_gsg_Proportion" "Length6PlusTransition_gis_Proportion" "Length6PlusTransition_ise_Proportion" "Length6PlusTransition_iii_Proportion" "Length6PlusTransition_ssi_Proportion" "Length6PlusTransition_sii_Proportion" "Length6PlusTransition_css_Proportion" "Length6PlusTransition_gsi_Proportion" "Length6PlusTransition_sis_Proportion" "Length6PlusTransition_ses_Proportion" "Length6PlusTransition_igs_Proportion" "Length6PlusTransition_gss_Proportion" "Length6PlusTransition_sgs_Proportion" "Length6PlusTransition_sgg_Proportion" "Length6PlusTransition_ssg_Proportion" "Length6PlusTransition_ess_Proportion" "Length6PlusTransition_iss_Proportion" "Length6PlusTransition_ggg_Proportion" "Length6PlusTransition_sss_Proportion"
1 73.4166666666667 48.1666666666667 9.83333333333333 9 2.41666666666667 2.08333333333333 1.91666666666667 0.43277264925788 0.0346352156219174 0.0755395133897774 0.0960207211971157 0.0434387522458521 0.188090628908637 0.0180719053834004 0.111430613995419 0.505781371406371 0.00954861111111111 0.0332264957264957 0.0327857905982906 0.0162259615384615 0.213947163947164 0.00520833333333333 0.183276272338772 0.819874338624339 0.0129629629629629 0.0314814814814815 0.00925925925925925 0.0152777777777778 0.055787037037037 0.0122685185185185 0.0430886243386243 0.59469696969697 0.00568181818181818 0.0416666666666667 0.0511363636363636 0.0284090909090909 0.193181818181818 0.0340909090909091 0.0511363636363636 0.931845238095238 0 0 0 0.00625 0.0410714285714286 0 0.0208333333333333 0.858387677137677 0.00208333333333334 0.00694444444444446 0 0.0119047619047619 0.0694231694231694 0 0.0512566137566138 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00520833333333333 0.00520833333333333 0.00555555555555556 0.00757575757575758 0.00757575757575758 0.0104166666666667 0.0104166666666667 0.0128205128205128 0.0138888888888889 0.0138888888888889 0.0138888888888889 0.0151515151515152 0.0180288461538462 0.0192307692307692 0.0272435897435897 0.0350694444444444 0.039520202020202 0.0478535353535353 0.178234265734266 0.251653554778555 0.261570027195027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00173611111111111 0.00416666666666667 0.00416666666666667 0.00833333333333333 0.0104166666666667 0.0138888888888889 0.0142361111111111 0.0145833333333333 0.0152777777777778 0.0298611111111111 0.0472222222222222 0.0542162698412698 0.0618055555555556 0.720089285714286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00694444444444444 0.00694444444444444 0.00694444444444444 0.00694444444444444 0.00694444444444444 0.0138888888888889 0.0231481481481482 0.0277777777777778 0.0277777777777778 0.0277777777777778 0.0347222222222222 0.0416666666666667 0.0578703703703704 0.0625 0.0648148148148148 0.106481481481481 0.393518518518518 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00520833333333333 0.00520833333333333 0.00520833333333333 0.00694444444444444 0.0260416666666667 0.0342261904761905 0.583829365079365 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000936329588014981 0.0043859649122807 0.0043859649122807 0.0043859649122807 0.00490196078431373 0.00747238466536712 0.0087719298245614 0.0087719298245614 0.0120969144606394 0.0130332440486544 0.0226608187134503 0.0338730998017184 0.540990160218543 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00347222222222222 0.00347222222222222 0.00555555555555556 0.00694444444444444 0.00833333333333333 0.00833333333333333 0.0138888888888889 0.0159722222222222 0.0166666666666667 0.0208333333333333 0.0208333333333333 0.025 0.0291666666666667 0.0305555555555556 0.0583333333333333 0.0805555555555555 0.0945436507936508 0.557539682539682 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0104166666666667 0.0104166666666667 0.0104166666666667 0.0104166666666667 0.0104166666666667 0.0104166666666667 0.0104166666666667 0.0138888888888889 0.0208333333333333 0.0208333333333333 0.0208333333333333 0.0347222222222222 0.0416666666666667 0.0416666666666667 0.0416666666666667 0.0416666666666667 0.0416666666666667 0.0868055555555555 0.138888888888889 0.298611111111111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00694444444444444 0.00694444444444444 0.00694444444444444 0.00925925925925926 0.0277777777777778 0.0347222222222222 0.0456349206349206 0.528439153439153 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00105485232067511 0.00210970464135021 0.00520833333333333 0.00520833333333333 0.00520833333333333 0.00520833333333333 0.00520833333333333 0.00520833333333333 0.00520833333333333 0.00520833333333333 0.00520833333333333 0.00555555555555556 0.00555555555555556 0.00731803797468354 0.00766526019690577 0.00766526019690577 0.00868055555555555 0.021875 0.0306610407876231 0.521650843881857
