"TimeFactor" "TotalBoutCount" "Length1BoutCount" "Length2BoutCount" "Length3BoutCount" "Length4BoutCount" "Length5BoutCount" "Length6PlusBoutCount" "Length1BoutScootsProportion" "Length1BoutJBendsProportion" "Length1BoutCBendsProportion" "Length1BoutOBendsProportion" "Length1BoutEBendsProportion" "Length1BoutGBendsProportion" "Length1BoutHBendsProportion" "Length1BoutIBendsProportion" "Length2BoutScootsProportion" "Length2BoutJBendsProportion" "Length2BoutCBendsProportion" "Length2BoutOBendsProportion" "Length2BoutEBendsProportion" "Length2BoutGBendsProportion" "Length2BoutHBendsProportion" "Length2BoutIBendsProportion" "Length3BoutScootsProportion" "Length3BoutJBendsProportion" "Length3BoutCBendsProportion" "Length3BoutOBendsProportion" "Length3BoutEBendsProportion" "Length3BoutGBendsProportion" "Length3BoutHBendsProportion" "Length3BoutIBendsProportion" "Length4BoutScootsProportion" "Length4BoutJBendsProportion" "Length4BoutCBendsProportion" "Length4BoutOBendsProportion" "Length4BoutEBendsProportion" "Length4BoutGBendsProportion" "Length4BoutHBendsProportion" "Length4BoutIBendsProportion" "Length5BoutScootsProportion" "Length5BoutJBendsProportion" "Length5BoutCBendsProportion" "Length5BoutOBendsProportion" "Length5BoutEBendsProportion" "Length5BoutGBendsProportion" "Length5BoutHBendsProportion" "Length5BoutIBendsProportion" "Length6PlusBoutScootsProportion" "Length6PlusBoutJBendsProportion" "Length6PlusBoutCBendsProportion" "Length6PlusBoutOBendsProportion" "Length6PlusBoutEBendsProportion" "Length6PlusBoutGBendsProportion" "Length6PlusBoutHBendsProportion" "Length6PlusBoutIBendsProportion" "Length2Transition_jc_Proportion" "Length2Transition_jj_Proportion" "Length2Transition_jh_Proportion" "Length2Transition_oh_Proportion" "Length2Transition_gj_Proportion" "Length2Transition_hj_Proportion" "Length2Transition_hc_Proportion" "Length2Transition_hi_Proportion" "Length2Transition_je_Proportion" "Length2Transition_oe_Proportion" "Length2Transition_eh_Proportion" "Length2Transition_io_Proportion" "Length2Transition_go_Proportion" "Length2Transition_ce_Proportion" "Length2Transition_oc_Proportion" "Length2Transition_eo_Proportion" "Length2Transition_cj_Proportion" "Length2Transition_ec_Proportion" "Length2Transition_ee_Proportion" "Length2Transition_ih_Proportion" "Length2Transition_gh_Proportion" "Length2Transition_hh_Proportion" "Length2Transition_ie_Proportion" "Length2Transition_oo_Proportion" "Length2Transition_ji_Proportion" "Length2Transition_sj_Proportion" "Length2Transition_oj_Proportion" "Length2Transition_ci_Proportion" "Length2Transition_hg_Proportion" "Length2Transition_cg_Proportion" "Length2Transition_gc_Proportion" "Length2Transition_co_Proportion" "Length2Transition_ei_Proportion" "Length2Transition_jg_Proportion" "Length2Transition_se_Proportion" "Length2Transition_ig_Proportion" "Length2Transition_oi_Proportion" "Length2Transition_og_Proportion" "Length2Transition_js_Proportion" "Length2Transition_so_Proportion" "Length2Transition_ge_Proportion" "Length2Transition_ch_Proportion" "Length2Transition_eg_Proportion" "Length2Transition_sh_Proportion" "Length2Transition_gg_Proportion" "Length2Transition_es_Proportion" "Length2Transition_gi_Proportion" "Length2Transition_cc_Proportion" "Length2Transition_si_Proportion" "Length2Transition_ic_Proportion" "Length2Transition_ii_Proportion" "Length2Transition_sg_Proportion" "Length2Transition_hs_Proportion" "Length2Transition_sc_Proportion" "Length2Transition_cs_Proportion" "Length2Transition_os_Proportion" "Length2Transition_ss_Proportion" "Length2Transition_is_Proportion" "Length2Transition_gs_Proportion" "Length3Transition_eh_Proportion" "Length3Transition_oh_Proportion" "Length3Transition_he_Proportion" "Length3Transition_ji_Proportion" "Length3Transition_sj_Proportion" "Length3Transition_hg_Proportion" "Length3Transition_ho_Proportion" "Length3Transition_hh_Proportion" "Length3Transition_hi_Proportion" "Length3Transition_cg_Proportion" "Length3Transition_ce_Proportion" "Length3Transition_cj_Proportion" "Length3Transition_ee_Proportion" "Length3Transition_gh_Proportion" "Length3Transition_ii_Proportion" "Length3Transition_jj_Proportion" "Length3Transition_hj_Proportion" "Length3Transition_ci_Proportion" "Length3Transition_se_Proportion" "Length3Transition_ic_Proportion" "Length3Transition_ei_Proportion" "Length3Transition_ih_Proportion" "Length3Transition_gi_Proportion" "Length3Transition_og_Proportion" "Length3Transition_sg_Proportion" "Length3Transition_sh_Proportion" "Length3Transition_cc_Proportion" "Length3Transition_ch_Proportion" "Length3Transition_eg_Proportion" "Length3Transition_ie_Proportion" "Length3Transition_ge_Proportion" "Length3Transition_jg_Proportion" "Length3Transition_ig_Proportion" "Length3Transition_si_Proportion" "Length3Transition_es_Proportion" "Length3Transition_sc_Proportion" "Length3Transition_hs_Proportion" "Length3Transition_gg_Proportion" "Length3Transition_js_Proportion" "Length3Transition_os_Proportion" "Length3Transition_is_Proportion" "Length3Transition_cs_Proportion" "Length3Transition_gs_Proportion" "Length3Transition_ss_Proportion" "Length4Transition_gc_Proportion" "Length4Transition_jg_Proportion" "Length4Transition_go_Proportion" "Length4Transition_jo_Proportion" "Length4Transition_co_Proportion" "Length4Transition_ei_Proportion" "Length4Transition_hi_Proportion" "Length4Transition_jj_Proportion" "Length4Transition_ih_Proportion" "Length4Transition_hg_Proportion" "Length4Transition_io_Proportion" "Length4Transition_cg_Proportion" "Length4Transition_sj_Proportion" "Length4Transition_js_Proportion" "Length4Transition_hh_Proportion" "Length4Transition_so_Proportion" "Length4Transition_jc_Proportion" "Length4Transition_he_Proportion" "Length4Transition_sh_Proportion" "Length4Transition_ie_Proportion" "Length4Transition_eg_Proportion" "Length4Transition_ge_Proportion" "Length4Transition_ji_Proportion" "Length4Transition_es_Proportion" "Length4Transition_og_Proportion" "Length4Transition_ic_Proportion" "Length4Transition_gi_Proportion" "Length4Transition_ig_Proportion" "Length4Transition_gh_Proportion" "Length4Transition_hs_Proportion" "Length4Transition_ee_Proportion" "Length4Transition_se_Proportion" "Length4Transition_hc_Proportion" "Length4Transition_eh_Proportion" "Length4Transition_sc_Proportion" "Length4Transition_os_Proportion" "Length4Transition_ii_Proportion" "Length4Transition_si_Proportion" "Length4Transition_ci_Proportion" "Length4Transition_gg_Proportion" "Length4Transition_cs_Proportion" "Length4Transition_is_Proportion" "Length4Transition_sg_Proportion" "Length4Transition_gs_Proportion" "Length4Transition_ss_Proportion" "Length5Transition_sj_Proportion" "Length5Transition_jg_Proportion" "Length5Transition_ei_Proportion" "Length5Transition_ie_Proportion" "Length5Transition_og_Proportion" "Length5Transition_ch_Proportion" "Length5Transition_ec_Proportion" "Length5Transition_gi_Proportion" "Length5Transition_ih_Proportion" "Length5Transition_hi_Proportion" "Length5Transition_sh_Proportion" "Length5Transition_ci_Proportion" "Length5Transition_ig_Proportion" "Length5Transition_cg_Proportion" "Length5Transition_es_Proportion" "Length5Transition_ee_Proportion" "Length5Transition_js_Proportion" "Length5Transition_eh_Proportion" "Length5Transition_hh_Proportion" "Length5Transition_se_Proportion" "Length5Transition_hs_Proportion" "Length5Transition_ii_Proportion" "Length5Transition_eg_Proportion" "Length5Transition_gg_Proportion" "Length5Transition_ge_Proportion" "Length5Transition_sg_Proportion" "Length5Transition_si_Proportion" "Length5Transition_cs_Proportion" "Length5Transition_os_Proportion" "Length5Transition_is_Proportion" "Length5Transition_gs_Proportion" "Length5Transition_ss_Proportion" "Length6PlusTransition_hh_Proportion" "Length6PlusTransition_eg_Proportion" "Length6PlusTransition_gc_Proportion" "Length6PlusTransition_cc_Proportion" "Length6PlusTransition_ce_Proportion" "Length6PlusTransition_js_Proportion" "Length6PlusTransition_os_Proportion" "Length6PlusTransition_ih_Proportion" "Length6PlusTransition_cg_Proportion" "Length6PlusTransition_sc_Proportion" "Length6PlusTransition_ei_Proportion" "Length6PlusTransition_ji_Proportion" "Length6PlusTransition_jg_Proportion" "Length6PlusTransition_ie_Proportion" "Length6PlusTransition_ic_Proportion" "Length6PlusTransition_cs_Proportion" "Length6PlusTransition_ee_Proportion" "Length6PlusTransition_ge_Proportion" "Length6PlusTransition_ii_Proportion" "Length6PlusTransition_ig_Proportion" "Length6PlusTransition_si_Proportion" "Length6PlusTransition_sj_Proportion" "Length6PlusTransition_ci_Proportion" "Length6PlusTransition_sh_Proportion" "Length6PlusTransition_hs_Proportion" "Length6PlusTransition_so_Proportion" "Length6PlusTransition_gi_Proportion" "Length6PlusTransition_gg_Proportion" "Length6PlusTransition_jj_Proportion" "Length6PlusTransition_is_Proportion" "Length6PlusTransition_oo_Proportion" "Length6PlusTransition_se_Proportion" "Length6PlusTransition_es_Proportion" "Length6PlusTransition_sg_Proportion" "Length6PlusTransition_gs_Proportion" "Length6PlusTransition_ss_Proportion" "Length3Transition_ige_Proportion" "Length3Transition_ehs_Proportion" "Length3Transition_hes_Proportion" "Length3Transition_hgs_Proportion" "Length3Transition_cgi_Proportion" "Length3Transition_egs_Proportion" "Length3Transition_ssi_Proportion" "Length3Transition_jii_Proportion" "Length3Transition_csi_Proportion" "Length3Transition_hos_Proportion" "Length3Transition_csg_Proportion" "Length3Transition_igh_Proportion" "Length3Transition_ghs_Proportion" "Length3Transition_hhs_Proportion" "Length3Transition_iii_Proportion" "Length3Transition_ohg_Proportion" "Length3Transition_hhe_Proportion" "Length3Transition_csh_Proportion" "Length3Transition_sgh_Proportion" "Length3Transition_jis_Proportion" "Length3Transition_gsj_Proportion" "Length3Transition_egg_Proportion" "Length3Transition_esg_Proportion" "Length3Transition_gge_Proportion" "Length3Transition_gie_Proportion" "Length3Transition_see_Proportion" "Length3Transition_shg_Proportion" "Length3Transition_gei_Proportion" "Length3Transition_cgs_Proportion" "Length3Transition_gig_Proportion" "Length3Transition_scg_Proportion" "Length3Transition_hsi_Proportion" "Length3Transition_chs_Proportion" "Length3Transition_ees_Proportion" "Length3Transition_igi_Proportion" "Length3Transition_ses_Proportion" "Length3Transition_sgg_Proportion" "Length3Transition_iig_Proportion" "Length3Transition_cii_Proportion" "Length3Transition_hho_Proportion" "Length3Transition_his_Proportion" "Length3Transition_cgg_Proportion" "Length3Transition_igs_Proportion" "Length3Transition_cee_Proportion" "Length3Transition_cjg_Proportion" "Length3Transition_eis_Proportion" "Length3Transition_osg_Proportion" "Length3Transition_ggi_Proportion" "Length3Transition_esi_Proportion" "Length3Transition_iie_Proportion" "Length3Transition_ggh_Proportion" "Length3Transition_esc_Proportion" "Length3Transition_sig_Proportion" "Length3Transition_ieg_Proportion" "Length3Transition_ssg_Proportion" "Length3Transition_ise_Proportion" "Length3Transition_isg_Proportion" "Length3Transition_hsg_Proportion" "Length3Transition_oge_Proportion" "Length3Transition_osi_Proportion" "Length3Transition_gsi_Proportion" "Length3Transition_gii_Proportion" "Length3Transition_gse_Proportion" "Length3Transition_iis_Proportion" "Length3Transition_ese_Proportion" "Length3Transition_sgs_Proportion" "Length3Transition_hjj_Proportion" "Length3Transition_cis_Proportion" "Length3Transition_eic_Proportion" "Length3Transition_ihs_Proportion" "Length3Transition_gis_Proportion" "Length3Transition_gsg_Proportion" "Length3Transition_ogs_Proportion" "Length3Transition_shs_Proportion" "Length3Transition_cch_Proportion" "Length3Transition_geg_Proportion" "Length3Transition_ies_Proportion" "Length3Transition_jgs_Proportion" "Length3Transition_gsc_Proportion" "Length3Transition_isi_Proportion" "Length3Transition_igg_Proportion" "Length3Transition_sis_Proportion" "Length3Transition_scs_Proportion" "Length3Transition_hss_Proportion" "Length3Transition_ess_Proportion" "Length3Transition_ggs_Proportion" "Length3Transition_jss_Proportion" "Length3Transition_iss_Proportion" "Length3Transition_oss_Proportion" "Length3Transition_css_Proportion" "Length3Transition_gss_Proportion" "Length3Transition_sss_Proportion" "Length4Transition_geh_Proportion" "Length4Transition_osg_Proportion" "Length4Transition_ehh_Proportion" "Length4Transition_gcs_Proportion" "Length4Transition_ssj_Proportion" "Length4Transition_jsc_Proportion" "Length4Transition_jgs_Proportion" "Length4Transition_ise_Proportion" "Length4Transition_gos_Proportion" "Length4Transition_jos_Proportion" "Length4Transition_cos_Proportion" "Length4Transition_cii_Proportion" "Length4Transition_gse_Proportion" "Length4Transition_hsi_Proportion" "Length4Transition_isi_Proportion" "Length4Transition_sie_Proportion" "Length4Transition_isj_Proportion" "Length4Transition_sjj_Proportion" "Length4Transition_shi_Proportion" "Length4Transition_his_Proportion" "Length4Transition_iei_Proportion" "Length4Transition_ssh_Proportion" "Length4Transition_gie_Proportion" "Length4Transition_jjs_Proportion" "Length4Transition_jsi_Proportion" "Length4Transition_esg_Proportion" "Length4Transition_cih_Proportion" "Length4Transition_hsg_Proportion" "Length4Transition_ses_Proportion" "Length4Transition_egg_Proportion" "Length4Transition_shs_Proportion" "Length4Transition_ihs_Proportion" "Length4Transition_hgs_Proportion" "Length4Transition_esi_Proportion" "Length4Transition_gio_Proportion" "Length4Transition_ggi_Proportion" "Length4Transition_gsi_Proportion" "Length4Transition_scs_Proportion" "Length4Transition_sig_Proportion" "Length4Transition_ics_Proportion" "Length4Transition_cgs_Proportion" "Length4Transition_sjs_Proportion" "Length4Transition_jss_Proportion" "Length4Transition_iis_Proportion" "Length4Transition_hse_Proportion" "Length4Transition_gsh_Proportion" "Length4Transition_ish_Proportion" "Length4Transition_shh_Proportion" "Length4Transition_sos_Proportion" "Length4Transition_gsc_Proportion" "Length4Transition_jcs_Proportion" "Length4Transition_gig_Proportion" "Length4Transition_heg_Proportion" "Length4Transition_ese_Proportion" "Length4Transition_igi_Proportion" "Length4Transition_sse_Proportion" "Length4Transition_ies_Proportion" "Length4Transition_egs_Proportion" "Length4Transition_hss_Proportion" "Length4Transition_ges_Proportion" "Length4Transition_jis_Proportion" "Length4Transition_sgi_Proportion" "Length4Transition_ess_Proportion" "Length4Transition_ogi_Proportion" "Length4Transition_gic_Proportion" "Length4Transition_ssi_Proportion" "Length4Transition_isg_Proportion" "Length4Transition_gis_Proportion" "Length4Transition_ssg_Proportion" "Length4Transition_igs_Proportion" "Length4Transition_ghs_Proportion" "Length4Transition_sgh_Proportion" "Length4Transition_cse_Proportion" "Length4Transition_cis_Proportion" "Length4Transition_see_Proportion" "Length4Transition_sis_Proportion" "Length4Transition_hci_Proportion" "Length4Transition_ehc_Proportion" "Length4Transition_isc_Proportion" "Length4Transition_sci_Proportion" "Length4Transition_css_Proportion" "Length4Transition_csg_Proportion" "Length4Transition_oss_Proportion" "Length4Transition_csi_Proportion" "Length4Transition_sii_Proportion" "Length4Transition_ggs_Proportion" "Length4Transition_gsg_Proportion" "Length4Transition_sgg_Proportion" "Length4Transition_sgs_Proportion" "Length4Transition_iss_Proportion" "Length4Transition_gss_Proportion" "Length4Transition_sss_Proportion" "Length5Transition_iie_Proportion" "Length5Transition_ees_Proportion" "Length5Transition_ssh_Proportion" "Length5Transition_shs_Proportion" "Length5Transition_sjg_Proportion" "Length5Transition_ges_Proportion" "Length5Transition_jgg_Proportion" "Length5Transition_jsj_Proportion" "Length5Transition_ige_Proportion" "Length5Transition_cis_Proportion" "Length5Transition_egg_Proportion" "Length5Transition_eis_Proportion" "Length5Transition_ese_Proportion" "Length5Transition_sge_Proportion" "Length5Transition_gee_Proportion" "Length5Transition_sie_Proportion" "Length5Transition_iee_Proportion" "Length5Transition_ssi_Proportion" "Length5Transition_ogs_Proportion" "Length5Transition_chs_Proportion" "Length5Transition_gig_Proportion" "Length5Transition_gii_Proportion" "Length5Transition_ggs_Proportion" "Length5Transition_sgi_Proportion" "Length5Transition_sec_Proportion" "Length5Transition_ecs_Proportion" "Length5Transition_gse_Proportion" "Length5Transition_ssg_Proportion" "Length5Transition_seg_Proportion" "Length5Transition_ggg_Proportion" "Length5Transition_isg_Proportion" "Length5Transition_gis_Proportion" "Length5Transition_ihs_Proportion" "Length5Transition_eee_Proportion" "Length5Transition_hsh_Proportion" "Length5Transition_hih_Proportion" "Length5Transition_esi_Proportion" "Length5Transition_ise_Proportion" "Length5Transition_cse_Proportion" "Length5Transition_ses_Proportion" "Length5Transition_cig_Proportion" "Length5Transition_igs_Proportion" "Length5Transition_sse_Proportion" "Length5Transition_isi_Proportion" "Length5Transition_iis_Proportion" "Length5Transition_cgs_Proportion" "Length5Transition_see_Proportion" "Length5Transition_ess_Proportion" "Length5Transition_jss_Proportion" "Length5Transition_hss_Proportion" "Length5Transition_iii_Proportion" "Length5Transition_ehh_Proportion" "Length5Transition_seh_Proportion" "Length5Transition_hse_Proportion" "Length5Transition_sii_Proportion" "Length5Transition_gge_Proportion" "Length5Transition_geg_Proportion" "Length5Transition_egs_Proportion" "Length5Transition_gsg_Proportion" "Length5Transition_sgg_Proportion" "Length5Transition_gsi_Proportion" "Length5Transition_csi_Proportion" "Length5Transition_sgs_Proportion" "Length5Transition_sis_Proportion" "Length5Transition_css_Proportion" "Length5Transition_oss_Proportion" "Length5Transition_iss_Proportion" "Length5Transition_gss_Proportion" "Length5Transition_sss_Proportion" "Length6PlusTransition_shh_Proportion" "Length6PlusTransition_hhh_Proportion" "Length6PlusTransition_eei_Proportion" "Length6PlusTransition_gee_Proportion" "Length6PlusTransition_sge_Proportion" "Length6PlusTransition_eii_Proportion" "Length6PlusTransition_seg_Proportion" "Length6PlusTransition_sig_Proportion" "Length6PlusTransition_egs_Proportion" "Length6PlusTransition_gsc_Proportion" "Length6PlusTransition_scc_Proportion" "Length6PlusTransition_ccc_Proportion" "Length6PlusTransition_ccs_Proportion" "Length6PlusTransition_ssh_Proportion" "Length6PlusTransition_hsi_Proportion" "Length6PlusTransition_osi_Proportion" "Length6PlusTransition_gcc_Proportion" "Length6PlusTransition_sgc_Proportion" "Length6PlusTransition_sos_Proportion" "Length6PlusTransition_eie_Proportion" "Length6PlusTransition_hse_Proportion" "Length6PlusTransition_gsh_Proportion" "Length6PlusTransition_igs_Proportion" "Length6PlusTransition_gii_Proportion" "Length6PlusTransition_ggs_Proportion" "Length6PlusTransition_ces_Proportion" "Length6PlusTransition_hsg_Proportion" "Length6PlusTransition_iii_Proportion" "Length6PlusTransition_jss_Proportion" "Length6PlusTransition_oss_Proportion" "Length6PlusTransition_icg_Proportion" "Length6PlusTransition_sic_Proportion" "Length6PlusTransition_ssc_Proportion" "Length6PlusTransition_ihs_Proportion" "Length6PlusTransition_cgs_Proportion" "Length6PlusTransition_scs_Proportion" "Length6PlusTransition_css_Proportion" "Length6PlusTransition_iee_Proportion" "Length6PlusTransition_see_Proportion" "Length6PlusTransition_sie_Proportion" "Length6PlusTransition_ies_Proportion" "Length6PlusTransition_esg_Proportion" "Length6PlusTransition_sei_Proportion" "Length6PlusTransition_eis_Proportion" "Length6PlusTransition_gsi_Proportion" "Length6PlusTransition_ess_Proportion" "Length6PlusTransition_jis_Proportion" "Length6PlusTransition_jgs_Proportion" "Length6PlusTransition_csi_Proportion" "Length6PlusTransition_sse_Proportion" "Length6PlusTransition_eee_Proportion" "Length6PlusTransition_ics_Proportion" "Length6PlusTransition_sgg_Proportion" "Length6PlusTransition_ges_Proportion" "Length6PlusTransition_esi_Proportion" "Length6PlusTransition_ise_Proportion" "Length6PlusTransition_ggg_Proportion" "Length6PlusTransition_sii_Proportion" "Length6PlusTransition_ssi_Proportion" "Length6PlusTransition_iis_Proportion" "Length6PlusTransition_sis_Proportion" "Length6PlusTransition_sgi_Proportion" "Length6PlusTransition_gig_Proportion" "Length6PlusTransition_igg_Proportion" "Length6PlusTransition_isg_Proportion" "Length6PlusTransition_isi_Proportion" "Length6PlusTransition_ssj_Proportion" "Length6PlusTransition_sjj_Proportion" "Length6PlusTransition_cis_Proportion" "Length6PlusTransition_jjj_Proportion" "Length6PlusTransition_ish_Proportion" "Length6PlusTransition_shs_Proportion" "Length6PlusTransition_hss_Proportion" "Length6PlusTransition_soo_Proportion" "Length6PlusTransition_gso_Proportion" "Length6PlusTransition_ooo_Proportion" "Length6PlusTransition_ssg_Proportion" "Length6PlusTransition_gse_Proportion" "Length6PlusTransition_ese_Proportion" "Length6PlusTransition_gis_Proportion" "Length6PlusTransition_ggi_Proportion" "Length6PlusTransition_iss_Proportion" "Length6PlusTransition_ses_Proportion" "Length6PlusTransition_gsg_Proportion" "Length6PlusTransition_sgs_Proportion" "Length6PlusTransition_gss_Proportion" "Length6PlusTransition_sss_Proportion"
1 191.5 149.75 18.8333333333333 17.0833333333333 2.91666666666667 2.08333333333333 0.833333333333333 0.385887975149814 0.0255636889181408 0.0970320683960091 0.0775439450416355 0.0330174001357591 0.163948109373114 0.0431459342637955 0.173860878721732 0.519345107414492 0.00572489097506575 0.100531687774148 0.0578355660789122 0.0161388343301856 0.141931080521756 0.032314540331899 0.126178292573541 0.781760778490374 0.0115936197898917 0.0425856477653769 0.0311361252687053 0.00643090135843758 0.0778843817089907 0.0068719911099297 0.0417365545082936 0.698313492063492 0 0.05 0.0104166666666667 0.0152777777777778 0.147470238095238 0.00992063492063492 0.0686011904761905 0.844666666666667 0 0.02 0.02 0.008 0.07 0 0.0373333333333333 0.744047619047619 0.0277777777777777 0.00925925925925925 0.0357142857142857 0.0277777777777777 0.123015873015873 0.00925925925925925 0.0231481481481482 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00166666666666667 0.00219298245614035 0.00219298245614035 0.00219298245614035 0.00219298245614035 0.00268817204301075 0.00268817204301075 0.00268817204301075 0.00268817204301075 0.00333333333333333 0.0043859649122807 0.0048811544991511 0.00490196078431373 0.00490196078431373 0.00520833333333333 0.00656862745098039 0.00925679949399114 0.00925925925925926 0.00980392156862745 0.0104282765737874 0.0104282765737874 0.0112914109094075 0.0119047619047619 0.0141379539931422 0.0145929339477727 0.0159734284532672 0.0218170426065163 0.0433753771450391 0.047926267281106 0.0957155420175993 0.0957985290418752 0.161659411014562 0.166239155479643 0.195019032974878 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00130208333333333 0.00130208333333333 0.00173611111111111 0.00173611111111111 0.00189393939393939 0.00219298245614035 0.00219298245614035 0.00231481481481481 0.00231481481481481 0.00231481481481481 0.00231481481481481 0.00378787878787879 0.00726010101010101 0.00733153722284157 0.00771292547608337 0.00811500420875421 0.00957491582491582 0.0150756148700228 0.0449680767919469 0.0517278326041913 0.0562873785306566 0.0957959538766175 0.670747228341622 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00396825396825397 0.00396825396825397 0.00555555555555556 0.00555555555555556 0.00925925925925926 0.00925925925925926 0.00925925925925926 0.0138888888888889 0.0138888888888889 0.0208333333333333 0.0240740740740741 0.0333333333333333 0.0425925925925926 0.0451719576719577 0.0720238095238095 0.145436507936508 0.541931216931217 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00416666666666667 0.00416666666666667 0.00833333333333333 0.0111111111111111 0.0111111111111111 0.0208333333333333 0.0208333333333333 0.0347222222222222 0.0604166666666667 0.657638888888889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00595238095238095 0.00595238095238095 0.00595238095238095 0.00595238095238095 0.00757575757575758 0.00833333333333333 0.00833333333333333 0.0119047619047619 0.0142857142857143 0.0151515151515152 0.0166666666666667 0.0166666666666667 0.0242424242424242 0.0575757575757576 0.295454545454545 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00260416666666667 0.00260416666666667 0.00347222222222222 0.00347222222222222 0.00378787878787879 0.0043859649122807 0.00462962962962963 0.00462962962962963 0.00462962962962963 0.00641025641025641 0.00694444444444444 0.00757575757575758 0.00757575757575758 0.00901559454191033 0.00983796296296296 0.0100334448160535 0.0115740740740741 0.0301512297400455 0.0863312965215139 0.0899361535838939 0.103559162519403 0.16203350319483 0.42480585167227 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00595238095238095 0.00595238095238095 0.00833333333333333 0.00833333333333333 0.00833333333333333 0.0104166666666667 0.0138888888888889 0.0138888888888889 0.0138888888888889 0.0138888888888889 0.0138888888888889 0.0208333333333333 0.0208333333333333 0.0208333333333333 0.0208333333333333 0.0291666666666667 0.0416666666666667 0.05 0.0520833333333333 0.0538690476190476 0.105654761904762 0.467460317460318 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00555555555555556 0.00555555555555556 0.00555555555555556 0.00555555555555556 0.00555555555555556 0.00555555555555556 0.00925925925925926 0.00925925925925926 0.00925925925925926 0.0185185185185185 0.0277777777777778 0.0462962962962963 0.0694444444444444 0.610185185185185 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00694444444444444 0.00694444444444444 0.00694444444444444 0.00694444444444444 0.00694444444444444 0.00694444444444444 0.00694444444444444 0.00925925925925926 0.00925925925925926 0.00925925925925926 0.00925925925925926 0.0104166666666667 0.0104166666666667 0.0104166666666667 0.0104166666666667 0.0104166666666667 0.0208333333333333 0.0208333333333333 0.0300925925925926 0.03125 0.259259259259259
