"TimeFactor" "TotalBoutCount" "Length1BoutCount" "Length2BoutCount" "Length3BoutCount" "Length4BoutCount" "Length5BoutCount" "Length6PlusBoutCount" "Length1BoutScootsProportion" "Length1BoutJBendsProportion" "Length1BoutCBendsProportion" "Length1BoutOBendsProportion" "Length1BoutEBendsProportion" "Length1BoutGBendsProportion" "Length1BoutHBendsProportion" "Length1BoutIBendsProportion" "Length2BoutScootsProportion" "Length2BoutJBendsProportion" "Length2BoutCBendsProportion" "Length2BoutOBendsProportion" "Length2BoutEBendsProportion" "Length2BoutGBendsProportion" "Length2BoutHBendsProportion" "Length2BoutIBendsProportion" "Length3BoutScootsProportion" "Length3BoutJBendsProportion" "Length3BoutCBendsProportion" "Length3BoutOBendsProportion" "Length3BoutEBendsProportion" "Length3BoutGBendsProportion" "Length3BoutHBendsProportion" "Length3BoutIBendsProportion" "Length4BoutScootsProportion" "Length4BoutJBendsProportion" "Length4BoutCBendsProportion" "Length4BoutOBendsProportion" "Length4BoutEBendsProportion" "Length4BoutGBendsProportion" "Length4BoutHBendsProportion" "Length4BoutIBendsProportion" "Length5BoutScootsProportion" "Length5BoutJBendsProportion" "Length5BoutCBendsProportion" "Length5BoutOBendsProportion" "Length5BoutEBendsProportion" "Length5BoutGBendsProportion" "Length5BoutHBendsProportion" "Length5BoutIBendsProportion" "Length6PlusBoutScootsProportion" "Length6PlusBoutJBendsProportion" "Length6PlusBoutCBendsProportion" "Length6PlusBoutOBendsProportion" "Length6PlusBoutEBendsProportion" "Length6PlusBoutGBendsProportion" "Length6PlusBoutHBendsProportion" "Length6PlusBoutIBendsProportion" "Length2Transition_jo_Proportion" "Length2Transition_oe_Proportion" "Length2Transition_ej_Proportion" "Length2Transition_gh_Proportion" "Length2Transition_co_Proportion" "Length2Transition_ih_Proportion" "Length2Transition_he_Proportion" "Length2Transition_eg_Proportion" "Length2Transition_jc_Proportion" "Length2Transition_ci_Proportion" "Length2Transition_oo_Proportion" "Length2Transition_gc_Proportion" "Length2Transition_oi_Proportion" "Length2Transition_gj_Proportion" "Length2Transition_ji_Proportion" "Length2Transition_eh_Proportion" "Length2Transition_ij_Proportion" "Length2Transition_se_Proportion" "Length2Transition_cc_Proportion" "Length2Transition_gi_Proportion" "Length2Transition_cg_Proportion" "Length2Transition_ie_Proportion" "Length2Transition_cj_Proportion" "Length2Transition_os_Proportion" "Length2Transition_go_Proportion" "Length2Transition_ig_Proportion" "Length2Transition_ee_Proportion" "Length2Transition_jg_Proportion" "Length2Transition_js_Proportion" "Length2Transition_hi_Proportion" "Length2Transition_so_Proportion" "Length2Transition_ii_Proportion" "Length2Transition_sc_Proportion" "Length2Transition_si_Proportion" "Length2Transition_sh_Proportion" "Length2Transition_hs_Proportion" "Length2Transition_je_Proportion" "Length2Transition_ei_Proportion" "Length2Transition_jj_Proportion" "Length2Transition_jh_Proportion" "Length2Transition_gg_Proportion" "Length2Transition_cs_Proportion" "Length2Transition_hg_Proportion" "Length2Transition_es_Proportion" "Length2Transition_sj_Proportion" "Length2Transition_ge_Proportion" "Length2Transition_sg_Proportion" "Length2Transition_eo_Proportion" "Length2Transition_is_Proportion" "Length2Transition_gs_Proportion" "Length2Transition_ss_Proportion" "Length3Transition_gh_Proportion" "Length3Transition_ho_Proportion" "Length3Transition_cc_Proportion" "Length3Transition_cg_Proportion" "Length3Transition_oi_Proportion" "Length3Transition_ec_Proportion" "Length3Transition_jh_Proportion" "Length3Transition_go_Proportion" "Length3Transition_ie_Proportion" "Length3Transition_ci_Proportion" "Length3Transition_hi_Proportion" "Length3Transition_ih_Proportion" "Length3Transition_gg_Proportion" "Length3Transition_ei_Proportion" "Length3Transition_so_Proportion" "Length3Transition_oj_Proportion" "Length3Transition_hh_Proportion" "Length3Transition_eg_Proportion" "Length3Transition_sj_Proportion" "Length3Transition_se_Proportion" "Length3Transition_sh_Proportion" "Length3Transition_gi_Proportion" "Length3Transition_ii_Proportion" "Length3Transition_ig_Proportion" "Length3Transition_os_Proportion" "Length3Transition_sc_Proportion" "Length3Transition_hs_Proportion" "Length3Transition_sg_Proportion" "Length3Transition_cs_Proportion" "Length3Transition_es_Proportion" "Length3Transition_si_Proportion" "Length3Transition_is_Proportion" "Length3Transition_js_Proportion" "Length3Transition_gs_Proportion" "Length3Transition_ss_Proportion" "Length4Transition_oi_Proportion" "Length4Transition_ec_Proportion" "Length4Transition_cg_Proportion" "Length4Transition_jc_Proportion" "Length4Transition_sc_Proportion" "Length4Transition_jj_Proportion" "Length4Transition_sj_Proportion" "Length4Transition_so_Proportion" "Length4Transition_oo_Proportion" "Length4Transition_gj_Proportion" "Length4Transition_ej_Proportion" "Length4Transition_ji_Proportion" "Length4Transition_ig_Proportion" "Length4Transition_ge_Proportion" "Length4Transition_hh_Proportion" "Length4Transition_sh_Proportion" "Length4Transition_ij_Proportion" "Length4Transition_cs_Proportion" "Length4Transition_js_Proportion" "Length4Transition_se_Proportion" "Length4Transition_go_Proportion" "Length4Transition_ii_Proportion" "Length4Transition_gi_Proportion" "Length4Transition_ie_Proportion" "Length4Transition_ee_Proportion" "Length4Transition_es_Proportion" "Length4Transition_hs_Proportion" "Length4Transition_jg_Proportion" "Length4Transition_si_Proportion" "Length4Transition_os_Proportion" "Length4Transition_gg_Proportion" "Length4Transition_sg_Proportion" "Length4Transition_is_Proportion" "Length4Transition_gs_Proportion" "Length4Transition_ss_Proportion" "Length5Transition_os_Proportion" "Length5Transition_ig_Proportion" "Length5Transition_hi_Proportion" "Length5Transition_jh_Proportion" "Length5Transition_hg_Proportion" "Length5Transition_sh_Proportion" "Length5Transition_gi_Proportion" "Length5Transition_ic_Proportion" "Length5Transition_ji_Proportion" "Length5Transition_se_Proportion" "Length5Transition_so_Proportion" "Length5Transition_oo_Proportion" "Length5Transition_si_Proportion" "Length5Transition_gg_Proportion" "Length5Transition_ii_Proportion" "Length5Transition_hs_Proportion" "Length5Transition_jj_Proportion" "Length5Transition_sj_Proportion" "Length5Transition_sg_Proportion" "Length5Transition_es_Proportion" "Length5Transition_js_Proportion" "Length5Transition_cs_Proportion" "Length5Transition_is_Proportion" "Length5Transition_gs_Proportion" "Length5Transition_ss_Proportion" "Length6PlusTransition_oe_Proportion" "Length6PlusTransition_ei_Proportion" "Length6PlusTransition_so_Proportion" "Length6PlusTransition_js_Proportion" "Length6PlusTransition_ch_Proportion" "Length6PlusTransition_eg_Proportion" "Length6PlusTransition_gi_Proportion" "Length6PlusTransition_ig_Proportion" "Length6PlusTransition_ee_Proportion" "Length6PlusTransition_ge_Proportion" "Length6PlusTransition_gc_Proportion" "Length6PlusTransition_cs_Proportion" "Length6PlusTransition_os_Proportion" "Length6PlusTransition_sh_Proportion" "Length6PlusTransition_hg_Proportion" "Length6PlusTransition_hs_Proportion" "Length6PlusTransition_ii_Proportion" "Length6PlusTransition_si_Proportion" "Length6PlusTransition_es_Proportion" "Length6PlusTransition_sg_Proportion" "Length6PlusTransition_gg_Proportion" "Length6PlusTransition_is_Proportion" "Length6PlusTransition_gs_Proportion" "Length6PlusTransition_ss_Proportion" "Length3Transition_egi_Proportion" "Length3Transition_sih_Proportion" "Length3Transition_gho_Proportion" "Length3Transition_cgs_Proportion" "Length3Transition_gso_Proportion" "Length3Transition_ccg_Proportion" "Length3Transition_ois_Proportion" "Length3Transition_esi_Proportion" "Length3Transition_sec_Proportion" "Length3Transition_jhs_Proportion" "Length3Transition_isi_Proportion" "Length3Transition_ggo_Proportion" "Length3Transition_esh_Proportion" "Length3Transition_hso_Proportion" "Length3Transition_sie_Proportion" "Length3Transition_ssc_Proportion" "Length3Transition_cis_Proportion" "Length3Transition_igs_Proportion" "Length3Transition_ish_Proportion" "Length3Transition_ssh_Proportion" "Length3Transition_sgg_Proportion" "Length3Transition_ssg_Proportion" "Length3Transition_hih_Proportion" "Length3Transition_ggs_Proportion" "Length3Transition_sis_Proportion" "Length3Transition_eii_Proportion" "Length3Transition_sso_Proportion" "Length3Transition_isg_Proportion" "Length3Transition_ojs_Proportion" "Length3Transition_hhs_Proportion" "Length3Transition_egs_Proportion" "Length3Transition_gsj_Proportion" "Length3Transition_jse_Proportion" "Length3Transition_hsi_Proportion" "Length3Transition_shs_Proportion" "Length3Transition_esc_Proportion" "Length3Transition_gii_Proportion" "Length3Transition_iis_Proportion" "Length3Transition_sgs_Proportion" "Length3Transition_sig_Proportion" "Length3Transition_scs_Proportion" "Length3Transition_oss_Proportion" "Length3Transition_hss_Proportion" "Length3Transition_gsg_Proportion" "Length3Transition_css_Proportion" "Length3Transition_ess_Proportion" "Length3Transition_gsi_Proportion" "Length3Transition_iss_Proportion" "Length3Transition_jss_Proportion" "Length3Transition_gss_Proportion" "Length3Transition_sss_Proportion" "Length4Transition_hsg_Proportion" "Length4Transition_gse_Proportion" "Length4Transition_osh_Proportion" "Length4Transition_ssi_Proportion" "Length4Transition_ois_Proportion" "Length4Transition_osj_Proportion" "Length4Transition_igi_Proportion" "Length4Transition_gec_Proportion" "Length4Transition_css_Proportion" "Length4Transition_gig_Proportion" "Length4Transition_cge_Proportion" "Length4Transition_ssh_Proportion" "Length4Transition_gsi_Proportion" "Length4Transition_jse_Proportion" "Length4Transition_jcs_Proportion" "Length4Transition_cso_Proportion" "Length4Transition_cse_Proportion" "Length4Transition_ees_Proportion" "Length4Transition_csc_Proportion" "Length4Transition_sgi_Proportion" "Length4Transition_jis_Proportion" "Length4Transition_ssj_Proportion" "Length4Transition_sjj_Proportion" "Length4Transition_eso_Proportion" "Length4Transition_soo_Proportion" "Length4Transition_gjs_Proportion" "Length4Transition_sej_Proportion" "Length4Transition_eji_Proportion" "Length4Transition_iis_Proportion" "Length4Transition_igs_Proportion" "Length4Transition_ses_Proportion" "Length4Transition_csh_Proportion" "Length4Transition_ges_Proportion" "Length4Transition_shh_Proportion" "Length4Transition_esi_Proportion" "Length4Transition_osi_Proportion" "Length4Transition_csg_Proportion" "Length4Transition_ijs_Proportion" "Length4Transition_csi_Proportion" "Length4Transition_sse_Proportion" "Length4Transition_ies_Proportion" "Length4Transition_jss_Proportion" "Length4Transition_ise_Proportion" "Length4Transition_see_Proportion" "Length4Transition_gos_Proportion" "Length4Transition_ggo_Proportion" "Length4Transition_isi_Proportion" "Length4Transition_sii_Proportion" "Length4Transition_iee_Proportion" "Length4Transition_gie_Proportion" "Length4Transition_ssg_Proportion" "Length4Transition_ess_Proportion" "Length4Transition_hss_Proportion" "Length4Transition_gsg_Proportion" "Length4Transition_jgs_Proportion" "Length4Transition_sis_Proportion" "Length4Transition_ggs_Proportion" "Length4Transition_isg_Proportion" "Length4Transition_sgg_Proportion" "Length4Transition_oss_Proportion" "Length4Transition_sgs_Proportion" "Length4Transition_iss_Proportion" "Length4Transition_gss_Proportion" "Length4Transition_sss_Proportion" "Length5Transition_oss_Proportion" "Length5Transition_sgi_Proportion" "Length5Transition_gig_Proportion" "Length5Transition_gsg_Proportion" "Length5Transition_sis_Proportion" "Length5Transition_isg_Proportion" "Length5Transition_his_Proportion" "Length5Transition_jhi_Proportion" "Length5Transition_hgs_Proportion" "Length5Transition_shg_Proportion" "Length5Transition_gii_Proportion" "Length5Transition_ics_Proportion" "Length5Transition_jis_Proportion" "Length5Transition_ses_Proportion" "Length5Transition_sse_Proportion" "Length5Transition_sgg_Proportion" "Length5Transition_gso_Proportion" "Length5Transition_soo_Proportion" "Length5Transition_sii_Proportion" "Length5Transition_ggs_Proportion" "Length5Transition_ssi_Proportion" "Length5Transition_iis_Proportion" "Length5Transition_hss_Proportion" "Length5Transition_sjj_Proportion" "Length5Transition_ssj_Proportion" "Length5Transition_ssg_Proportion" "Length5Transition_sgs_Proportion" "Length5Transition_ess_Proportion" "Length5Transition_jss_Proportion" "Length5Transition_css_Proportion" "Length5Transition_iss_Proportion" "Length5Transition_gss_Proportion" "Length5Transition_sss_Proportion" "Length6PlusTransition_gsi_Proportion" "Length6PlusTransition_esg_Proportion" "Length6PlusTransition_eii_Proportion" "Length6PlusTransition_oei_Proportion" "Length6PlusTransition_iis_Proportion" "Length6PlusTransition_igg_Proportion" "Length6PlusTransition_sig_Proportion" "Length6PlusTransition_sos_Proportion" "Length6PlusTransition_sso_Proportion" "Length6PlusTransition_gii_Proportion" "Length6PlusTransition_jss_Proportion" "Length6PlusTransition_sgi_Proportion" "Length6PlusTransition_gsg_Proportion" "Length6PlusTransition_igs_Proportion" "Length6PlusTransition_hsi_Proportion" "Length6PlusTransition_chs_Proportion" "Length6PlusTransition_eee_Proportion" "Length6PlusTransition_sge_Proportion" "Length6PlusTransition_gee_Proportion" "Length6PlusTransition_geg_Proportion" "Length6PlusTransition_ige_Proportion" "Length6PlusTransition_egi_Proportion" "Length6PlusTransition_gis_Proportion" "Length6PlusTransition_ggs_Proportion" "Length6PlusTransition_gcs_Proportion" "Length6PlusTransition_css_Proportion" "Length6PlusTransition_oss_Proportion" "Length6PlusTransition_esh_Proportion" "Length6PlusTransition_shs_Proportion" "Length6PlusTransition_hgs_Proportion" "Length6PlusTransition_iii_Proportion" "Length6PlusTransition_sii_Proportion" "Length6PlusTransition_ssi_Proportion" "Length6PlusTransition_hss_Proportion" "Length6PlusTransition_isi_Proportion" "Length6PlusTransition_sis_Proportion" "Length6PlusTransition_sgs_Proportion" "Length6PlusTransition_sgg_Proportion" "Length6PlusTransition_ggg_Proportion" "Length6PlusTransition_ess_Proportion" "Length6PlusTransition_ssg_Proportion" "Length6PlusTransition_iss_Proportion" "Length6PlusTransition_gss_Proportion" "Length6PlusTransition_sss_Proportion"
1 93.75 69.3333333333333 9.16666666666667 10.3333333333333 1.91666666666667 2 0.916666666666667 0.675560290753649 0.0213094737422309 0.0153984564592516 0.0288497217068646 0.025555304361874 0.150240647161513 0.0146600958039394 0.0684260100106768 0.612276785714286 0.0220386904761905 0.00513392857142857 0.06 0.0901636904761905 0.134970238095238 0.0127678571428571 0.0626488095238095 0.826994478951001 0.0446313549574419 0.00845410628019323 0.00138888888888889 0.00845410628019323 0.0640568207959512 0.00138888888888889 0.0446313549574419 0.8046875 0.0078125 0 0.015625 0 0.114583333333333 0 0.0572916666666667 0.879166666666667 0.009375 0.0125 0 0.003125 0.0770833333333333 0 0.01875 0.86 0 0 0 0.0142857142857143 0.0796825396825398 0 0.046031746031746 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00260416666666667 0.00416666666666667 0.00416666666666667 0.00595238095238095 0.00677083333333333 0.00855654761904762 0.00855654761904762 0.0119047619047619 0.0133680555555556 0.0138888888888889 0.0285714285714286 0.0297205687830688 0.1 0.100248015873016 0.137640542328042 0.357217261904762 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00173611111111111 0.00173611111111111 0.00173611111111111 0.00416666666666667 0.0105676328502415 0.0105676328502415 0.0138888888888889 0.0419003048079135 0.0557891936968024 0.0759043593282724 0.615340320910973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00694444444444444 0.00694444444444444 0.0138888888888889 0.0162037037037037 0.025462962962963 0.0509259259259259 0.0763888888888889 0.469907407407407 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00260416666666667 0.0078125 0.0104166666666667 0.015625 0.0642361111111111 0.565972222222222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00416666666666667 0.00757575757575758 0.00833333333333333 0.00833333333333333 0.0200757575757576 0.025 0.343181818181818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00347222222222222 0.00347222222222222 0.00347222222222222 0.00833333333333333 0.0176630434782609 0.0211352657004831 0.0277777777777778 0.083800609615827 0.111578387393605 0.115697607545434 0.436930641821946 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0104166666666667 0.0104166666666667 0.0104166666666667 0.0138888888888889 0.0138888888888889 0.0208333333333333 0.0243055555555556 0.0625 0.114583333333333 0.385416666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00347222222222222 0.0104166666666667 0.0138888888888889 0.0208333333333333 0.0856481481481481 0.532407407407407 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00490196078431373 0.00490196078431373 0.00490196078431373 0.00490196078431373 0.00490196078431373 0.00925925925925926 0.00980392156862745 0.0190631808278867 0.0306372549019608 0.323393246187364
2 93.5833333333333 67 8.08333333333333 12.9166666666667 2.16666666666667 2.25 1.16666666666667 0.618681899670606 0.0283203262318468 0.0157642303975854 0.0203116384776021 0.0358950366291379 0.180359713828131 0.025062815301009 0.0756043394640818 0.72476282051282 0.0165 0.01025 0.00378571428571429 0.0276575091575092 0.133765567765568 0.0196904761904762 0.0635879120879121 0.776572121128573 0.00796495420151333 0.00566756272401433 0.00089605734767025 0.00656362007168458 0.126827344300462 0.00268817204301075 0.0728201681830714 0.7484375 0 0 0 0.0104166666666667 0.190104166666667 0.0125 0.0385416666666667 0.874166666666667 0.0133333333333333 0.01 0 0 0.0758333333333333 0 0.0266666666666667 0.799427952999381 0 0 0 0.0238095238095239 0.0713203463203463 0.0340136054421769 0.0714285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00297619047619048 0.00297619047619048 0.00333333333333333 0.00333333333333333 0.00333333333333333 0.00333333333333333 0.00333333333333333 0.00641025641025641 0.01375 0.0138888888888889 0.0168650793650794 0.0126190476190476 0 0 0 0 0 0.00333333333333333 0 0.0394291819291819 0.0208333333333333 0 0.0370634920634921 0 0.0729609279609279 0.176593406593407 0.396967338217338 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00134408602150538 0.00173611111111111 0.015625 0.0416666666666667 0.00134408602150538 0.00173611111111111 0.00403225806451613 0.0138888888888889 0.00676523297491039 0.00984543010752688 0.0448717948717949 0.0469973462917011 0.01194743130227 0.146838238672916 0.651361317893576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00925925925925926 0.0111111111111111 0 0 0 0.0333333333333333 0.0472222222222222 0.0342592592592593 0.102314814814815 0.429166666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00694444444444444 0.00694444444444444 0.0416666666666667 0 0 0.0104166666666667 0.0277777777777778 0.0789930555555556 0.660590277777778 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00694444444444444 0.0166666666666667 0.0333333333333333 0.0166666666666667 0.0166666666666667 0.00490196078431373 0.0147058823529412 0 0.0320261437908497 0.441421568627451 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00268817204301075 0.00347222222222222 0.00347222222222222 0.0277777777777778 0.0277777777777778 0.0833333333333333 0 0.00268817204301075 0.0053763440860215 0 0.0135304659498208 0.0162186379928315 0.00641025641025641 0.0662169148056245 0.02389486260454 0.259488443157798 0.457654397573752 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00833333333333333 0.0138888888888889 0.0166666666666667 0.0416666666666667 0 0 0 0 0.05 0 0.0208333333333333 0.0513888888888889 0.111805555555556 0.352083333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00925925925925926 0.00925925925925926 0.0277777777777778 0.0555555555555556 0 0 0.0138888888888889 0.037037037037037 0.105324074074074 0.575231481481481 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00833333333333333 0.0208333333333333 0.0208333333333333 0.0208333333333333 0.0208333333333333 0 0 0 0.00595238095238095 0.0119047619047619 0.0208333333333333 0.00595238095238095 0 0.0376254333150885 0.409398376208721
3 90.3333333333333 64.5833333333333 8.41666666666667 11.8333333333333 1.75 1.83333333333333 1.83333333333333 0.543751103635464 0.0680622843690602 0.0179887003896185 0.0264948173362172 0.0790772561224158 0.161960516861105 0.00892765301344341 0.0937376682726761 0.668328584995252 0.0224358974358974 0.0367283950617284 0.0169753086419753 0.0495963912630579 0.085042735042735 0.0243827160493827 0.0965099715099715 0.832728578337005 0.0141093474426808 0.0108208406819518 0.00817533803644914 0.0173914641004013 0.0621566630296495 0.0133313524014007 0.0412864159704619 0.604166666666667 0 0 0.0119047619047619 0.0892857142857143 0.181547619047619 0 0.113095238095238 0.897142857142857 0.00285714285714286 0 0 0.00571428571428571 0.00857142857142857 0.0285714285714286 0.0571428571428571 0.893409863945578 0 0.00255102040816327 0.0119047619047619 0.0238095238095239 0.0422831632653062 0.0238095238095239 0.00223214285714286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00231481481481481 0.00462962962962963 0.00462962962962963 0.00925925925925926 0.0106481481481481 0.0208333333333333 0.0231481481481482 0 0.00416666666666667 0 0 0 0.00231481481481481 0.00231481481481481 0 0.00925925925925926 0.0180555555555556 0 0.0342592592592593 0 0.00462962962962963 0.00641025641025641 0 0 0.00648148148148148 0 0.0544871794871795 0 0.00231481481481481 0.0406695156695157 0 0.100320512820513 0.0665242165242165 0.32232905982906 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00130208333333333 0.00130208333333333 0.00231481481481481 0.00231481481481481 0.00297619047619048 0.00462962962962963 0.00595238095238095 0 0 0.00130208333333333 0.00231481481481481 0.00558035714285714 0 0.012682956636761 0.0131861772486772 0.0121734457671958 0.0093347423510467 0.00826719576719577 0.0355758555329073 0.0112433862433862 0.0663093477602076 0.55123764004712 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00462962962962963 0.00925925925925926 0.0138888888888889 0.0277777777777778 0.0277777777777778 0.0324074074074074 0.00462962962962963 0 0 0.0138888888888889 0.00925925925925926 0.0347222222222222 0.0277777777777778 0.0324074074074074 0.0532407407407407 0.291666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0208333333333333 0.0208333333333333 0 0 0 0.00416666666666667 0.00208333333333333 0 0.0208333333333333 0.00625 0.508333333333333 0 0 0 0 0 0 0 0 0 0 0.0016025641025641 0.0016025641025641 0.00757575757575758 0.0166666666666667 0 0.0166666666666667 0 0 0.0166666666666667 0.0139894419306184 0 0.0016025641025641 0.0264671602906897 0.480493281228575 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00260416666666667 0.00260416666666667 0.00260416666666667 0.00462962962962963 0.00462962962962963 0.00595238095238095 0.00925925925925926 0.0119047619047619 0.0119047619047619 0 0 0 0 0.0237681878306878 0.00462962962962963 0 0.0111607142857143 0.00883152173913043 0 0.0243468915343915 0.0186694847020934 0 0.0685475443991479 0.00595238095238095 0.0936388674780871 0.434361854168314 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00694444444444444 0.00694444444444444 0.0138888888888889 0.0138888888888889 0.0208333333333333 0.0208333333333333 0.0416666666666667 0.0416666666666667 0.0243055555555556 0.00694444444444444 0 0 0 0 0.0138888888888889 0 0.0243055555555556 0 0.0173611111111111 0.0208333333333333 0.0798611111111111 0.229166666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0277777777777778 0.0277777777777778 0 0 0 0 0.00555555555555556 0.00277777777777778 0 0.0277777777777778 0.00833333333333333 0.483333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00189393939393939 0.00189393939393939 0.00925925925925926 0.0208333333333333 0.0208333333333333 0 0 0 0 0.0208333333333333 0 0 0.0170781086729363 0 0 0 0.00189393939393939 0.00189393939393939 0.0320844943689771 0.454835713456403
