"Group" "PC11" "PC12" "PC13" "PC14" "PC15" "PC16" "PC17" "PC18" "PC19" "PC110" "PC111" "PC112" "PC113" "PC21" "PC22" "PC23" "PC24" "PC25" "PC26" "PC27" "PC28" "PC29" "PC210" "PC211" "PC212" "PC213" "PC31" "PC32" "PC33" "PC34" "PC35" "PC36" "PC37" "PC38" "PC39" "PC310" "PC311" "PC312" "PC313" "PC41" "PC42" "PC43" "PC44" "PC45" "PC46" "PC47" "PC48" "PC49" "PC410" "PC411" "PC412" "PC413" "PC51" "PC52" "PC53" "PC54" "PC55" "PC56" "PC57" "PC58" "PC59" "PC510" "PC511" "PC512" "PC513"
"Control_healthy" "-0.920676627274412" "-0.898637080995687" "-0.883383017436471" "-0.889601881479903" "-0.860678564718119" "-0.822319843023225" "-0.856889790655015" "-0.996985222904371" "-0.959649860033422" "-0.973479973126603" "-0.901656386626505" "-0.812074687745751" "-0.784459579023196" "0.0801239254470077" "0.412613614046439" "0.559879636402912" "0.637259459917242" "0.642785235792009" "0.760737499654624" "0.875596372372737" "0.671020660160181" "1.05471108074266" "0.752690122101896" "1.1745164262794" "1.27670764452778" "1.2215747746405" "-0.618172781457937" "-0.344051550129832" "-0.0396659012643905" "-0.158487423156512" "0.0697088400190132" "0.0241806481815526" "-0.0413447712449009" "0.141197226039924" "0.0516887550187567" "0.287135996628457" "0.0441508696805152" "0.273792108722421" "0.24869102481319" "-0.53495437471229" "-0.542286982474632" "-0.167670786040143" "-0.03516645049907" "-0.154710266124632" "0.076378438054875" "0.186594847173386" "0.404823772703681" "0.148363051411831" "0.0821280813511241" "0.234024210386767" "0.255589490512216" "0.148631343306376" "-0.348860646371167" "-0.269957830195605" "-0.0978454518272199" "-0.0561330119511113" "-0.0868096815283373" "0.00697123721170315" "-0.293508630941413" "-0.110182481807635" "-0.293067559987277" "-0.417320841798504" "-0.350706526283423" "-0.354751322723662" "-0.325227831449443"
"Aripiprazole_10microM_healthy" "0.338987346390735" "-0.285489031007889" "-0.677392003345717" "-0.709625642203756" "-0.509056660383129" "-0.496023391568885" "-0.601507429939289" "-0.681429297733926" "-0.555463472090183" "-0.891731945945048" "-0.413303296519582" "-0.41656606225515" "-0.0279784328664532" "-0.166322672306265" "1.16989224339326" "0.315856977244178" "1.00045146772491" "0.600005995052316" "0.480135803162075" "0.791495167757404" "0.334539389404397" "0.324671507447687" "0.326476256873268" "0.000265078014908596" "0.142807301773277" "0.385433660454895" "-1.24641173458377" "-0.413559840514944" "-0.0898219913467511" "-0.373770961418119" "-0.167574914670039" "-0.574067724338122" "-0.085559335233881" "0.187781580195734" "-0.26322849485002" "0.313508634369254" "-0.045095679979731" "-0.414535886819928" "-0.0298773645674743" "-0.851891570126443" "-1.09228951488127" "0.235241200268025" "-0.351370624859201" "-0.245425727134027" "-0.843380497380406" "0.0825782165940354" "0.443445649132146" "-0.37109061126228" "0.0373625996156036" "0.143217090499521" "-0.579085343932384" "0.222663530373939" "-0.0794284834856622" "-0.568724322024445" "0.641069810276149" "0.0222179091893914" "0.202408533662865" "0.290098399483683" "-0.244046030087169" "0.0951942475431305" "-0.353678115842382" "-0.75496983134714" "-0.108873208649412" "-0.0766267063150737" "0.467216705291701"
"Aripiprazole_1microM_healthy" "0.749772639475179" "-0.187581840343966" "-0.42561596681767" "-0.505686638621718" "-0.72401595135417" "-0.708668375176794" "-0.651598713486203" "-0.939478556675828" "-0.441039979077174" "-0.655148931235178" "-0.593795317075986" "-0.606983282080255" "-0.61590936787307" "0.0434113063404335" "0.799733972469485" "1.13044780818911" "1.36475251774289" "0.994331453689229" "1.00448100677677" "0.971332352895139" "1.18444479749053" "1.20701760063073" "0.999230213291267" "1.06900780697055" "1.40269712266786" "1.55012708377785" "-1.42412474158394" "-0.976126275956548" "-0.317350250218145" "-0.0389538146461934" "-0.0888954109247069" "0.100968908721952" "-0.0193470222559896" "0.260416357390442" "0.508227076763864" "0.626937136934063" "0.00587712647800459" "1.15973360986543" "0.255961039474486" "-1.0286464955867" "-0.818368516456204" "-0.301719050701876" "0.654970224907142" "-0.314091018378454" "0.274405718830621" "0.249104128028626" "0.584424793751541" "0.884221573886551" "0.204769025823251" "0.24900896168528" "0.916365687991069" "0.0541089406909688" "-0.0377619819884861" "0.431214705318282" "0.528877024510649" "0.528228358007588" "0.0901546959645701" "0.363741016828467" "-0.0201282948842199" "0.16881209982908" "-0.225241766795273" "0.13525075778587" "0.304405946245378" "0.503229806244969" "0.154747327277741"
"Aripiprazole_3microM_healthy" "0.841958681303101" "0.651548068676529" "-0.434997502624662" "-0.586666567077988" "-0.630874414088966" "-0.613843661541656" "-0.678001983851677" "-0.247028088659574" "-0.52581929782793" "-0.513314341611884" "-0.244511727518166" "-0.569546965148705" "-0.302835209628988" "0.00229419589617303" "1.58466880519053" "1.18529091677917" "1.00614559903045" "1.72036870627205" "1.93293454761972" "1.28164917597728" "1.05892340409962" "1.27813276526736" "1.91710619757234" "1.34174764626045" "2.0829621574331" "1.8034209841746" "-1.5014328612751" "-0.589787346728752" "0.0212235534203386" "-0.404129793401423" "-0.0106402777706637" "0.290418632570973" "-0.163750065798005" "-0.0652864759778141" "0.733308650135653" "1.06024589731894" "0.134424087347341" "0.0852417587370364" "0.185821245514321" "-1.02585224423927" "-1.20180158243285" "-0.135024998799436" "-0.174132571940645" "-0.0480377393300754" "0.612675540392031" "-0.00588318145093286" "-0.483960193663566" "0.526162586397949" "2.04418210472781" "0.479912898214994" "0.0163606125469133" "0.100105679238155" "-0.0446335542247121" "0.107871965316772" "0.51288580278257" "1.18022939500799" "0.368848236346695" "-0.443448643501742" "-0.226538636568695" "0.779038817427585" "-0.634149346231803" "4.64815015092335" "0.0335770635366388" "-0.0590193150571005" "0.374776109628738"
"Cariprazine_10microM_healthy" "-0.530697309714438" "-0.305195829769619" "-0.304710156982647" "-0.636927559698365" "-0.302842646356922" "-0.888523014093263" "-0.58470029694059" "-0.582191107631907" "-0.513090693517267" "-0.449097273312419" "-0.284416921122493" "-0.332164445855583" "-0.353503116760295" "0.86438953725585" "1.98288065458862" "2.08928953883112" "1.8023216529767" "1.03794142763952" "1.71487347525878" "1.26234909420911" "0.700125323170803" "1.38538353641684" "1.30704153677925" "1.50227915376303" "0.713807264964432" "0.998760525515961" "-0.550315518115606" "0.348554338940151" "-0.461904757714099" "-0.116364295232242" "-0.0102868135857665" "0.212612359759708" "-0.216253398172221" "-0.102389996897257" "-0.252114046956626" "-0.645168603522571" "-0.506068596674457" "-1.3308488376367" "2.13925767547315" "-0.491880075216709" "0.0337917706634636" "-0.430187813904946" "0.0967268442620004" "-0.0904589961447586" "0.24166471032846" "-0.10160954196158" "-0.776057577352747" "-0.33832143918457" "-0.777194984161688" "-0.732256939354783" "-1.78408100830641" "-2.18872787393029" "-0.284398132985948" "-0.0166427819456569" "-0.0682562649784504" "-0.0613128163383918" "-0.55579479091376" "0.0110005442517524" "-0.276941271467595" "0.337578561349127" "-0.0461863048125029" "-0.367866551641611" "0.133323561897038" "0.0258237499790227" "-3.2904012165955"
"Cariprazine_1microM_healthy" "-0.614539478194955" "-0.424748328257996" "-0.645595705312384" "-0.784603958467343" "-0.53342425804896" "-0.889505002716193" "-0.70310566422378" "0.329658212019439" "-0.445824707772685" "-0.949924282934534" "-0.356654281945274" "-0.484207458644393" "-0.21960477597246" "0.699945067447574" "1.28375520074016" "1.21739838927355" "1.01640673433557" "1.02221902480529" "0.0803200002618247" "1.24164781395618" "0.346237519994905" "1.10456542507395" "1.88810338243969" "1.70154526039714" "1.04935896528847" "1.34656164799511" "-0.564530820996146" "0.3428960383446" "0.610062090293838" "0.14249814030121" "0.045263700869334" "0.1784816578032" "0.133213766493463" "0.455719241315316" "0.363742303564741" "0.492723285374372" "0.153996369663627" "0.731589434320221" "-0.0535981756791145" "-0.480169029401903" "0.122892502243265" "0.517218447244957" "0.481847121310673" "-0.085123554220494" "0.263041332648494" "0.476989359519812" "0.461717416023807" "0.635307304187427" "0.188804429805299" "0.265939704781796" "0.733425915393409" "0.0820935553618991" "-0.301515651160415" "-0.0152558100622975" "0.101572071757196" "0.0796602072246889" "0.145353115408239" "0.103091259278933" "-0.306281353132972" "0.341733474237475" "-0.256181043773025" "-0.455417350353504" "-0.66610155541455" "-0.0911783798749616" "-0.138923104671677"
"Cariprazine_3microM_healthy" "-0.992054242465436" "-0.408968410328156" "-0.694154749667208" "-0.551461307252628" "-0.508528236472846" "-0.73544496830689" "-0.665147094595814" "-0.798095404392205" "-0.64152803663499" "-0.481857190908415" "-0.286662985722085" "-0.353558952468153" "-0.470265074552435" "0.59382443047714" "1.80172728258937" "1.94563119641683" "1.21645103342144" "1.50889424231184" "1.73779576247322" "0.909867798997992" "1.27230043309338" "1.86139075600845" "1.69455835799481" "1.31795652469401" "2.5304044659208" "3.06476104360672" "-0.515443178251266" "-0.0751301471859645" "-0.0931125439570175" "-0.00264292749619935" "-0.212131173814184" "0.827021097664156" "0.150850923976947" "0.0881515635902391" "0.766583455161461" "2.12250321384125" "-0.27540083405222" "1.17127477260944" "0.751458449629163" "-0.494624248879849" "-0.214848414238988" "-0.140915540271135" "0.998219010247271" "-0.268352169892367" "1.25375720663237" "0.516318955757634" "0.0758044564730586" "0.775330695349482" "0.132468869999514" "-0.413803998409335" "1.16515474277209" "0.35130610729595" "-0.412885148011254" "-0.0869055084470787" "0.0535523574350195" "0.33359813167829" "0.183819741022773" "0.363464805836697" "-0.0842392832190243" "0.118619902429525" "0.458760452235394" "0.690321101969807" "-0.415237074675643" "0.0753334741609948" "-0.447467089954991"
"Clozapine_10microM_healthy" "-0.906791012255607" "-1.26026427479822" "-1.01143465284836" "-1.09574258220138" "-1.19574035208979" "-0.681363864100083" "-1.13329093068703" "-1.06813016422363" "-0.857718726022522" "-1.19629477923594" "-0.825377269709461" "-0.740094386703897" "-0.96140236182441" "-0.0933875702145132" "-0.797997606592007" "-1.75008170725656" "-1.29021888845594" "-1.07504527681373" "-1.13941041179572" "-0.787016202871479" "-0.614235918300124" "-0.306936425040597" "-1.41926277896117" "-0.681244621927943" "-0.699596392015972" "-0.518574954209042" "-0.473409869267609" "0.673647545986629" "0.200442697993807" "0.199982219754165" "0.502586224334421" "-0.350659529923749" "0.0517205320077016" "-0.018473065707281" "0.246044573062569" "0.622951273383378" "0.281110290786484" "0.730470152225318" "-0.0292772606364468" "-0.454224601483389" "0.290983177646789" "0.149367399712765" "0.616185425615425" "0.582963416618507" "-0.226000971441766" "0.304782827081412" "0.136648297544228" "1.1849692169316" "0.462043932703771" "0.830897964451326" "0.874634671570713" "-0.195065485780089" "-0.321458326397253" "-0.403043771204037" "-0.0508038905835668" "-0.141499543573309" "-0.220388246020199" "0.333748336007952" "-0.385155560837954" "-0.338617428349841" "-1.31767613157389" "-0.950166242325021" "-0.145830709524648" "-0.201432953561854" "-0.359994118752107"
"Clozapine_1microM_healthy" "-0.848682245064132" "-0.899356609615385" "-0.904414284097867" "-0.78605908923967" "-1.07640608728355" "-0.861433395133747" "-0.931598428433114" "-0.911526518578585" "-0.885801610118204" "-1.02493176558623" "-1.00907245869906" "-1.10650695517412" "-0.736976461737249" "0.0535056399425924" "1.09777247142104" "0.920308433634078" "1.07517290166381" "0.0623034933769848" "0.183720705639235" "0.720041825883409" "0.0846270395858992" "0.468016180315243" "0.705939027698082" "0.887698142790442" "0.679640373577235" "0.302667801889938" "-0.782720186696836" "-0.238502394067729" "-0.065106009509425" "-0.211677821429853" "0.101012049341692" "-0.0344269743276157" "-0.0206758125631103" "0.0490196248784806" "1.23078714578134" "0.0607403689585895" "-0.020146461671783" "0.0529797100836204" "-0.467903830583212" "-0.662951244858393" "-0.472417550085635" "-0.0763032468384482" "0.014885289721287" "0.0184590320877004" "0.0183870601385442" "0.300805947533713" "0.277583269122047" "-0.500122170442865" "-0.0675591405264744" "0.132776442719197" "-0.0366882060963473" "-0.638180197217365" "-0.186290093328827" "-0.0769237034314142" "-0.0793369856097152" "0.28851266772331" "-0.0404886570895556" "0.0451001253598758" "-0.24894453402893" "0.000435361547338143" "-1.68529080927873" "-0.552702714433008" "-0.48986582999842" "-0.574997294713527" "0.0729457078091584"
"Clozapine_3microM_healthy" "-1.05391437419051" "-1.16158008763888" "-1.0726757919931" "-1.13206631393152" "-0.841041441480889" "-1.05941516029175" "-0.880533522140586" "-1.14951773688189" "-1.12546432471087" "-1.13606067319827" "-0.843908003392705" "-0.887128688216029" "-1.08127498854122" "0.102894915636077" "0.173617348834694" "-0.749267558236039" "-0.658993277985225" "-0.41096096939257" "-0.585931675785686" "-0.562563594039105" "-0.450575722713077" "-0.816285586905286" "-0.446304477045574" "-0.318441916523684" "-0.477483500239796" "-0.24070164720643" "-0.471520256535415" "0.406729666212915" "0.33807031775305" "0.0231110683219457" "-0.435627705257483" "0.243322304715768" "0.0380457330266147" "-0.123604387729077" "-0.0742451338574929" "0.076867220467127" "-0.186938130627193" "1.49529187924079" "0.339842212901972" "-0.451808460380569" "0.0736122035273913" "0.269236495614203" "0.291952665080961" "-0.520735246404256" "0.451779395221156" "0.305521496256032" "0.0222197279734558" "-0.0805790375537411" "-0.0354037489356835" "-0.126778324535913" "-0.927182710869479" "0.317561182134633" "-0.341030914131659" "-0.20503482197144" "-0.219481811753814" "-0.137258355925765" "0.0107990972870906" "-0.11860504034318" "-0.525028837727124" "-0.248836255668551" "-0.628574509581642" "-0.646327346910295" "-0.172929133550821" "0.359368343846278" "-0.596369024845653"
