"Group" "PC11" "PC12" "PC13" "PC14" "PC15" "PC16" "PC17" "PC18" "PC19" "PC110" "PC111" "PC112" "PC113" "PC21" "PC22" "PC23" "PC24" "PC25" "PC26" "PC27" "PC28" "PC29" "PC210" "PC211" "PC212" "PC213" "PC31" "PC32" "PC33" "PC34" "PC35" "PC36" "PC37" "PC38" "PC39" "PC310" "PC311" "PC312" "PC313" "PC41" "PC42" "PC43" "PC44" "PC45" "PC46" "PC47" "PC48" "PC49" "PC410" "PC411" "PC412" "PC413" "PC51" "PC52" "PC53" "PC54" "PC55" "PC56" "PC57" "PC58" "PC59" "PC510" "PC511" "PC512" "PC513"
"Control_healthy" "-1.06212738965627" "-1.04414705275793" "-1.02652220131481" "-1.09133017244661" "-1.18804018154906" "-1.20725382298792" "-1.23647118760361" "-1.12146668104343" "-1.19097759299715" "-1.22911374056468" "-1.13642827126587" "-1.16508166188369" "-1.24861645853598" "1.64740970013619" "1.34915411822772" "1.03037146807547" "0.639595683087946" "0.448976405403048" "0.320403663957881" "-0.0762866030781141" "-0.359595461136114" "-0.0875578877701422" "-0.124773462809795" "-0.100153760476208" "-0.347629489702883" "-0.307308270974606" "0.692587226872797" "1.27672073925945" "2.07047896560838" "2.22245894168196" "2.22215407231631" "2.09413132232848" "2.40404359082212" "2.26871208352854" "2.16448062377766" "1.61960869293339" "2.28668542137407" "2.27326435604182" "1.84611421383401" "-1.60858021337806" "-1.24161095606945" "-1.39803225422497" "-1.62286631022859" "-1.78989639977739" "-1.81773893818119" "-1.64062276598762" "-1.3108367879069" "-1.14574939343592" "-0.788138930438433" "-1.28320007368175" "-0.905522617592423" "-1.000259874493" "-1.65257308592321" "-0.900611612952978" "-0.552692466082543" "-0.715806262007713" "-0.486234768405744" "-0.23806724888718" "-0.270370802961056" "-0.32584830373855" "0.18848797813257" "-0.063731301772927" "-0.181924981248778" "-0.484194829517639" "-0.361757189398127"
"Aripiprazole_10microM_healthy" "0.101700060509577" "-0.55021285105031" "-0.780444615584825" "-0.768547568669245" "-0.691823680041495" "-0.626721461740227" "-0.5646760230818" "-0.683643805068943" "-0.709394335681156" "-0.750456061509641" "-0.608058848157328" "-0.61523235051418" "-0.573899716281517" "1.71548742112894" "0.484017642171774" "0.424995727793055" "0.331671861417198" "0.227426871359768" "0.654643851581577" "0.592404698276043" "0.443100783411374" "0.515559039017284" "0.135810123878134" "0.483238964338722" "0.768664352826368" "-0.192313886760041" "-0.04586413512133" "0.234981800499314" "-0.0030541789454833" "0.932579818470001" "0.908014981078128" "1.01255330602257" "1.83296595707518" "1.19126038657739" "0.689376269007925" "0.835153516502297" "0.574863722324812" "0.573546034784974" "0.20691778347961" "-1.68353343560273" "-0.828483124448587" "-0.553861937857444" "-0.803291008010421" "-0.589272735291208" "-0.450682321530832" "-0.481419187981243" "-0.364239071366885" "0.136023310219258" "-0.127899435117181" "0.121532237588388" "0.480998057318947" "0.520777403745241" "2.76808965399963" "-0.295534979301094" "-0.0727224674953183" "-0.111492743829433" "-0.398171894812815" "0.0161076274631414" "-0.481830074274981" "-0.11918055348503" "-0.118486320229134" "-0.721189359975009" "-0.291710480237393" "-0.0436129021984549" "0.327234935261684"
"Aripiprazole_1microM_healthy" "0.0642527573031024" "-0.509413405406295" "-0.439324421481544" "-0.437507048915635" "-0.734318086297773" "-0.667992663207371" "-0.661063606040547" "-0.92078953022176" "-0.660813212891522" "-0.783332940443926" "-0.666451535847553" "-0.65347796258511" "-0.749049065296895" "2.40204775321769" "1.17966200478566" "0.90012994309639" "0.796135008311632" "0.544921922923451" "0.278331611600699" "0.141892938230533" "-0.629191193944701" "-0.1854278539291" "-0.522698798952974" "-0.476378877627094" "-0.625082234888207" "-0.121066706835857" "0.153736733090283" "0.802495034854531" "1.55970072519301" "2.89408166532475" "1.94722054476725" "2.14938596657708" "2.25609011375978" "1.45670499761931" "1.96811178948459" "0.864636187086432" "2.17763617869955" "2.31618162117559" "1.64391519049854" "-0.0864387948157284" "-0.692365580105255" "-0.784523435346975" "-1.34613530364675" "-0.52342603894804" "-0.0542831882851635" "-0.355502326657165" "-0.40413865716304" "-0.397404081710906" "0.0104955277450439" "0.20894048418558" "0.186404354346091" "-0.126924198612458" "0.536395236031813" "0.164535601872602" "-0.169083694895283" "1.4271093717993" "0.115033211748393" "-0.639669703175626" "-0.219993468764701" "-0.0715519007728885" "0.28240112457473" "-0.66479164680193" "-0.742003537481438" "-0.461019809977469" "-0.161993454611634"
"Aripiprazole_3microM_healthy" "0.312784858230501" "-0.507558709526215" "-0.532663108202947" "-0.537391713125312" "-0.69097529103963" "-0.67535813855575" "-0.833104857315649" "-0.512982650850843" "-0.788355978735425" "-0.707207232428149" "-0.664036594916575" "-0.907063122284262" "-0.839547640555663" "2.2565514955972" "0.874163558142925" "0.41096709832576" "0.745917607119084" "0.0250771367727569" "-0.691653877517884" "-0.194315969814026" "-0.13599126459544" "-0.294306746229192" "-0.878316408812722" "-0.422547042500946" "-0.392604570185654" "-0.828620702030406" "0.276228053166956" "0.738618548913158" "0.985893182840133" "2.32750934619762" "1.09688449335347" "0.780521852047078" "1.51341329709599" "1.50355378601894" "1.69825885552198" "1.9183439249367" "0.778206351991727" "1.67567453275389" "1.10414928154293" "-0.840231350109743" "-1.09208587362905" "-0.644105647123455" "-0.374796716053223" "-0.968628016256282" "-0.840765529254195" "-0.916995604402315" "0.0593723233897565" "-0.0421451399668494" "-0.279797133042773" "-0.252113500524155" "-0.488430559945065" "-0.242394272829707" "0.735812928963872" "0.772387936287263" "-0.111924607327398" "0.14325847706061" "0.729010662209612" "0.157266635486627" "-0.116561668059477" "0.239898553726396" "-0.169061104361087" "-0.341986157481548" "0.722955523585595" "0.695692850516689" "-0.222786325072703"
"Cariprazine_10microM_healthy" "-0.639624099810893" "-0.848356313116237" "-0.934463242190685" "-0.797798856147786" "-0.811392321618032" "-0.803360321678586" "-0.679977243970008" "-0.727773038805002" "-0.630177941959952" "-0.629630211187739" "-0.734234931119314" "-0.724553127480981" "-0.645868849490172" "0.593998367398654" "-0.251838781782663" "-0.0256408265174016" "0.0678135671405995" "0.405661859723005" "0.109136905628573" "0.933392135158524" "0.536219360139505" "0.35921131676687" "0.871574328682876" "0.689454757621055" "1.12499196711794" "-0.331959142903338" "-0.0115754220257701" "0.450719003353608" "0.744690799641772" "0.946910488946064" "0.842382683259546" "2.01632900975785" "2.61044063644337" "1.64923475501121" "1.8720784944568" "1.65590755451487" "1.59184807965462" "0.885388203343015" "1.0221135271054" "-1.10755997895436" "-1.45392510774469" "-1.45417002165324" "-1.2389177054076" "-0.861157486582672" "-0.764758744194307" "-0.86521167844325" "-0.0495980109522504" "-0.0982724966807106" "-0.734356975171518" "-0.517306625610788" "0.111873321489331" "-0.155778601653547" "-0.134417840203735" "0.211175519010572" "0.101662545596745" "-0.0615816230051218" "0.731021451919346" "0.724259192668651" "-0.103181755326267" "-0.445888987315343" "0.158922046977643" "0.222941603989338" "0.585992618608905" "-0.166914220278889" "0.358528489082785"
"Cariprazine_1microM_healthy" "-0.783920542295971" "-0.835904194358506" "-0.910006546014034" "-1.09139602331538" "-0.956059857220523" "-0.994714788304049" "-1.04809063876605" "-0.730352904583977" "-0.867120455230151" "-1.03479545029301" "-0.895574688836959" "-0.917368876350276" "-0.956227806374237" "0.0799689246343971" "-0.109080146082938" "-0.365804009004091" "-0.433834865042826" "-0.483412161325852" "-1.14870849147546" "-1.01477180609311" "-0.27449953230725" "-0.791017193687101" "-1.00215118896248" "-0.948032142247212" "-1.05230668674369" "-0.642600542732979" "-0.5202805670735" "-0.406939315454899" "0.408830370248181" "-0.172046569956371" "-0.626162746748514" "-0.363587204513129" "0.0735082065388793" "0.289818778477421" "0.136292560887624" "0.265111462505224" "-0.062896417672199" "-0.501842225376917" "0.136687594669117" "-0.912363725555973" "-0.874210751100882" "-0.790699249299353" "-1.1296557153513" "-0.390400031833062" "-0.00196413598207953" "-0.378297439212132" "0.0967556072148718" "-0.139571860465095" "-0.400807966966362" "-0.366588064462703" "0.268201982625196" "-0.267934350719146" "0.488189574961262" "0.0813096904076081" "-0.0470105723365049" "1.31356333838365" "0.577837239888403" "1.12486969896685" "0.824194655461563" "0.18232190138555" "0.908912998950535" "1.30127387775935" "0.741234826737654" "0.928330417174406" "0.428374999148943"
"Cariprazine_3microM_healthy" "-0.971275486449832" "-0.896913538418881" "-1.06522779428936" "-0.973263307525777" "-0.95209718368703" "-0.899747711902658" "-0.900460613310397" "-0.86041613370165" "-0.841951849580288" "-0.883363874227064" "-0.928514230222568" "-0.840208796567391" "-0.821336055797494" "0.229191500545403" "0.173033709677979" "-0.391603767923419" "-0.388182013486399" "-0.40575418066867" "-0.821438346668591" "-1.05379804322424" "-0.366311079163068" "-1.13300231462103" "-1.28436095262797" "-0.693490303502494" "-1.22130210949536" "-1.14344846704853" "-0.425008272351137" "0.0102589194581021" "0.40811702740997" "0.369177966558008" "0.970627396922669" "0.816121601056655" "0.942352811961263" "1.26693155538811" "1.20049201463009" "0.679171895462182" "-0.225281998559158" "1.03421000953953" "2.45274417335595" "-1.10283920984176" "-1.42725587999199" "-1.44120351388118" "-0.764130030529462" "-0.978902959331142" "-0.569267373401128" "-0.400143750373585" "-0.435010535345908" "-0.254653334251981" "0.230203883081746" "-0.333554961116258" "-0.329810773349483" "-1.58251481035983" "0.2417839156418" "0.232120156098834" "0.0809532230963584" "0.482104814353899" "1.03791747450142" "0.626557822978121" "0.223311217453104" "0.482237850479063" "0.154146381395952" "0.755907752265703" "0.678939854893123" "0.713527562661075" "0.201607832061287"
"Clozapine_10microM_healthy" "-0.68371264114204" "-1.2516203820691" "-1.09257015598925" "-1.13787081788565" "-1.2061658781522" "-0.964373183832988" "-1.04114314219105" "-1.02805224870064" "-0.926297734018951" "-1.10255126745111" "-0.994477642563632" "-0.933357122235685" "-1.01296636982852" "0.530650827745606" "-0.221265796561245" "-0.21291406285445" "-0.419365268870959" "-0.521446070404619" "-0.407421476993351" "-0.496381836454719" "-0.370942754520454" "-0.483578678901853" "-0.804816524461827" "-0.672839438393664" "-0.73545732564648" "-0.21895149117041" "-0.738983587703267" "-1.85507040591959" "-2.02999154243849" "-1.34650971748644" "-1.75312804349567" "-1.20915870936376" "-1.07953206583501" "-1.01722301709575" "-1.13210679708672" "-1.98356218860099" "-0.884887542533668" "-0.862648595924124" "-1.46803217714551" "-0.240220701807449" "0.0994638662720962" "0.280880855727064" "0.494651419981434" "0.129397862472888" "0.67049420223952" "0.917677507536012" "0.512049990359043" "0.67882295093171" "0.858083778519762" "0.323633568598002" "1.00721916898356" "0.842574874306715" "-0.335355447300029" "0.0291541326579757" "-0.129836734326838" "0.188178405016571" "0.373557859566244" "0.186519963632502" "0.133955589143458" "0.190067451004293" "-0.0802640714686621" "-0.382866839857524" "0.14924389799871" "-0.748602825945802" "-0.223234171381676"
"Clozapine_1microM_healthy" "-0.834995531901793" "-0.888519471550583" "-1.10014472738136" "-0.960917396235174" "-0.988103036858533" "-0.920712788876617" "-0.964621285543354" "-1.03741365803653" "-0.935050117495712" "-0.948605837038501" "-1.04663412100586" "-1.05814196621321" "-0.982639163223729" "0.547730444006714" "0.277914113873241" "-0.101454384387079" "-0.169606674865772" "-0.155330054799207" "-0.391157576928237" "-0.312753661841269" "-0.446960730416293" "-0.631258229748187" "-0.100175341035513" "-0.52523787260462" "-0.38367932784837" "0.0210755447885642" "-0.641806131853938" "0.227469878850838" "0.134461667429928" "0.647480939441442" "0.207565866618236" "0.403860277282524" "0.914838270982537" "0.0996490140797447" "1.26960200452017" "0.599812335406049" "0.9775516773075" "0.226383042570297" "-0.23403338361682" "-0.176802498746848" "-0.976905674200103" "-1.02436009061379" "-1.36604139798503" "-0.181738293028785" "-0.21641771439322" "-0.451905020573657" "-0.0132523257381033" "0.0921902120025718" "-0.202908438660967" "-0.661026461449774" "-0.0754059262469753" "0.228066281854233" "-0.353329044622617" "0.424372136851005" "0.324086071865699" "1.58365903779672" "0.086434337019736" "0.573192420773793" "0.153976416350791" "0.0819670420036077" "0.204484596904995" "0.276447970170224" "-0.118105539433436" "0.746086813977403" "-0.00915767279800074"
"Clozapine_3microM_healthy" "-1.13959797762063" "-1.10508352271497" "-1.11875787475325" "-1.08364380080787" "-0.979910338950442" "-1.02141359348238" "-0.988603197408071" "-1.06069923989673" "-1.01544054703001" "-1.0403783250823" "-0.932489825366168" "-0.929523334684952" "-1.03553631221745" "-0.3013018816437" "0.236281087096394" "-0.426753371189899" "-0.107052770076342" "0.402905027568669" "-0.753980167020803" "-0.316772113038554" "-0.406251487606902" "-0.215111968010263" "-0.0357773076577281" "0.0125814920331777" "0.0855371125743378" "-0.644488647792344" "-0.712306052374475" "-0.887922614836536" "-1.35361208380785" "-0.719805152273966" "-0.309150848555083" "-0.446362160031272" "-0.0861209632621081" "-0.780920131787536" "-0.526659030199455" "-0.67692277461096" "-0.448087479693204" "-0.901840355121604" "-0.507617796553899" "-0.416761588880557" "-0.558383588074924" "-0.0866307554335157" "0.245601972363737" "-0.0480661855513678" "-0.15871664777267" "0.00313747504616752" "-0.0932021304167533" "0.450405869953974" "0.51560027879604" "0.790035871831296" "0.84138958980374" "0.299824151806501" "0.0341041185732605" "0.134120753170915" "-0.0982547676663844" "0.661322232527039" "0.0639345817275211" "0.505182517057366" "-0.274361238044554" "0.034016296188625" "0.382280129448911" "0.213084794913842" "-0.0976088789072635" "0.00873243936876231" "-0.412875778934261"
