"TimeFactor" "TotalBoutCount" "Length1BoutCount" "Length2BoutCount" "Length3BoutCount" "Length4BoutCount" "Length5BoutCount" "Length6PlusBoutCount" "Length1BoutScootsProportion" "Length1BoutJBendsProportion" "Length1BoutCBendsProportion" "Length1BoutOBendsProportion" "Length1BoutEBendsProportion" "Length1BoutGBendsProportion" "Length1BoutHBendsProportion" "Length1BoutIBendsProportion" "Length2BoutScootsProportion" "Length2BoutJBendsProportion" "Length2BoutCBendsProportion" "Length2BoutOBendsProportion" "Length2BoutEBendsProportion" "Length2BoutGBendsProportion" "Length2BoutHBendsProportion" "Length2BoutIBendsProportion" "Length3BoutScootsProportion" "Length3BoutJBendsProportion" "Length3BoutCBendsProportion" "Length3BoutOBendsProportion" "Length3BoutEBendsProportion" "Length3BoutGBendsProportion" "Length3BoutHBendsProportion" "Length3BoutIBendsProportion" "Length4BoutScootsProportion" "Length4BoutJBendsProportion" "Length4BoutCBendsProportion" "Length4BoutOBendsProportion" "Length4BoutEBendsProportion" "Length4BoutGBendsProportion" "Length4BoutHBendsProportion" "Length4BoutIBendsProportion" "Length5BoutScootsProportion" "Length5BoutJBendsProportion" "Length5BoutCBendsProportion" "Length5BoutOBendsProportion" "Length5BoutEBendsProportion" "Length5BoutGBendsProportion" "Length5BoutHBendsProportion" "Length5BoutIBendsProportion" "Length6PlusBoutScootsProportion" "Length6PlusBoutJBendsProportion" "Length6PlusBoutCBendsProportion" "Length6PlusBoutOBendsProportion" "Length6PlusBoutEBendsProportion" "Length6PlusBoutGBendsProportion" "Length6PlusBoutHBendsProportion" "Length6PlusBoutIBendsProportion" "Length2Transition_jo_Proportion" "Length2Transition_oo_Proportion" "Length2Transition_go_Proportion" "Length2Transition_gj_Proportion" "Length2Transition_ij_Proportion" "Length2Transition_io_Proportion" "Length2Transition_jj_Proportion" "Length2Transition_jc_Proportion" "Length2Transition_eg_Proportion" "Length2Transition_og_Proportion" "Length2Transition_hh_Proportion" "Length2Transition_cc_Proportion" "Length2Transition_gh_Proportion" "Length2Transition_ge_Proportion" "Length2Transition_eh_Proportion" "Length2Transition_ih_Proportion" "Length2Transition_ji_Proportion" "Length2Transition_ce_Proportion" "Length2Transition_ic_Proportion" "Length2Transition_gc_Proportion" "Length2Transition_hg_Proportion" "Length2Transition_sh_Proportion" "Length2Transition_cg_Proportion" "Length2Transition_se_Proportion" "Length2Transition_he_Proportion" "Length2Transition_ee_Proportion" "Length2Transition_so_Proportion" "Length2Transition_jh_Proportion" "Length2Transition_co_Proportion" "Length2Transition_ci_Proportion" "Length2Transition_ie_Proportion" "Length2Transition_sc_Proportion" "Length2Transition_ii_Proportion" "Length2Transition_sj_Proportion" "Length2Transition_gi_Proportion" "Length2Transition_es_Proportion" "Length2Transition_gg_Proportion" "Length2Transition_jg_Proportion" "Length2Transition_ig_Proportion" "Length2Transition_si_Proportion" "Length2Transition_os_Proportion" "Length2Transition_hs_Proportion" "Length2Transition_js_Proportion" "Length2Transition_cs_Proportion" "Length2Transition_sg_Proportion" "Length2Transition_ss_Proportion" "Length2Transition_is_Proportion" "Length2Transition_gs_Proportion" "Length3Transition_he_Proportion" "Length3Transition_so_Proportion" "Length3Transition_hg_Proportion" "Length3Transition_gh_Proportion" "Length3Transition_ge_Proportion" "Length3Transition_io_Proportion" "Length3Transition_hh_Proportion" "Length3Transition_oc_Proportion" "Length3Transition_ij_Proportion" "Length3Transition_og_Proportion" "Length3Transition_hi_Proportion" "Length3Transition_gg_Proportion" "Length3Transition_ch_Proportion" "Length3Transition_eg_Proportion" "Length3Transition_ih_Proportion" "Length3Transition_gi_Proportion" "Length3Transition_cc_Proportion" "Length3Transition_cg_Proportion" "Length3Transition_ei_Proportion" "Length3Transition_se_Proportion" "Length3Transition_ee_Proportion" "Length3Transition_sh_Proportion" "Length3Transition_ig_Proportion" "Length3Transition_ie_Proportion" "Length3Transition_jg_Proportion" "Length3Transition_sj_Proportion" "Length3Transition_sc_Proportion" "Length3Transition_ii_Proportion" "Length3Transition_si_Proportion" "Length3Transition_es_Proportion" "Length3Transition_sg_Proportion" "Length3Transition_hs_Proportion" "Length3Transition_os_Proportion" "Length3Transition_cs_Proportion" "Length3Transition_js_Proportion" "Length3Transition_is_Proportion" "Length3Transition_gs_Proportion" "Length3Transition_ss_Proportion" "Length4Transition_eh_Proportion" "Length4Transition_hi_Proportion" "Length4Transition_hh_Proportion" "Length4Transition_ih_Proportion" "Length4Transition_jg_Proportion" "Length4Transition_gc_Proportion" "Length4Transition_cg_Proportion" "Length4Transition_js_Proportion" "Length4Transition_ig_Proportion" "Length4Transition_sj_Proportion" "Length4Transition_jj_Proportion" "Length4Transition_sh_Proportion" "Length4Transition_gi_Proportion" "Length4Transition_ge_Proportion" "Length4Transition_cc_Proportion" "Length4Transition_sc_Proportion" "Length4Transition_ei_Proportion" "Length4Transition_ie_Proportion" "Length4Transition_se_Proportion" "Length4Transition_ee_Proportion" "Length4Transition_so_Proportion" "Length4Transition_es_Proportion" "Length4Transition_gg_Proportion" "Length4Transition_ii_Proportion" "Length4Transition_os_Proportion" "Length4Transition_sg_Proportion" "Length4Transition_hs_Proportion" "Length4Transition_si_Proportion" "Length4Transition_cs_Proportion" "Length4Transition_is_Proportion" "Length4Transition_gs_Proportion" "Length4Transition_ss_Proportion" "Length5Transition_so_Proportion" "Length5Transition_gc_Proportion" "Length5Transition_ig_Proportion" "Length5Transition_ge_Proportion" "Length5Transition_gi_Proportion" "Length5Transition_hi_Proportion" "Length5Transition_ih_Proportion" "Length5Transition_hg_Proportion" "Length5Transition_ei_Proportion" "Length5Transition_hs_Proportion" "Length5Transition_os_Proportion" "Length5Transition_gg_Proportion" "Length5Transition_eg_Proportion" "Length5Transition_sh_Proportion" "Length5Transition_he_Proportion" "Length5Transition_ie_Proportion" "Length5Transition_sc_Proportion" "Length5Transition_eh_Proportion" "Length5Transition_cs_Proportion" "Length5Transition_se_Proportion" "Length5Transition_ee_Proportion" "Length5Transition_es_Proportion" "Length5Transition_ii_Proportion" "Length5Transition_si_Proportion" "Length5Transition_sg_Proportion" "Length5Transition_js_Proportion" "Length5Transition_is_Proportion" "Length5Transition_gs_Proportion" "Length5Transition_ss_Proportion" "Length6PlusTransition_jc_Proportion" "Length6PlusTransition_gh_Proportion" "Length6PlusTransition_so_Proportion" "Length6PlusTransition_ig_Proportion" "Length6PlusTransition_js_Proportion" "Length6PlusTransition_ic_Proportion" "Length6PlusTransition_eg_Proportion" "Length6PlusTransition_oi_Proportion" "Length6PlusTransition_ih_Proportion" "Length6PlusTransition_io_Proportion" "Length6PlusTransition_eh_Proportion" "Length6PlusTransition_he_Proportion" "Length6PlusTransition_ei_Proportion" "Length6PlusTransition_sh_Proportion" "Length6PlusTransition_se_Proportion" "Length6PlusTransition_ee_Proportion" "Length6PlusTransition_hs_Proportion" "Length6PlusTransition_es_Proportion" "Length6PlusTransition_ii_Proportion" "Length6PlusTransition_cs_Proportion" "Length6PlusTransition_sc_Proportion" "Length6PlusTransition_cc_Proportion" "Length6PlusTransition_sj_Proportion" "Length6PlusTransition_ie_Proportion" "Length6PlusTransition_jj_Proportion" "Length6PlusTransition_gg_Proportion" "Length6PlusTransition_sg_Proportion" "Length6PlusTransition_os_Proportion" "Length6PlusTransition_gi_Proportion" "Length6PlusTransition_gs_Proportion" "Length6PlusTransition_si_Proportion" "Length6PlusTransition_is_Proportion" "Length6PlusTransition_ss_Proportion" "Length3Transition_egs_Proportion" "Length3Transition_jso_Proportion" "Length3Transition_hes_Proportion" "Length3Transition_jgs_Proportion" "Length3Transition_sos_Proportion" "Length3Transition_hsg_Proportion" "Length3Transition_gig_Proportion" "Length3Transition_iie_Proportion" "Length3Transition_sjs_Proportion" "Length3Transition_ghs_Proportion" "Length3Transition_ieg_Proportion" "Length3Transition_gsc_Proportion" "Length3Transition_ghg_Proportion" "Length3Transition_iih_Proportion" "Length3Transition_hhs_Proportion" "Length3Transition_ges_Proportion" "Length3Transition_ios_Proportion" "Length3Transition_gii_Proportion" "Length3Transition_ssg_Proportion" "Length3Transition_ssj_Proportion" "Length3Transition_ocs_Proportion" "Length3Transition_ssi_Proportion" "Length3Transition_ccs_Proportion" "Length3Transition_jsg_Proportion" "Length3Transition_iig_Proportion" "Length3Transition_sij_Proportion" "Length3Transition_ogs_Proportion" "Length3Transition_jsc_Proportion" "Length3Transition_sig_Proportion" "Length3Transition_jsi_Proportion" "Length3Transition_ggs_Proportion" "Length3Transition_iee_Proportion" "Length3Transition_his_Proportion" "Length3Transition_shs_Proportion" "Length3Transition_ggi_Proportion" "Length3Transition_isg_Proportion" "Length3Transition_chs_Proportion" "Length3Transition_eeg_Proportion" "Length3Transition_eee_Proportion" "Length3Transition_ise_Proportion" "Length3Transition_ihs_Proportion" "Length3Transition_ees_Proportion" "Length3Transition_gis_Proportion" "Length3Transition_gsi_Proportion" "Length3Transition_scc_Proportion" "Length3Transition_cgs_Proportion" "Length3Transition_gsg_Proportion" "Length3Transition_gse_Proportion" "Length3Transition_eis_Proportion" "Length3Transition_ssh_Proportion" "Length3Transition_iii_Proportion" "Length3Transition_iis_Proportion" "Length3Transition_igs_Proportion" "Length3Transition_ies_Proportion" "Length3Transition_sjg_Proportion" "Length3Transition_isi_Proportion" "Length3Transition_scs_Proportion" "Length3Transition_sis_Proportion" "Length3Transition_ess_Proportion" "Length3Transition_sgs_Proportion" "Length3Transition_hss_Proportion" "Length3Transition_oss_Proportion" "Length3Transition_css_Proportion" "Length3Transition_jss_Proportion" "Length3Transition_iss_Proportion" "Length3Transition_gss_Proportion" "Length3Transition_sss_Proportion" "Length4Transition_csc_Proportion" "Length4Transition_ges_Proportion" "Length4Transition_cse_Proportion" "Length4Transition_sjs_Proportion" "Length4Transition_jjs_Proportion" "Length4Transition_iie_Proportion" "Length4Transition_iii_Proportion" "Length4Transition_ehs_Proportion" "Length4Transition_shh_Proportion" "Length4Transition_eeh_Proportion" "Length4Transition_ssh_Proportion" "Length4Transition_his_Proportion" "Length4Transition_jsg_Proportion" "Length4Transition_hsi_Proportion" "Length4Transition_hhs_Proportion" "Length4Transition_gei_Proportion" "Length4Transition_ihs_Proportion" "Length4Transition_igs_Proportion" "Length4Transition_jgs_Proportion" "Length4Transition_gcs_Proportion" "Length4Transition_cgc_Proportion" "Length4Transition_scs_Proportion" "Length4Transition_sse_Proportion" "Length4Transition_see_Proportion" "Length4Transition_jss_Proportion" "Length4Transition_sig_Proportion" "Length4Transition_csh_Proportion" "Length4Transition_sgi_Proportion" "Length4Transition_ish_Proportion" "Length4Transition_sjj_Proportion" "Length4Transition_isj_Proportion" "Length4Transition_gis_Proportion" "Length4Transition_shs_Proportion" "Length4Transition_gsi_Proportion" "Length4Transition_gse_Proportion" "Length4Transition_gee_Proportion" "Length4Transition_sei_Proportion" "Length4Transition_iei_Proportion" "Length4Transition_ise_Proportion" "Length4Transition_ese_Proportion" "Length4Transition_eis_Proportion" "Length4Transition_ses_Proportion" "Length4Transition_isg_Proportion" "Length4Transition_isc_Proportion" "Length4Transition_scc_Proportion" "Length4Transition_ies_Proportion" "Length4Transition_iis_Proportion" "Length4Transition_ggg_Proportion" "Length4Transition_ssi_Proportion" "Length4Transition_ggs_Proportion" "Length4Transition_ess_Proportion" "Length4Transition_osi_Proportion" "Length4Transition_hso_Proportion" "Length4Transition_ssg_Proportion" "Length4Transition_csi_Proportion" "Length4Transition_esi_Proportion" "Length4Transition_ees_Proportion" "Length4Transition_isi_Proportion" "Length4Transition_sgg_Proportion" "Length4Transition_sos_Proportion" "Length4Transition_gsg_Proportion" "Length4Transition_sii_Proportion" "Length4Transition_oss_Proportion" "Length4Transition_sgs_Proportion" "Length4Transition_hss_Proportion" "Length4Transition_sis_Proportion" "Length4Transition_css_Proportion" "Length4Transition_iss_Proportion" "Length4Transition_gss_Proportion" "Length4Transition_sss_Proportion" "Length5Transition_gei_Proportion" "Length5Transition_igs_Proportion" "Length5Transition_sei_Proportion" "Length5Transition_ges_Proportion" "Length5Transition_esg_Proportion" "Length5Transition_ggs_Proportion" "Length5Transition_gis_Proportion" "Length5Transition_sos_Proportion" "Length5Transition_sso_Proportion" "Length5Transition_gcs_Proportion" "Length5Transition_ggg_Proportion" "Length5Transition_shs_Proportion" "Length5Transition_hsh_Proportion" "Length5Transition_shi_Proportion" "Length5Transition_ihi_Proportion" "Length5Transition_iih_Proportion" "Length5Transition_geh_Proportion" "Length5Transition_hih_Proportion" "Length5Transition_gii_Proportion" "Length5Transition_igg_Proportion" "Length5Transition_sig_Proportion" "Length5Transition_gsg_Proportion" "Length5Transition_ihs_Proportion" "Length5Transition_gsi_Proportion" "Length5Transition_hss_Proportion" "Length5Transition_ehg_Proportion" "Length5Transition_eee_Proportion" "Length5Transition_hgs_Proportion" "Length5Transition_hsi_Proportion" "Length5Transition_heh_Proportion" "Length5Transition_ehe_Proportion" "Length5Transition_eei_Proportion" "Length5Transition_eis_Proportion" "Length5Transition_ese_Proportion" "Length5Transition_sse_Proportion" "Length5Transition_ehs_Proportion" "Length5Transition_iis_Proportion" "Length5Transition_ieh_Proportion" "Length5Transition_ses_Proportion" "Length5Transition_esi_Proportion" "Length5Transition_jsc_Proportion" "Length5Transition_oss_Proportion" "Length5Transition_sgg_Proportion" "Length5Transition_ssg_Proportion" "Length5Transition_css_Proportion" "Length5Transition_gse_Proportion" "Length5Transition_eeg_Proportion" "Length5Transition_csi_Proportion" "Length5Transition_seh_Proportion" "Length5Transition_esh_Proportion" "Length5Transition_iii_Proportion" "Length5Transition_she_Proportion" "Length5Transition_isi_Proportion" "Length5Transition_ies_Proportion" "Length5Transition_ess_Proportion" "Length5Transition_ees_Proportion" "Length5Transition_ise_Proportion" "Length5Transition_see_Proportion" "Length5Transition_scs_Proportion" "Length5Transition_sis_Proportion" "Length5Transition_ssi_Proportion" "Length5Transition_sii_Proportion" "Length5Transition_sgs_Proportion" "Length5Transition_jss_Proportion" "Length5Transition_iss_Proportion" "Length5Transition_gss_Proportion" "Length5Transition_sss_Proportion" "Length6PlusTransition_cse_Proportion" "Length6PlusTransition_iig_Proportion" "Length6PlusTransition_jcs_Proportion" "Length6PlusTransition_gsc_Proportion" "Length6PlusTransition_iie_Proportion" "Length6PlusTransition_gii_Proportion" "Length6PlusTransition_sjs_Proportion" "Length6PlusTransition_ghs_Proportion" "Length6PlusTransition_sos_Proportion" "Length6PlusTransition_ehe_Proportion" "Length6PlusTransition_gse_Proportion" "Length6PlusTransition_igs_Proportion" "Length6PlusTransition_isg_Proportion" "Length6PlusTransition_jss_Proportion" "Length6PlusTransition_ese_Proportion" "Length6PlusTransition_csi_Proportion" "Length6PlusTransition_egs_Proportion" "Length6PlusTransition_ise_Proportion" "Length6PlusTransition_ieg_Proportion" "Length6PlusTransition_ics_Proportion" "Length6PlusTransition_hsh_Proportion" "Length6PlusTransition_ses_Proportion" "Length6PlusTransition_gsi_Proportion" "Length6PlusTransition_hss_Proportion" "Length6PlusTransition_iis_Proportion" "Length6PlusTransition_iio_Proportion" "Length6PlusTransition_oii_Proportion" "Length6PlusTransition_ehs_Proportion" "Length6PlusTransition_iee_Proportion" "Length6PlusTransition_she_Proportion" "Length6PlusTransition_hse_Proportion" "Length6PlusTransition_sei_Proportion" "Length6PlusTransition_sih_Proportion" "Length6PlusTransition_ihs_Proportion" "Length6PlusTransition_eii_Proportion" "Length6PlusTransition_hsi_Proportion" "Length6PlusTransition_ieh_Proportion" "Length6PlusTransition_eei_Proportion" "Length6PlusTransition_ioi_Proportion" "Length6PlusTransition_ish_Proportion" "Length6PlusTransition_hes_Proportion" "Length6PlusTransition_eee_Proportion" "Length6PlusTransition_ies_Proportion" "Length6PlusTransition_esi_Proportion" "Length6PlusTransition_ssh_Proportion" "Length6PlusTransition_eis_Proportion" "Length6PlusTransition_see_Proportion" "Length6PlusTransition_sse_Proportion" "Length6PlusTransition_iii_Proportion" "Length6PlusTransition_shs_Proportion" "Length6PlusTransition_sii_Proportion" "Length6PlusTransition_ess_Proportion" "Length6PlusTransition_sie_Proportion" "Length6PlusTransition_ssi_Proportion" "Length6PlusTransition_scc_Proportion" "Length6PlusTransition_scs_Proportion" "Length6PlusTransition_css_Proportion" "Length6PlusTransition_ccc_Proportion" "Length6PlusTransition_ssc_Proportion" "Length6PlusTransition_gie_Proportion" "Length6PlusTransition_jjj_Proportion" "Length6PlusTransition_sjj_Proportion" "Length6PlusTransition_ssj_Proportion" "Length6PlusTransition_sgi_Proportion" "Length6PlusTransition_gsg_Proportion" "Length6PlusTransition_sgg_Proportion" "Length6PlusTransition_ggg_Proportion" "Length6PlusTransition_iss_Proportion" "Length6PlusTransition_sgs_Proportion" "Length6PlusTransition_ssg_Proportion" "Length6PlusTransition_gis_Proportion" "Length6PlusTransition_oss_Proportion" "Length6PlusTransition_sis_Proportion" "Length6PlusTransition_gss_Proportion" "Length6PlusTransition_isi_Proportion" "Length6PlusTransition_sss_Proportion"
1 366 284.5 43.4166666666667 29.5833333333333 5.25 2.25 1 0.300828140173418 0.056674847381727 0.068821260650449 0.0160989878396502 0.00868489264524786 0.312753826002529 0.0390805536838691 0.19705749162311 0.583916406519082 0.0150021051950265 0.031195750795994 0.0104975512757776 0.00300280261577472 0.238816182950475 0.0110626879399609 0.10650651270791 0.777280488287433 0.0358496917177472 0.0321396119312786 0.0099074074074074 0.00481200897867564 0.0825718186134852 0.00933430638291748 0.0481046666810555 0.809597599370327 0 0.03568968909878 0.00531286894923259 0.00216450216450216 0.0737406532861078 0.0182998819362456 0.0551948051948052 0.785666666666667 0.04 0.002 0 0.014 0.075 0.004 0.0793333333333333 0.685825892857143 0.0133928571428572 0 0.0416666666666667 0.00520833333333334 0.110677083333333 0 0.143229166666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000656167979002625 0.000656167979002625 0.000656167979002625 0.000656167979002625 0.000656167979002625 0.00131233595800525 0.00131233595800525 0.00131233595800525 0.00131233595800525 0.00138888888888889 0.00196850393700787 0.00198412698412698 0.00198412698412698 0.0020685973575337 0.00307961504811899 0.00320512820512821 0.00334434002201338 0.00484689413823272 0.0190265986145474 0.0201568719429139 0.0235026192427926 0.0577217728080859 0.0725436501554211 0.188632375003588 0.19627598448142 0.38973972245902 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000925925925925926 0.000925925925925926 0.000925925925925926 0.0016025641025641 0.0016025641025641 0.00189393939393939 0.00277777777777778 0.00438034188034188 0.00721801346801347 0.00834769975394976 0.0130755336484503 0.0148611111111111 0.0482094178969179 0.0521719734740568 0.0647495926141759 0.122255163817664 0.654076529180696 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00132275132275132 0.00132275132275132 0.00132275132275132 0.00132275132275132 0.00264550264550265 0.00649350649350649 0.00958994708994709 0.0223665223665224 0.0317460317460317 0.0436207311207311 0.0608465608465608 0.0874819624819625 0.646584896584897 0 0 0 0 0 0 0 0 0 0 0 0 0.00208333333333333 0.00208333333333333 0.00208333333333333 0.00208333333333333 0.00208333333333333 0.00208333333333333 0.00208333333333333 0.00416666666666667 0.00416666666666667 0.00416666666666667 0.0104166666666667 0.0104166666666667 0.0229166666666667 0.0416666666666667 0.0618055555555556 0.0760416666666667 0.582986111111111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00185185185185185 0.00185185185185185 0.0037037037037037 0.0037037037037037 0.0125 0.0166666666666667 0.0185185185185185 0.0212962962962963 0.0351851851851852 0.0388888888888889 0.179166666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00185185185185185 0.00185185185185185 0.00185185185185185 0.00185185185185185 0.00185185185185185 0.00320512820512821 0.0037037037037037 0.00378787878787879 0.00505698005698006 0.0125841750841751 0.0166953995078995 0.0261510672969006 0.0297222222222222 0.092630957005957 0.104343946948114 0.118886649615816 0.225963076275576 0.348009556030389 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00198412698412698 0.00198412698412698 0.00198412698412698 0.00198412698412698 0.00198412698412698 0.00198412698412698 0.00198412698412698 0.00198412698412698 0.00198412698412698 0.00396825396825397 0.00775613275613276 0.0124007936507937 0.0315656565656566 0.0416666666666667 0.0634469696969697 0.0892857142857143 0.12725468975469 0.521464646464647 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00277777777777778 0.00277777777777778 0.00277777777777778 0.00277777777777778 0.00277777777777778 0.00277777777777778 0.00277777777777778 0.00277777777777778 0.00277777777777778 0.00277777777777778 0.00277777777777778 0.00277777777777778 0.00277777777777778 0.00277777777777778 0.00277777777777778 0.00555555555555556 0.0111111111111111 0.0305555555555556 0.0555555555555556 0.0768518518518519 0.0986111111111111 0.513425925925926 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00225225225225225 0.00225225225225225 0.00225225225225225 0.00225225225225225 0.00225225225225225 0.00225225225225225 0.00225225225225225 0.00225225225225225 0.00675675675675676 0.0105855855855856 0.0105855855855856 0.0208333333333333 0.0208333333333333 0.0230855855855856 0.0234234234234234 0.0416666666666667 0.157545045045045
