"TimeFactor" "TotalBoutCount" "Length1BoutCount" "Length2BoutCount" "Length3BoutCount" "Length4BoutCount" "Length5BoutCount" "Length6PlusBoutCount" "Length1BoutScootsProportion" "Length1BoutJBendsProportion" "Length1BoutCBendsProportion" "Length1BoutOBendsProportion" "Length1BoutEBendsProportion" "Length1BoutGBendsProportion" "Length1BoutHBendsProportion" "Length1BoutIBendsProportion" "Length2BoutScootsProportion" "Length2BoutJBendsProportion" "Length2BoutCBendsProportion" "Length2BoutOBendsProportion" "Length2BoutEBendsProportion" "Length2BoutGBendsProportion" "Length2BoutHBendsProportion" "Length2BoutIBendsProportion" "Length3BoutScootsProportion" "Length3BoutJBendsProportion" "Length3BoutCBendsProportion" "Length3BoutOBendsProportion" "Length3BoutEBendsProportion" "Length3BoutGBendsProportion" "Length3BoutHBendsProportion" "Length3BoutIBendsProportion" "Length4BoutScootsProportion" "Length4BoutJBendsProportion" "Length4BoutCBendsProportion" "Length4BoutOBendsProportion" "Length4BoutEBendsProportion" "Length4BoutGBendsProportion" "Length4BoutHBendsProportion" "Length4BoutIBendsProportion" "Length5BoutScootsProportion" "Length5BoutJBendsProportion" "Length5BoutCBendsProportion" "Length5BoutOBendsProportion" "Length5BoutEBendsProportion" "Length5BoutGBendsProportion" "Length5BoutHBendsProportion" "Length5BoutIBendsProportion" "Length6PlusBoutScootsProportion" "Length6PlusBoutJBendsProportion" "Length6PlusBoutCBendsProportion" "Length6PlusBoutOBendsProportion" "Length6PlusBoutEBendsProportion" "Length6PlusBoutGBendsProportion" "Length6PlusBoutHBendsProportion" "Length6PlusBoutIBendsProportion" "Length2Transition_ej_Proportion" "Length2Transition_ic_Proportion" "Length2Transition_hc_Proportion" "Length2Transition_jo_Proportion" "Length2Transition_ec_Proportion" "Length2Transition_og_Proportion" "Length2Transition_cc_Proportion" "Length2Transition_ge_Proportion" "Length2Transition_gi_Proportion" "Length2Transition_oi_Proportion" "Length2Transition_je_Proportion" "Length2Transition_ji_Proportion" "Length2Transition_jh_Proportion" "Length2Transition_go_Proportion" "Length2Transition_gc_Proportion" "Length2Transition_cg_Proportion" "Length2Transition_jc_Proportion" "Length2Transition_ce_Proportion" "Length2Transition_hi_Proportion" "Length2Transition_se_Proportion" "Length2Transition_gj_Proportion" "Length2Transition_ch_Proportion" "Length2Transition_ci_Proportion" "Length2Transition_co_Proportion" "Length2Transition_ig_Proportion" "Length2Transition_so_Proportion" "Length2Transition_gg_Proportion" "Length2Transition_jg_Proportion" "Length2Transition_hg_Proportion" "Length2Transition_oo_Proportion" "Length2Transition_io_Proportion" "Length2Transition_oc_Proportion" "Length2Transition_ih_Proportion" "Length2Transition_ii_Proportion" "Length2Transition_ee_Proportion" "Length2Transition_sh_Proportion" "Length2Transition_si_Proportion" "Length2Transition_sj_Proportion" "Length2Transition_es_Proportion" "Length2Transition_gh_Proportion" "Length2Transition_sg_Proportion" "Length2Transition_sc_Proportion" "Length2Transition_os_Proportion" "Length2Transition_jj_Proportion" "Length2Transition_hs_Proportion" "Length2Transition_cs_Proportion" "Length2Transition_js_Proportion" "Length2Transition_is_Proportion" "Length2Transition_ss_Proportion" "Length2Transition_gs_Proportion" "Length3Transition_gj_Proportion" "Length3Transition_jg_Proportion" "Length3Transition_gi_Proportion" "Length3Transition_co_Proportion" "Length3Transition_ie_Proportion" "Length3Transition_go_Proportion" "Length3Transition_ij_Proportion" "Length3Transition_gg_Proportion" "Length3Transition_ih_Proportion" "Length3Transition_jo_Proportion" "Length3Transition_je_Proportion" "Length3Transition_sj_Proportion" "Length3Transition_so_Proportion" "Length3Transition_cg_Proportion" "Length3Transition_sc_Proportion" "Length3Transition_ii_Proportion" "Length3Transition_hi_Proportion" "Length3Transition_sh_Proportion" "Length3Transition_ci_Proportion" "Length3Transition_oi_Proportion" "Length3Transition_si_Proportion" "Length3Transition_es_Proportion" "Length3Transition_os_Proportion" "Length3Transition_hs_Proportion" "Length3Transition_sg_Proportion" "Length3Transition_js_Proportion" "Length3Transition_is_Proportion" "Length3Transition_cs_Proportion" "Length3Transition_gs_Proportion" "Length3Transition_ss_Proportion" "Length4Transition_sh_Proportion" "Length4Transition_ci_Proportion" "Length4Transition_og_Proportion" "Length4Transition_ic_Proportion" "Length4Transition_oi_Proportion" "Length4Transition_gc_Proportion" "Length4Transition_jj_Proportion" "Length4Transition_gi_Proportion" "Length4Transition_eg_Proportion" "Length4Transition_cc_Proportion" "Length4Transition_sc_Proportion" "Length4Transition_sj_Proportion" "Length4Transition_js_Proportion" "Length4Transition_gg_Proportion" "Length4Transition_sg_Proportion" "Length4Transition_si_Proportion" "Length4Transition_ee_Proportion" "Length4Transition_se_Proportion" "Length4Transition_hs_Proportion" "Length4Transition_ii_Proportion" "Length4Transition_es_Proportion" "Length4Transition_os_Proportion" "Length4Transition_cs_Proportion" "Length4Transition_is_Proportion" "Length4Transition_gs_Proportion" "Length4Transition_ss_Proportion" "Length5Transition_so_Proportion" "Length5Transition_os_Proportion" "Length5Transition_sj_Proportion" "Length5Transition_ic_Proportion" "Length5Transition_cc_Proportion" "Length5Transition_sc_Proportion" "Length5Transition_jc_Proportion" "Length5Transition_ij_Proportion" "Length5Transition_hh_Proportion" "Length5Transition_sh_Proportion" "Length5Transition_cg_Proportion" "Length5Transition_ii_Proportion" "Length5Transition_si_Proportion" "Length5Transition_hs_Proportion" "Length5Transition_es_Proportion" "Length5Transition_sg_Proportion" "Length5Transition_gi_Proportion" "Length5Transition_cs_Proportion" "Length5Transition_is_Proportion" "Length5Transition_hg_Proportion" "Length5Transition_gs_Proportion" "Length5Transition_js_Proportion" "Length5Transition_ss_Proportion" "Length6PlusTransition_hi_Proportion" "Length6PlusTransition_sc_Proportion" "Length6PlusTransition_cc_Proportion" "Length6PlusTransition_sh_Proportion" "Length6PlusTransition_ii_Proportion" "Length6PlusTransition_gg_Proportion" "Length6PlusTransition_cs_Proportion" "Length6PlusTransition_es_Proportion" "Length6PlusTransition_hs_Proportion" "Length6PlusTransition_si_Proportion" "Length6PlusTransition_os_Proportion" "Length6PlusTransition_sj_Proportion" "Length6PlusTransition_js_Proportion" "Length6PlusTransition_sg_Proportion" "Length6PlusTransition_is_Proportion" "Length6PlusTransition_gs_Proportion" "Length6PlusTransition_ss_Proportion" "Length3Transition_jgj_Proportion" "Length3Transition_sgi_Proportion" "Length3Transition_isc_Proportion" "Length3Transition_cos_Proportion" "Length3Transition_ies_Proportion" "Length3Transition_sso_Proportion" "Length3Transition_gos_Proportion" "Length3Transition_sij_Proportion" "Length3Transition_jsg_Proportion" "Length3Transition_ssh_Proportion" "Length3Transition_isi_Proportion" "Length3Transition_ggg_Proportion" "Length3Transition_ihs_Proportion" "Length3Transition_jos_Proportion" "Length3Transition_scs_Proportion" "Length3Transition_jes_Proportion" "Length3Transition_ssj_Proportion" "Length3Transition_gsi_Proportion" "Length3Transition_sjs_Proportion" "Length3Transition_sos_Proportion" "Length3Transition_osi_Proportion" "Length3Transition_gsc_Proportion" "Length3Transition_cgs_Proportion" "Length3Transition_jsi_Proportion" "Length3Transition_iis_Proportion" "Length3Transition_shs_Proportion" "Length3Transition_gsg_Proportion" "Length3Transition_csi_Proportion" "Length3Transition_ssi_Proportion" "Length3Transition_shi_Proportion" "Length3Transition_cis_Proportion" "Length3Transition_ssg_Proportion" "Length3Transition_ois_Proportion" "Length3Transition_sgs_Proportion" "Length3Transition_sis_Proportion" "Length3Transition_ess_Proportion" "Length3Transition_oss_Proportion" "Length3Transition_hss_Proportion" "Length3Transition_csg_Proportion" "Length3Transition_css_Proportion" "Length3Transition_jss_Proportion" "Length3Transition_iss_Proportion" "Length3Transition_gss_Proportion" "Length3Transition_sss_Proportion" "Length4Transition_ssh_Proportion" "Length4Transition_sse_Proportion" "Length4Transition_jsi_Proportion" "Length4Transition_cis_Proportion" "Length4Transition_ogs_Proportion" "Length4Transition_ses_Proportion" "Length4Transition_ise_Proportion" "Length4Transition_ics_Proportion" "Length4Transition_ois_Proportion" "Length4Transition_isc_Proportion" "Length4Transition_osc_Proportion" "Length4Transition_jjs_Proportion" "Length4Transition_jsc_Proportion" "Length4Transition_gcs_Proportion" "Length4Transition_esi_Proportion" "Length4Transition_ssj_Proportion" "Length4Transition_sjj_Proportion" "Length4Transition_ssc_Proportion" "Length4Transition_gis_Proportion" "Length4Transition_egs_Proportion" "Length4Transition_ssg_Proportion" "Length4Transition_ssi_Proportion" "Length4Transition_scs_Proportion" "Length4Transition_isg_Proportion" "Length4Transition_gsc_Proportion" "Length4Transition_scc_Proportion" "Length4Transition_csi_Proportion" "Length4Transition_ggs_Proportion" "Length4Transition_sis_Proportion" "Length4Transition_sgs_Proportion" "Length4Transition_hss_Proportion" "Length4Transition_sjs_Proportion" "Length4Transition_jss_Proportion" "Length4Transition_osi_Proportion" "Length4Transition_sgg_Proportion" "Length4Transition_gsg_Proportion" "Length4Transition_gsi_Proportion" "Length4Transition_sii_Proportion" "Length4Transition_hse_Proportion" "Length4Transition_see_Proportion" "Length4Transition_iis_Proportion" "Length4Transition_ess_Proportion" "Length4Transition_gss_Proportion" "Length4Transition_oss_Proportion" "Length4Transition_css_Proportion" "Length4Transition_iss_Proportion" "Length4Transition_sss_Proportion" "Length5Transition_scs_Proportion" "Length5Transition_ssc_Proportion" "Length5Transition_sos_Proportion" "Length5Transition_oss_Proportion" "Length5Transition_ssj_Proportion" "Length5Transition_sjs_Proportion" "Length5Transition_ics_Proportion" "Length5Transition_csc_Proportion" "Length5Transition_scc_Proportion" "Length5Transition_isi_Proportion" "Length5Transition_csi_Proportion" "Length5Transition_jcs_Proportion" "Length5Transition_ijs_Proportion" "Length5Transition_gsi_Proportion" "Length5Transition_sis_Proportion" "Length5Transition_ssg_Proportion" "Length5Transition_shh_Proportion" "Length5Transition_ssh_Proportion" "Length5Transition_cgs_Proportion" "Length5Transition_ssi_Proportion" "Length5Transition_sii_Proportion" "Length5Transition_hss_Proportion" "Length5Transition_ess_Proportion" "Length5Transition_sgs_Proportion" "Length5Transition_hgi_Proportion" "Length5Transition_gis_Proportion" "Length5Transition_css_Proportion" "Length5Transition_hgs_Proportion" "Length5Transition_iss_Proportion" "Length5Transition_gss_Proportion" "Length5Transition_jss_Proportion" "Length5Transition_sss_Proportion" "Length6PlusTransition_scc_Proportion" "Length6PlusTransition_ssc_Proportion" "Length6PlusTransition_ccc_Proportion" "Length6PlusTransition_his_Proportion" "Length6PlusTransition_isg_Proportion" "Length6PlusTransition_isi_Proportion" "Length6PlusTransition_csi_Proportion" "Length6PlusTransition_iii_Proportion" "Length6PlusTransition_shs_Proportion" "Length6PlusTransition_ssh_Proportion" "Length6PlusTransition_sii_Proportion" "Length6PlusTransition_ggg_Proportion" "Length6PlusTransition_sgg_Proportion" "Length6PlusTransition_css_Proportion" "Length6PlusTransition_ess_Proportion" "Length6PlusTransition_hss_Proportion" "Length6PlusTransition_ssg_Proportion" "Length6PlusTransition_ssi_Proportion" "Length6PlusTransition_sis_Proportion" "Length6PlusTransition_oss_Proportion" "Length6PlusTransition_ssj_Proportion" "Length6PlusTransition_sjs_Proportion" "Length6PlusTransition_jss_Proportion" "Length6PlusTransition_gsg_Proportion" "Length6PlusTransition_sgs_Proportion" "Length6PlusTransition_gss_Proportion" "Length6PlusTransition_iss_Proportion" "Length6PlusTransition_sss_Proportion"
1 412.083333333333 344.25 31.0833333333333 31.9166666666667 2.5 2.08333333333333 0.25 0.356968129935035 0.0730379327370391 0.0724369252946662 0.0108317920086569 0.0105128945344785 0.270022021588581 0.0398124711803039 0.166377832721239 0.575793371636037 0.0544796581359898 0.0265764887709217 0.0122044724051881 0.00604525498142519 0.194821861750809 0.0248932255256352 0.105185666793994 0.749826710389662 0.0292408503711799 0.0569149020020127 0.00600718985745222 0.00507029132791327 0.0969764793929434 0.00763734530818214 0.0483262313506539 0.743181818181818 0 0.0405844155844156 0.0335497835497836 0.0454545454545455 0.0511904761904762 0.0113636363636364 0.0746753246753247 0.8125 0.0604166666666667 0.0145833333333333 0 0 0.0541666666666667 0.0291666666666667 0.0291666666666667 0.833333333333333 0 0 0 0 0.111111111111111 0 0.0555555555555557 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00181159420289855 0.00181159420289855 0.00181159420289855 0.00181159420289855 0.00198412698412698 0.00238095238095238 0.00277777777777778 0.00354609929078014 0.00419254658385093 0.0043859649122807 0.00653495440729483 0.00797060876056932 0.0112162897488984 0.0123456790123457 0.017162567998782 0.0277777777777778 0.0344740218128954 0.0389957043265992 0.0490177958041433 0.197621161055207 0.201724363764872 0.368645230789251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000905797101449275 0.00300038714672861 0.00760543699186992 0.00810498768472906 0.0114560179622732 0.0432956719273075 0.0438612755567698 0.0724893470259809 0.0853723530030192 0.103798052422749 0.620110673177124 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00555555555555556 0.00555555555555556 0.0132275132275132 0.0138888888888889 0.0138888888888889 0.0138888888888889 0.0271164021164021 0.0277777777777778 0.041005291005291 0.0496031746031746 0.0509259259259259 0.0514550264550264 0.602777777777778 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00347222222222222 0.0121527777777778 0.0243055555555556 0.0243055555555556 0.0416666666666667 0.0503472222222222 0.510416666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0166666666666667 0.0166666666666667 0.0333333333333333 0.183333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00181159420289855 0.00325801052128168 0.00600077429345722 0.0152108739837398 0.0162099753694581 0.0229120359245464 0.0833333333333333 0.087411372672705 0.0877225511135397 0.137166325555606 0.204338094324216 0.334625058705218 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00595238095238095 0.00833333333333333 0.00833333333333333 0.0138888888888889 0.0198412698412698 0.0208333333333333 0.0208333333333333 0.0208333333333333 0.0416666666666667 0.0549603174603175 0.0555555555555556 0.0744047619047619 0.0763888888888889 0.49484126984127 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00462962962962963 0.00462962962962963 0.0162037037037037 0.0277777777777778 0.0324074074074074 0.0555555555555556 0.0671296296296296 0.458333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0208333333333333 0.0208333333333333 0.0208333333333333 0.0208333333333333 0.166666666666667
2 413.083333333333 344.666666666667 27.4166666666667 35 2.5 2.91666666666667 0.583333333333333 0.359454390516773 0.0815426741794289 0.0537109581948843 0.00828479478157037 0.00474192576007381 0.273362008116303 0.0316583727067107 0.187244875744256 0.603779516494378 0.0411930614808159 0.0352608730731836 0.00663293127451886 0.00166666666666667 0.192000438816026 0.0274697232115223 0.0919967889828891 0.79287000621535 0.0523506109149124 0.0235612272059057 0.00435120435120435 0 0.0636021283471394 0.0109966017393955 0.0522682212260926 0.802777777777778 0.0375 0.0180555555555556 0.00555555555555555 0 0.0881944444444444 0.0125 0.0354166666666667 0.891111111111111 0.0296296296296296 0.0037037037037037 0 0.00444444444444444 0.0644444444444444 0 0.00666666666666667 0.925719246031746 0.0416666666666667 0 0.0167410714285714 0 0 0 0.0158730158730159 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00130208333333333 0.00130208333333333 0.00277777777777778 0.00416666666666667 0.0043888523151196 0.00707413695529145 0.025 0 0 0 0.00130208333333333 0 0.0125925925925926 0 0.00130208333333333 0.0231640452405458 0.00794010889292196 0.00333333333333333 0 0.0245882292310864 0.01296875 0.00479714912280702 0 0.0523352797563779 0.0508689683685894 0.0494460140687099 0.130175597540047 0.263076456981084 0.316097707823716 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000496031746031746 0.000496031746031746 0.000661375661375661 0 0.000661375661375661 0 0.00598290598290598 0.0146242956456371 0.00140542328042328 0.0719820900080046 0.0713727724398456 0.0317353117467447 0.0860475031968934 0.631201549551397 0 0 0 0 0 0 0 0 0 0 0 0.0277777777777778 0.0416666666666667 0.00694444444444444 0.0100308641975309 0.0131172839506173 0 0 0.0138888888888889 0.00308641975308642 0 0.00617283950617284 0.0200617283950617 0.033179012345679 0.0910493827160494 0.566358024691358 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00416666666666667 0.0173611111111111 0 0.00347222222222222 0.00625 0 0.0604166666666667 0.0277777777777778 0.630555555555555 0 0 0 0 0 0 0 0 0 0.00308641975308642 0.00617283950617284 0.0166666666666667 0.0166666666666667 0 0.00617283950617284 0 0.284567901234568 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000992063492063492 0.00132275132275132 0.00132275132275132 0 0 0.00132275132275132 0 0.011965811965812 0.0292485912912742 0.00148809523809524 0.0619825282553941 0.143964180016009 0.140100042234189 0.172095006393787 0.350862093811789 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00462962962962963 0.0104166666666667 0.0150462962962963 0.0150462962962963 0.0208333333333333 0.0416666666666667 0.0625 0 0 0.00462962962962963 0 0.00462962962962963 0 0 0 0 0.127314814814815 0.00925925925925926 0.025462962962963 0.0497685185185185 0.44212962962963 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00555555555555556 0.0231481481481482 0 0 0.00462962962962963 0 0.00833333333333333 0.0805555555555555 0.037037037037037 0.590740740740741 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0036231884057971 0.0036231884057971 0.0072463768115942 0.0208333333333333 0.0208333333333333 0.0208333333333333 0 0 0 0.0072463768115942 0.249094202898551
3 435.666666666667 354.083333333333 28.8333333333333 45.3333333333333 3.33333333333333 3.16666666666667 0.916666666666667 0.458338149179409 0.0775922569897306 0.0348592972711137 0.0058034056862311 0.00279844139662895 0.273925860073852 0.020581290345447 0.126101299057588 0.662762003998417 0.0134448205779728 0.0219605801806889 0.00480304719435154 0.00369318181818182 0.188140942692573 0.013413639500596 0.0917817840372188 0.829323840798371 0.0320660573316585 0.0127049541132567 0.00102880658436214 0.00145656553219578 0.0850194739950901 0.00382101149686973 0.0345792901481962 0.80719696969697 0.00151515151515152 0.0261363636363636 0 0.00151515151515152 0.0852272727272727 0 0.0784090909090909 0.880606060606061 0.0333333333333333 0.00363636363636364 0 0 0.0451948051948052 0.00883116883116883 0.0283982683982684 0.820767195767196 0.0238095238095238 0 0.0277777777777778 0 0.0681216931216932 0.0277777777777778 0.0317460317460318 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00173611111111111 0.00181159420289855 0.00189393939393939 0.00208333333333333 0.00208333333333333 0.00277777777777778 0.00320512820512821 0 0.00381944444444444 0 0 0 0.00381944444444444 0.00181159420289855 0 0 0 0 0 0 0 0.00640782828282828 0.00528381642512077 0.00198412698412698 0.00252525252525253 0 0.0209652213728301 0.00544164470794906 0.00960609438870308 0.00208333333333333 0.0183361173850304 0.0271350931677019 0.0138281857031857 0.172376973871539 0.349871264001699 0.339113347401391 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00114693313222725 0.00218484829829368 0.00154320987654321 0.00573151724530461 0.000425170068027211 0.0480990859974879 0.0507220020900672 0.0190574311698851 0.127104040924608 0.743985761197556 0 0 0 0 0 0 0 0 0.00185185185185185 0.00694444444444444 0.0138888888888889 0 0.00185185185185185 0.0087962962962963 0.0365740740740741 0.0268518518518519 0 0 0 0 0 0 0.0180555555555556 0.0939814814814815 0.0865740740740741 0.621296296296296 0 0 0 0 0 0 0 0 0.00297619047619048 0.00297619047619048 0.00416666666666667 0.00416666666666667 0.00416666666666667 0.00416666666666667 0 0 0 0 0.0242063492063492 0 0.0517857142857143 0.0381944444444444 0.779861111111111 0 0 0 0 0 0 0 0 0.0166666666666667 0.0166666666666667 0.0166666666666667 0 0.0138888888888889 0.019047619047619 0.019047619047619 0.0400793650793651 0.357936507936508 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000850340136054422 0.00106837606837607 0.00122549019607843 0 0 0 0 0 0 0.00436969659658735 0.00308641975308642 0.0114630344906092 0 0.0370464862713942 0.0961981719949757 0.101444004180134 0.253357741713162 0.489890238599542 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00277777777777778 0.00277777777777778 0.00277777777777778 0.0104166666666667 0.0104166666666667 0.0104166666666667 0.0104166666666667 0 0 0.0375 0.0416666666666667 0 0 0.00277777777777778 0 0.0131944444444444 0 0 0 0 0 0 0 0.119444444444444 0 0.0270833333333333 0.130555555555556 0.494444444444444 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00396825396825397 0.00396825396825397 0.00555555555555556 0.00555555555555556 0.00555555555555556 0.00555555555555556 0 0 0 0 0 0 0.0322751322751323 0.069047619047619 0.0509259259259259 0.734259259259259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0208333333333333 0.0237068965517241 0 0.0208333333333333 0.0208333333333333 0 0 0.0166666666666667 0 0.0237068965517241 0.0489942528735632 0.0237068965517241 0.300718390804598
4 430.25 338.25 28.3333333333333 55 3.16666666666667 4.91666666666667 0.583333333333333 0.435079524707957 0.0650356197730604 0.0355447008896217 0.00316812101259914 0.00298156982544726 0.316275180276574 0.0164506701644445 0.125464613350296 0.666669496687212 0.0746372537227405 0.0169191921711118 0.00438663525970679 0.00361938253562294 0.157221076604042 0.0239698950697577 0.0525770679498062 0.827026976924693 0.0409569561079333 0.00847263791256979 0.00154646676312594 0.000712250712250711 0.0866820874346375 0.00412082336739871 0.0304818007773908 0.79537037037037 0.00555555555555556 0.00462962962962963 0 0 0.099537037037037 0 0.0949074074074074 0.866761904761905 0.03 0 0 0.02 0.0717976190476191 0.00166666666666667 0.00977380952380952 0.871428571428571 0 0.0166666666666667 0 0.0333333333333334 0.0333333333333333 0 0.0452380952380953 0 0 0 0 0 0 0 0 0 0 0 0 0.00208333333333333 0.00213675213675214 0 0 0.00297619047619048 0 0 0.00245098039215686 0 0 0 0 0.00297619047619048 0 0.00297619047619048 0.00208333333333333 0 0 0 0 0.00208333333333333 0 0 0.00338392124692371 0.0132530600006352 0 0.00478778467908903 0.00231481481481481 0.0141612263790675 0.00875078227228765 0.00663651838266144 0 0.0380743874111102 0.0221114115937455 0.142131650302624 0.0868415520894534 0.352969131754563 0.284817455115544 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000318066157760814 0.000318066157760814 0.000612745098039216 0 0.00138888888888889 0 0 0.00246743995417978 0.00106837606837607 0.00231970014468892 0.00618123505109806 0.00126262626262626 0.0614354341619 0.0438260374676142 0.0120728245533331 0.130023131151956 0.736705428881778 0 0 0 0 0 0 0 0 0 0 0 0.00277777777777778 0.00555555555555556 0 0.00740740740740741 0.0208333333333333 0 0 0 0.0185185185185185 0 0 0.00462962962962963 0.0625 0.099537037037037 0.528240740740741 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00173611111111111 0.0208333333333333 0.0208333333333333 0 0 0.0101810515873016 0 0.0747891865079365 0.03125 0.673710317460317 0 0 0 0 0 0 0.00833333333333333 0.0166666666666667 0 0 0 0 0 0.00833333333333333 0.0214646464646465 0.0166666666666667 0.34520202020202 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000636132315521628 0.000636132315521628 0.000636132315521628 0.000706214689265537 0.00122549019607843 0.00277777777777778 0 0 0.00122549019607843 0 0 0 0 0.00252525252525253 0.00236704270749396 0.00213675213675214 0.00400326797385621 0.00958469232441835 0 0.0241456491066661 0.122164653634534 0.084059542031656 0.256248745147617 0.484921032605988 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0208333333333333 0 0 0 0 0 0 0.0104166666666667 0.0111111111111111 0 0.00416666666666667 0.00833333333333333 0 0 0 0 0.0208333333333333 0 0 0.00694444444444444 0 0.149305555555556 0 0.00694444444444444 0.09375 0.417361111111111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0277777777777778 0 0 0 0 0 0.00231481481481481 0.0277777777777778 0.0277777777777778 0 0 0 0 0.0135747354497354 0.0997189153439153 0.0416666666666667 0.592724867724868 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0104166666666667 0.0208333333333333 0 0 0 0 0 0 0 0 0.0104166666666667 0.0104166666666667 0.0104166666666667 0.0259259259259259 0.328240740740741
